,postcode,year,total_income,viable_buildings,total_buildings,num_installs,average_income,install_percent
2321,3180,2004,140382258.0,2276.0,2332.0,1.0,60198.22384219554,0.0004393673110720562
2322,3181,2004,524815627.0,4371.0,9024.0,0.0,58157.76008421986,0.0
2323,3182,2004,600843532.0,2589.0,11919.0,2.0,50410.56565148083,0.000772499034376207
2324,3183,2004,393095786.0,3039.0,9022.0,0.0,43570.80314786079,0.0
2325,3184,2004,456689670.0,2487.0,7832.0,1.0,58310.734167517876,0.0004020908725371934
2326,3185,2004,348305563.0,3375.0,5533.0,1.0,62950.58069763239,0.0002962962962962963
2327,3186,2004,1232072822.0,6951.0,8639.0,0.0,142617.5277231161,0.0
2328,3187,2004,469356758.0,5338.0,6277.0,0.0,74774.05735223833,0.0
2329,3188,2004,469151065.0,5068.0,6673.0,0.0,70305.86917428442,0.0
2330,3189,2004,132115492.0,1879.0,2074.0,0.0,63700.81581485053,0.0
2331,3190,2004,188137735.0,3146.0,4173.0,0.0,45084.5279175653,0.0
2332,3191,2004,324151980.0,3007.0,3574.0,1.0,90697.25237828764,0.0003325573661456601
2333,3192,2004,429035990.0,7002.0,8509.0,0.0,50421.43495122811,0.0
2334,3193,2004,658130383.0,6692.0,7497.0,1.0,87785.8320661598,0.00014943215780035862
2335,3194,2004,339788492.0,3566.0,5197.0,0.0,65381.66095824514,0.0
2336,3195,2004,635396967.0,9976.0,12250.0,0.0,51869.14016326531,0.0
2337,3196,2004,401498806.0,8223.0,9859.0,0.0,40724.09027284715,0.0
2338,3197,2004,263809305.0,4274.0,4689.0,0.0,56261.31477927064,0.0
2339,3198,2004,262645397.0,6042.0,7327.0,0.0,35846.23952504436,0.0
2340,3199,2004,948633361.0,19959.0,22430.0,3.0,42293.06112349532,0.00015030813166992335
2341,3200,2004,61208063.0,2424.0,2440.0,0.0,25085.271721311474,0.0
2342,3201,2004,274379661.0,5655.0,6054.0,1.0,45322.04509415263,0.00017683465959328028
2343,3202,2004,54179337.0,846.0,931.0,0.0,58194.77658431794,0.0
2344,3204,2004,617044303.0,8673.0,10879.0,1.0,56718.84391947789,0.00011530035743110804
2345,3205,2004,308284979.0,2292.0,4836.0,0.0,63747.92783291977,0.0
2346,3206,2004,456296775.0,3806.0,5028.0,1.0,90751.1485680191,0.0002627430373095113
2347,3207,2004,507394082.0,3919.0,6735.0,0.0,75336.90898292502,0.0
2348,3211,2004,29314104.0,200.0,207.0,0.0,141614.02898550723,0.0
2349,3212,2004,257812259.0,4336.0,4625.0,0.0,55743.19113513514,0.0
2350,3214,2004,281915651.0,9029.0,9766.0,0.0,28867.054167519967,0.0
2351,3215,2004,334976010.0,7107.0,8052.0,0.0,41601.59090909091,0.0
2352,3216,2004,950453539.0,17600.0,19310.0,0.0,49220.794355256345,0.0
2353,3218,2004,228530933.0,4744.0,5993.0,0.0,38132.977306858,0.0
2354,3219,2004,310983824.0,7531.0,8577.0,0.0,36257.87851230034,0.0
2355,3220,2004,421034509.0,5674.0,6833.0,0.0,61617.811942045955,0.0
2356,3221,2004,161079531.0,2533.0,2753.0,2.0,58510.54522339266,0.0007895775759968417
2357,3222,2004,199485849.0,3969.0,4335.0,0.0,46017.49688581315,0.0
2358,3223,2004,77003949.0,4757.0,5014.0,0.0,15357.78799361787,0.0
2359,3224,2004,173455052.0,2969.0,2977.0,0.0,58265.04937856903,0.0
2360,3225,2004,86489969.0,2988.0,3141.0,1.0,27535.806749442854,0.00033467202141900936
2361,3226,2004,234054460.0,5249.0,5500.0,0.0,42555.35636363636,0.0
2362,3227,2004,82231218.0,1711.0,1895.0,1.0,43393.78258575198,0.0005844535359438924
2363,3228,2004,241936893.0,5329.0,5487.0,0.0,44092.745215965006,0.0
2364,3230,2004,44661744.0,2652.0,2722.0,0.0,16407.694342395298,0.0
2365,3231,2004,20777067.0,1279.0,1317.0,1.0,15776.0569476082,0.0007818608287724785
2366,3232,2004,23745119.0,1353.0,1535.0,0.0,15469.132899022801,0.0
2367,3233,2004,32623532.0,2043.0,2243.0,0.0,14544.59741417744,0.0
2368,3235,2004,4382294.0,527.0,540.0,0.0,8115.3592592592595,0.0
2369,3236,2004,3634561.0,70.0,78.0,0.0,46596.9358974359,0.0
2370,3237,2004,2124693.0,,,0.0,,
2371,3238,2004,3888678.0,172.0,175.0,0.0,22221.01714285714,0.0
2372,3239,2004,9364476.0,369.0,365.0,0.0,25656.098630136985,0.0
2373,3240,2004,38085368.0,279.0,288.0,0.0,132240.86111111112,0.0
2374,3241,2004,37903259.0,882.0,953.0,0.0,39772.56977964323,0.0
2375,3242,2004,17717356.0,297.0,294.0,0.0,60263.115646258506,0.0
2376,3243,2004,5521797.0,33.0,39.0,0.0,141584.53846153847,0.0
2377,3249,2004,84689790.0,1948.0,1966.0,1.0,43077.20752797559,0.000513347022587269
2378,3250,2004,167421427.0,4474.0,4845.0,0.0,34555.50608875129,0.0
2379,3251,2004,7680571.0,15.0,12.0,0.0,640047.5833333334,0.0
2380,3254,2004,5673214.0,,,0.0,,
2381,3260,2004,77539454.0,2254.0,2346.0,2.0,33051.77067348678,0.0008873114463176575
2382,3264,2004,52972253.0,956.0,1012.0,0.0,52344.12351778656,0.0
2383,3265,2004,36212687.0,646.0,679.0,0.0,53332.38144329897,0.0
2384,3266,2004,60744985.0,1404.0,1497.0,0.0,40577.81229124917,0.0
2385,3267,2004,7263612.0,,,0.0,,
2386,3268,2004,62919099.0,1328.0,1364.0,0.0,46128.37170087977,0.0
2387,3269,2004,13111880.0,461.0,533.0,1.0,24600.150093808632,0.0021691973969631237
2388,3270,2004,4364227.0,251.0,271.0,0.0,16104.158671586716,0.0
2389,3271,2004,3923532.0,,,0.0,,
2390,3272,2004,24428053.0,701.0,703.0,0.0,34748.2972972973,0.0
2391,3274,2004,5234769.0,219.0,219.0,0.0,23903.054794520547,0.0
2392,3275,2004,4562613.0,299.0,301.0,0.0,15158.182724252492,0.0
2393,3276,2004,6623898.0,286.0,289.0,0.0,22920.062283737025,0.0
2394,3277,2004,35595668.0,561.0,563.0,0.0,63224.98756660746,0.0
2395,3279,2004,6552434.0,,,0.0,,
2396,3280,2004,507883933.0,10074.0,11609.0,0.0,43749.15436299423,0.0
2397,3281,2004,26570627.0,0.0,0.0,0.0,inf,
2398,3282,2004,52711150.0,539.0,580.0,0.0,90881.29310344828,0.0
2399,3283,2004,8832205.0,677.0,691.0,0.0,12781.772793053546,0.0
2400,3284,2004,59443475.0,1551.0,1653.0,1.0,35960.9649122807,0.0006447453255963894
2401,3285,2004,18097077.0,568.0,573.0,0.0,31583.031413612567,0.0
2402,3286,2004,12407907.0,400.0,416.0,0.0,29826.69951923077,0.0
2403,3287,2004,9123118.0,158.0,158.0,0.0,57741.25316455696,0.0
2404,3289,2004,14719880.0,369.0,397.0,0.0,37077.78337531486,0.0
2405,3292,2004,2871428.0,226.0,245.0,0.0,11720.114285714286,0.0
2406,3293,2004,7609456.0,136.0,140.0,0.0,54353.25714285715,0.0
2407,3294,2004,15955913.0,433.0,474.0,0.0,33662.26371308017,0.0
2408,3300,2004,188815360.0,4593.0,4970.0,0.0,37991.018108651915,0.0
2409,3301,2004,15030138.0,25.0,28.0,0.0,536790.6428571428,0.0
2410,3302,2004,7057783.0,183.0,185.0,0.0,38150.178378378376,0.0
2411,3303,2004,5600717.0,150.0,149.0,0.0,37588.70469798658,0.0
2412,3304,2004,49900077.0,1269.0,1338.0,0.0,37294.526905829596,0.0
2413,3305,2004,239749056.0,4995.0,5496.0,0.0,43622.46288209607,0.0
2414,3310,2004,4780910.0,205.0,214.0,0.0,22340.70093457944,0.0
2415,3311,2004,37039511.0,733.0,782.0,0.0,47365.10358056266,0.0
2416,3312,2004,9818455.0,660.0,675.0,0.0,14545.85925925926,0.0
2417,3314,2004,12241329.0,331.0,335.0,1.0,36541.28059701493,0.0030211480362537764
2418,3315,2004,29497356.0,831.0,896.0,1.0,32921.15625,0.0012033694344163659
2419,3317,2004,2905292.0,0.0,0.0,1.0,inf,inf
2420,3318,2004,22468756.0,807.0,868.0,0.0,25885.663594470047,0.0
2421,3319,2004,6644241.0,150.0,164.0,0.0,40513.66463414634,0.0
2422,3321,2004,19057373.0,482.0,495.0,0.0,38499.743434343436,0.0
2423,3322,2004,2492259.0,,,0.0,,
2424,3324,2004,8221969.0,417.0,424.0,0.0,19391.436320754718,0.0
2425,3325,2004,9336399.0,369.0,390.0,0.0,23939.484615384616,0.0
2426,3328,2004,22756204.0,487.0,499.0,0.0,45603.61523046092,0.0
2427,3329,2004,4482416.0,,,0.0,,
2428,3330,2004,3768085.0,79.0,90.0,0.0,41867.61111111111,0.0
2429,3331,2004,68335278.0,1050.0,1080.0,0.0,63273.40555555555,0.0
2430,3332,2004,15297519.0,295.0,295.0,0.0,51855.99661016949,0.0
2431,3333,2004,13597188.0,153.0,178.0,0.0,76388.69662921349,0.0
2432,3334,2004,7470203.0,189.0,201.0,0.0,37165.18905472637,0.0
2433,3335,2004,26708971.0,479.0,559.0,0.0,47779.91234347048,0.0
2434,3337,2004,450656155.0,8120.0,8353.0,0.0,53951.41326469532,0.0
2435,3338,2004,186354559.0,3335.0,3886.0,2.0,47955.36773031395,0.0005997001499250374
2436,3340,2004,295421670.0,5209.0,5642.0,0.0,52361.16093583836,0.0
2437,3341,2004,29388441.0,495.0,496.0,0.0,59250.88911290323,0.0
2438,3342,2004,48426459.0,1529.0,1562.0,2.0,31002.85467349552,0.0013080444735120995
2439,3345,2004,20418779.0,391.0,406.0,0.0,50292.55911330049,0.0
2440,3350,2004,911504991.0,18346.0,21109.0,1.0,43180.870292292384,5.450779461462989e-05
2441,3351,2004,103928615.0,2553.0,2596.0,0.0,40034.135208012325,0.0
2442,3352,2004,244060829.0,5026.0,5105.0,0.0,47808.19373163565,0.0
2443,3353,2004,,,,0.0,,
2444,3354,2004,,,,0.0,,
2445,3355,2004,184242746.0,4512.0,5188.0,0.0,35513.250963762526,0.0
2446,3356,2004,154805943.0,4122.0,4839.0,0.0,31991.30874147551,0.0
2447,3357,2004,71129371.0,676.0,748.0,0.0,95092.74197860963,0.0
2448,3360,2004,8890506.0,195.0,206.0,0.0,43157.796116504855,0.0
2449,3361,2004,9276964.0,253.0,270.0,0.0,34359.125925925924,0.0
2450,3363,2004,53091786.0,1133.0,1235.0,0.0,42989.3004048583,0.0
2451,3364,2004,23721028.0,707.0,712.0,0.0,33316.050561797754,0.0
2452,3370,2004,20953713.0,713.0,753.0,0.0,27826.97609561753,0.0
2453,3371,2004,9333610.0,623.0,639.0,0.0,14606.588419405321,0.0
2454,3373,2004,27270851.0,943.0,964.0,0.0,28289.264522821577,0.0
2455,3375,2004,4853306.0,74.0,74.0,0.0,65585.21621621621,0.0
2456,3377,2004,148159339.0,4045.0,4293.0,1.0,34511.84230142092,0.00024721878862793575
2457,3379,2004,15596334.0,504.0,512.0,0.0,30461.58984375,0.0
2458,3380,2004,121180970.0,2386.0,2691.0,1.0,45031.94723151245,0.00041911148365465214
2459,3381,2004,13403552.0,1583.0,1609.0,0.0,8330.36171535115,0.0
2460,3384,2004,3515950.0,183.0,196.0,0.0,17938.520408163266,0.0
2461,3385,2004,2295954.0,,,1.0,,
2462,3387,2004,1636604.0,74.0,75.0,0.0,21821.386666666665,0.0
2463,3388,2004,9232498.0,289.0,295.0,0.0,31296.603389830507,0.0
2464,3390,2004,13558680.0,475.0,508.0,0.0,26690.314960629923,0.0
2465,3391,2004,2687905.0,45.0,45.0,0.0,59731.22222222222,0.0
2466,3392,2004,7784032.0,192.0,195.0,0.0,39918.11282051282,0.0
2467,3393,2004,43113019.0,1346.0,1379.0,0.0,31263.973168963017,0.0
2468,3395,2004,7257680.0,187.0,192.0,0.0,37800.416666666664,0.0
2469,3396,2004,13886192.0,280.0,288.0,0.0,48215.944444444445,0.0
2470,3400,2004,220737912.0,5202.0,5922.0,1.0,37274.21681864235,0.00019223375624759708
2471,3401,2004,64118691.0,1865.0,1901.0,0.0,33728.92740662809,0.0
2472,3402,2004,,,,0.0,,
2473,3407,2004,8655979.0,301.0,315.0,1.0,27479.298412698412,0.0033222591362126247
2474,3409,2004,11711444.0,495.0,521.0,0.0,22478.779270633397,0.0
2475,3412,2004,6632776.0,129.0,138.0,0.0,48063.59420289855,0.0
2476,3414,2004,27881884.0,871.0,871.0,0.0,32011.34787600459,0.0
2477,3418,2004,46707448.0,1334.0,1447.0,0.0,32278.816862474083,0.0
2478,3419,2004,18678528.0,456.0,479.0,0.0,38994.83924843424,0.0
2479,3423,2004,4590319.0,299.0,327.0,0.0,14037.672782874617,0.0
2480,3424,2004,12594719.0,502.0,522.0,0.0,24127.81417624521,0.0
2481,3427,2004,42478812.0,857.0,868.0,0.0,48938.72350230415,0.0
2482,3428,2004,16288398.0,83.0,81.0,0.0,201091.33333333334,0.0
2483,3429,2004,639364725.0,10861.0,11063.0,0.0,57793.06923980837,0.0
2484,3430,2004,4964949.0,,,0.0,,
2485,3431,2004,71046097.0,893.0,877.0,0.0,81010.37286202965,0.0
2486,3433,2004,4061572.0,,,0.0,,
2487,3434,2004,83297626.0,1855.0,1914.0,0.0,43520.18077324974,0.0
2488,3435,2004,43122868.0,829.0,863.0,0.0,49968.56083429896,0.0
2489,3437,2004,183983681.0,2492.0,2623.0,0.0,70142.46321006482,0.0
2490,3438,2004,42653998.0,500.0,503.0,0.0,84799.20079522862,0.0
2491,3440,2004,43294164.0,673.0,700.0,0.0,61848.805714285714,0.0
2492,3441,2004,47035036.0,752.0,758.0,1.0,62051.49868073878,0.0013297872340425532
2493,3442,2004,134868901.0,2607.0,2667.0,0.0,50569.516685414324,0.0
2494,3444,2004,138532544.0,3447.0,3750.0,2.0,36942.01173333333,0.0005802146794313896
2495,3446,2004,11970970.0,238.0,240.0,0.0,49879.041666666664,0.0
2496,3447,2004,5193885.0,54.0,47.0,0.0,110508.1914893617,0.0
2497,3448,2004,12512136.0,339.0,338.0,0.0,37018.153846153844,0.0
2498,3450,2004,114146718.0,3120.0,3319.0,0.0,34391.900572461585,0.0
2499,3451,2004,45989267.0,1927.0,1960.0,2.0,23463.911734693876,0.0010378827192527244
2500,3453,2004,24811957.0,420.0,430.0,0.0,57702.225581395345,0.0
2501,3458,2004,24267847.0,672.0,684.0,0.0,35479.30847953216,0.0
2502,3460,2004,41594711.0,1205.0,1280.0,0.0,32495.86796875,0.0
2503,3461,2004,44157792.0,2386.0,2457.0,1.0,17972.239316239316,0.00041911148365465214
2504,3462,2004,13920551.0,572.0,600.0,1.0,23200.918333333335,0.0017482517482517483
2505,3463,2004,32945572.0,1199.0,1201.0,1.0,27431.783513738552,0.0008340283569641367
2506,3464,2004,12347887.0,211.0,239.0,0.0,51664.799163179916,0.0
2507,3465,2004,111555755.0,4319.0,4659.0,0.0,23944.141446662376,0.0
2508,3467,2004,14200419.0,571.0,617.0,0.0,23015.265802269045,0.0
2509,3468,2004,2841417.0,275.0,289.0,0.0,9831.892733564015,0.0
2510,3469,2004,3092622.0,101.0,109.0,0.0,28372.67889908257,0.0
2511,3472,2004,14453949.0,374.0,414.0,0.0,34912.92028985507,0.0
2512,3475,2004,2996619.0,306.0,331.0,0.0,9053.229607250756,0.0
2513,3478,2004,46683264.0,1802.0,2008.0,2.0,23248.637450199203,0.0011098779134295228
2514,3480,2004,24684414.0,745.0,859.0,0.0,28736.22118742724,0.0
2515,3482,2004,2306558.0,43.0,43.0,0.0,53640.88372093023,0.0
2516,3483,2004,12052115.0,523.0,545.0,0.0,22113.97247706422,0.0
2517,3485,2004,4149940.0,152.0,172.0,0.0,24127.558139534885,0.0
2518,3490,2004,20543734.0,705.0,755.0,0.0,27210.243708609272,0.0
2519,3491,2004,2539794.0,222.0,228.0,0.0,11139.447368421053,0.0
2520,3494,2004,9431634.0,92.0,146.0,0.0,64600.232876712325,0.0
2521,3496,2004,89197799.0,2217.0,2402.0,0.0,37134.80391340549,0.0
2522,3498,2004,65509691.0,2092.0,2190.0,1.0,29913.100913242008,0.0004780114722753346
2523,3500,2004,350023149.0,10065.0,11948.0,1.0,29295.543103448275,9.935419771485345e-05
2524,3501,2004,61120447.0,634.0,791.0,0.0,77269.84450063211,0.0
2525,3502,2004,,,,0.0,,
2526,3505,2004,61652324.0,1660.0,1830.0,1.0,33689.794535519126,0.0006024096385542169
2527,3507,2004,2739402.0,0.0,0.0,0.0,inf,
2528,3509,2004,5106645.0,159.0,157.0,0.0,32526.40127388535,0.0
2529,3512,2004,5788213.0,228.0,236.0,0.0,24526.32627118644,0.0
2530,3515,2004,14724104.0,408.0,469.0,0.0,31394.67803837953,0.0
2531,3516,2004,9436834.0,299.0,332.0,0.0,28424.198795180724,0.0
2532,3517,2004,15506054.0,722.0,730.0,0.0,21241.1698630137,0.0
2533,3518,2004,13800536.0,623.0,686.0,4.0,20117.399416909622,0.006420545746388443
2534,3520,2004,,81.0,91.0,0.0,,0.0
2535,3521,2004,7487366.0,279.0,287.0,0.0,26088.383275261323,0.0
2536,3522,2004,3669785.0,130.0,134.0,0.0,27386.455223880595,0.0
2537,3523,2004,34779498.0,1707.0,1848.0,1.0,18820.074675324675,0.0005858230814294083
2538,3525,2004,19378660.0,788.0,810.0,0.0,23924.271604938273,0.0
2539,3527,2004,11169189.0,380.0,410.0,0.0,27241.9243902439,0.0
2540,3531,2004,3652908.0,166.0,163.0,0.0,22410.478527607364,0.0
2541,3533,2004,11202990.0,333.0,346.0,0.0,32378.583815028902,0.0
2542,3537,2004,16359159.0,544.0,572.0,0.0,28599.928321678322,0.0
2543,3539,2004,,,,0.0,,
2544,3540,2004,6844651.0,218.0,224.0,1.0,30556.477678571428,0.0045871559633027525
2545,3542,2004,2483658.0,70.0,69.0,0.0,35995.04347826087,0.0
2546,3544,2004,4117414.0,95.0,95.0,0.0,43341.2,0.0
2547,3546,2004,9288291.0,199.0,215.0,0.0,43201.35348837209,0.0
2548,3549,2004,51835122.0,1183.0,1547.0,0.0,33506.8661926309,0.0
2549,3550,2004,692856719.0,15261.0,17076.0,1.0,40574.88398922464,6.552650547146321e-05
2550,3551,2004,331251547.0,6437.0,6606.0,5.0,50144.042839842565,0.0007767593599502874
2551,3552,2004,,,,0.0,,
2552,3554,2004,,,,0.0,,
2553,3555,2004,247948743.0,6251.0,6982.0,0.0,35512.56702950444,0.0
2554,3556,2004,142122775.0,3972.0,4161.0,0.0,34155.918048546024,0.0
2555,3557,2004,10606971.0,323.0,327.0,0.0,32437.22018348624,0.0
2556,3558,2004,13472929.0,367.0,404.0,0.0,33348.83415841584,0.0
2557,3559,2004,6649215.0,115.0,124.0,0.0,53622.70161290323,0.0
2558,3561,2004,75841989.0,2186.0,2357.0,0.0,32177.33941450997,0.0
2559,3562,2004,3491390.0,127.0,145.0,0.0,24078.55172413793,0.0
2560,3563,2004,10399707.0,338.0,346.0,0.0,30056.956647398845,0.0
2561,3564,2004,257420315.0,5574.0,6039.0,1.0,42626.314787216426,0.0001794043774668102
2562,3566,2004,8685276.0,269.0,295.0,0.0,29441.613559322035,0.0
2563,3567,2004,12249141.0,193.0,203.0,0.0,60340.5960591133,0.0
2564,3568,2004,48024707.0,1382.0,1480.0,0.0,32449.12635135135,0.0
2565,3570,2004,10927840.0,449.0,464.0,0.0,23551.379310344826,0.0
2566,3571,2004,4607949.0,183.0,193.0,0.0,23875.38341968912,0.0
2567,3572,2004,4769347.0,,,0.0,,
2568,3573,2004,6098972.0,181.0,185.0,0.0,32967.41621621622,0.0
2569,3575,2004,10624570.0,461.0,505.0,0.0,21038.752475247526,0.0
2570,3579,2004,79479876.0,2544.0,2719.0,0.0,29231.289444648766,0.0
2571,3580,2004,12579060.0,410.0,422.0,1.0,29808.199052132702,0.0024390243902439024
2572,3581,2004,1749883.0,87.0,86.0,0.0,20347.476744186046,0.0
2573,3584,2004,15285490.0,570.0,616.0,0.0,24814.10714285714,0.0
2574,3585,2004,192068359.0,,,0.0,,
2575,3586,2004,4222294.0,36.0,47.0,0.0,89836.0425531915,0.0
2576,3588,2004,4621556.0,115.0,117.0,0.0,39500.47863247863,0.0
2577,3589,2004,5330010.0,383.0,410.0,0.0,13000.024390243903,0.0
2578,3590,2004,6038891.0,70.0,63.0,0.0,95855.41269841269,0.0
2579,3594,2004,8291147.0,277.0,297.0,0.0,27916.319865319867,0.0
2580,3595,2004,7919878.0,150.0,174.0,0.0,45516.54022988506,0.0
2581,3597,2004,7820097.0,256.0,325.0,0.0,24061.836923076924,0.0
2582,3608,2004,31175463.0,1246.0,1405.0,0.0,22188.941637010677,0.0
2583,3610,2004,22440985.0,579.0,648.0,0.0,34631.14969135803,0.0
2584,3612,2004,21522646.0,1009.0,1050.0,1.0,20497.758095238096,0.0009910802775024777
2585,3613,2004,,,,0.0,,
2586,3614,2004,15428519.0,319.0,318.0,0.0,48517.35534591195,0.0
2587,3616,2004,88498976.0,1825.0,1973.0,0.0,44855.03091738469,0.0
2588,3618,2004,10649598.0,316.0,324.0,0.0,32869.12962962963,0.0
2589,3619,2004,,,,0.0,,
2590,3620,2004,129872587.0,2853.0,3329.0,0.0,39012.49234004205,0.0
2591,3621,2004,36922255.0,728.0,818.0,0.0,45137.231051344745,0.0
2592,3622,2004,5969777.0,144.0,146.0,0.0,40888.88356164384,0.0
2593,3623,2004,15296649.0,412.0,448.0,0.0,34144.30580357143,0.0
2594,3624,2004,9723606.0,259.0,264.0,0.0,36831.84090909091,0.0
2595,3629,2004,140418483.0,3151.0,3621.0,0.0,38778.92377796189,0.0
2596,3630,2004,486220105.0,9727.0,11319.0,1.0,42956.10080395795,0.00010280662074637607
2597,3631,2004,140093119.0,2578.0,2810.0,0.0,49855.202491103206,0.0
2598,3632,2004,,,,0.0,,
2599,3633,2004,13226937.0,216.0,241.0,0.0,54883.55601659751,0.0
2600,3634,2004,32761247.0,703.0,728.0,0.0,45001.71291208791,0.0
2601,3635,2004,7918569.0,130.0,137.0,0.0,57799.77372262774,0.0
2602,3636,2004,80916083.0,2250.0,2582.0,0.0,31338.529434546865,0.0
2603,3637,2004,5749757.0,268.0,268.0,0.0,21454.317164179105,0.0
2604,3638,2004,31087570.0,572.0,574.0,0.0,54159.529616724736,0.0
2605,3639,2004,7037649.0,477.0,554.0,0.0,12703.337545126355,0.0
2606,3640,2004,14703568.0,253.0,256.0,0.0,57435.8125,0.0
2607,3641,2004,20169780.0,325.0,345.0,0.0,58463.13043478261,0.0
2608,3644,2004,132396946.0,,,0.0,,
2609,3646,2004,8184943.0,373.0,380.0,0.0,21539.323684210525,0.0
2610,3649,2004,7049612.0,231.0,234.0,0.0,30126.547008547008,0.0
2611,3658,2004,88013059.0,1870.0,1944.0,2.0,45274.207304526746,0.0010695187165775401
2612,3659,2004,11107577.0,734.0,762.0,0.0,14576.872703412073,0.0
2613,3660,2004,110287018.0,3232.0,3571.0,1.0,30884.071128535423,0.0003094059405940594
2614,3661,2004,,,,0.0,,
2615,3662,2004,,401.0,405.0,0.0,,0.0
2616,3664,2004,16743665.0,303.0,314.0,0.0,53323.77388535032,0.0
2617,3665,2004,8776145.0,,,0.0,,
2618,3666,2004,65007937.0,2023.0,2085.0,2.0,31178.866666666665,0.0009886307464162135
2619,3669,2004,17136353.0,592.0,629.0,2.0,27243.804451510336,0.0033783783783783786
2620,3670,2004,8614726.0,128.0,118.0,1.0,73006.15254237287,0.0078125
2621,3672,2004,156874202.0,3422.0,3846.0,1.0,40788.92407696308,0.0002922267679719462
2622,3673,2004,33332605.0,1476.0,1480.0,0.0,22522.030405405407,0.0
2623,3675,2004,29906499.0,993.0,1019.0,0.0,29348.870461236507,0.0
2624,3676,2004,,,,0.0,,
2625,3677,2004,275763413.0,5861.0,6698.0,0.0,41171.00821140639,0.0
2626,3678,2004,118002471.0,2527.0,2605.0,2.0,45298.453358925144,0.0007914523149980214
2627,3682,2004,8535026.0,329.0,336.0,1.0,25401.863095238095,0.00303951367781155
2628,3683,2004,26907400.0,700.0,730.0,1.0,36859.45205479452,0.0014285714285714286
2629,3685,2004,53866807.0,928.0,1073.0,0.0,50202.0568499534,0.0
2630,3687,2004,15776543.0,262.0,315.0,0.0,50084.263492063496,0.0
2631,3688,2004,24794802.0,384.0,385.0,2.0,64402.083116883114,0.005208333333333333
2632,3689,2004,,,,0.0,,
2633,3690,2004,553421006.0,10797.0,11943.0,1.0,46338.52516118228,9.261831990367695e-05
2634,3691,2004,128614278.0,,,2.0,,
2635,3693,2004,,,,0.0,,
2636,3695,2004,8796603.0,167.0,172.0,0.0,51143.04069767442,0.0
2637,3697,2004,9843088.0,269.0,292.0,0.0,33709.20547945205,0.0
2638,3698,2004,12040994.0,481.0,518.0,0.0,23245.162162162163,0.0
2639,3699,2004,18407457.0,573.0,698.0,0.0,26371.71489971347,0.0
2640,3700,2004,31000423.0,479.0,508.0,1.0,61024.45472440945,0.0020876826722338203
2641,3701,2004,8250121.0,699.0,718.0,1.0,11490.41922005571,0.001430615164520744
2642,3705,2004,4401093.0,172.0,174.0,0.0,25293.637931034482,0.0
2643,3707,2004,28063111.0,,,0.0,,
2644,3709,2004,4156659.0,143.0,155.0,0.0,26817.154838709677,0.0
2645,3711,2004,5683524.0,317.0,322.0,0.0,17650.695652173912,0.0
2646,3712,2004,5515732.0,10.0,14.0,0.0,393980.85714285716,0.0
2647,3713,2004,12797977.0,948.0,999.0,2.0,12810.787787787787,0.002109704641350211
2648,3714,2004,57228555.0,1564.0,1781.0,0.0,32132.821448624367,0.0
2649,3715,2004,3320654.0,,,0.0,,
2650,3717,2004,41072922.0,1229.0,1287.0,1.0,31913.69230769231,0.0008136696501220504
2651,3719,2004,4990237.0,81.0,94.0,0.0,53087.62765957447,0.0
2652,3720,2004,6692860.0,840.0,885.0,0.0,7562.553672316384,0.0
2653,3722,2004,80502810.0,1508.0,1729.0,1.0,46560.32967032967,0.000663129973474801
2654,3723,2004,20854729.0,2568.0,3036.0,2.0,6869.146574440053,0.000778816199376947
2655,3724,2004,,,,0.0,,
2656,3725,2004,9427932.0,205.0,220.0,1.0,42854.236363636366,0.004878048780487805
2657,3726,2004,7231347.0,98.0,93.0,0.0,77756.41935483871,0.0
2658,3727,2004,4172605.0,263.0,255.0,0.0,16363.156862745098,0.0
2659,3728,2004,7230083.0,401.0,416.0,0.0,17380.00721153846,0.0
2660,3730,2004,102538132.0,2757.0,3347.0,1.0,30635.83268598745,0.0003627130939426913
2661,3732,2004,9686213.0,295.0,287.0,0.0,33749.871080139375,0.0
2662,3733,2004,4422513.0,140.0,133.0,0.0,33251.97744360902,0.0
2663,3735,2004,11860839.0,360.0,381.0,0.0,31130.811023622045,0.0
2664,3737,2004,77487331.0,1932.0,2052.0,2.0,37761.85721247563,0.0010351966873706005
2665,3740,2004,14273840.0,474.0,506.0,1.0,28209.169960474308,0.002109704641350211
2666,3741,2004,44590057.0,1308.0,1950.0,1.0,22866.695897435897,0.0007645259938837921
2667,3744,2004,5360945.0,325.0,344.0,0.0,15584.142441860466,0.0
2668,3746,2004,6591389.0,110.0,114.0,1.0,57819.20175438596,0.00909090909090909
2669,3747,2004,69063371.0,1706.0,1791.0,1.0,38561.34617532105,0.0005861664712778429
2670,3749,2004,34660851.0,810.0,830.0,2.0,41760.06144578313,0.0024691358024691358
2671,3750,2004,7446099.0,115.0,117.0,0.0,63641.8717948718,0.0
2672,3751,2004,9117385.0,,,0.0,,
2673,3752,2004,208980977.0,2802.0,2901.0,1.0,72037.56532230266,0.00035688793718772306
2674,3753,2004,11581071.0,472.0,487.0,0.0,23780.433264887062,0.0
2675,3754,2004,69508893.0,0.0,0.0,0.0,inf,
2676,3755,2004,5009922.0,,,0.0,,
2677,3756,2004,130328642.0,2236.0,2243.0,0.0,58104.61078912171,0.0
2678,3757,2004,144892137.0,2548.0,2724.0,1.0,53190.94603524229,0.0003924646781789639
