,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3036,0.0,0.0,0.0,0.0,0.0,0.0,4.135,4.823,66.18,80.25,164.964,185.87800000000001,130.77,143.16,141.815,136.13,188.7,296.57000000000005
3037,0.0,0.0,0.0,0.0,0.0,0.0,1.5,20.809,247.57999999999998,1023.617,1624.574,1452.0310000000002,1386.2949999999998,1224.229,1037.0819999999999,961.59,895.465,2363.735
3038,0.0,0.0,0.0,0.0,0.0,0.0,1.98,9.689,180.01999999999998,608.479,938.316,828.2900000000001,769.443,692.0039999999999,377.14,567.285,470.32700000000006,1428.2250000000001
3039,0.0,0.0,0.0,1.12,4.355,1.65,2.8499999999999996,12.358999999999998,58.275,179.48499999999999,160.786,176.21999999999997,157.58999999999997,202.16000000000003,292.565,251.48500000000004,233.478,410.65000000000003
3040,0.0,0.0,0.0,0.0,1.2,0.0,13.13,14.01,125.02,274.32500000000005,289.762,424.3300000000001,258.784,366.16600000000005,476.89300000000003,574.324,416.926,721.59
3041,0.0,0.0,0.0,0.0,0.0,2.0,2.505,9.408,47.580000000000005,171.109,166.73499999999999,209.06799999999998,170.626,202.98000000000002,232.6,170.91099999999997,255.44,361.43499999999995
3042,0.0,0.0,0.0,0.0,0.0,0.0,4.293,0.99,58.449999999999996,220.835,253.34000000000003,310.235,331.985,432.529,359.40500000000003,407.48999999999995,647.5649999999999,804.0799999999999
3043,0.0,0.0,1.4,0.0,0.0,0.0,17.322,4.35,109.635,277.62899999999996,448.152,444.85499999999996,520.385,564.54,639.1450000000001,672.842,1180.445,1006.5900000000001
3044,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5069999999999997,178.74,250.791,384.83799999999997,336.334,346.525,270.84,314.19000000000005,318.567,599.9639999999999,711.3449999999999
3046,0.0,0.0,1.44,0.0,0.0,1.05,5.058000000000001,8.367,91.28000000000002,356.23900000000003,437.97,402.50000000000006,530.365,477.30999999999995,525.685,297.14500000000004,436.729,918.5869999999999
