postcode,year,cum_install
3187.0,2003.0,0.0
3187.0,2004.0,0.0
3187.0,2005.0,2.0
3187.0,2006.0,4.0
3187.0,2007.0,8.0
3187.0,2008.0,15.0
3187.0,2009.0,85.0
3187.0,2010.0,308.0
3187.0,2011.0,370.0
3187.0,2012.0,407.0
3187.0,2013.0,455.0
3187.0,2014.0,522.0
3187.0,2015.0,573.0
3187.0,2016.0,624.0
3187.0,2017.0,672.0
3187.0,2018.0,753.0
3188.0,2001.0,0.0
3188.0,2002.0,0.0
3188.0,2003.0,0.0
3188.0,2004.0,0.0
3188.0,2005.0,1.0
3188.0,2006.0,6.0
3188.0,2007.0,11.0
3188.0,2008.0,18.0
3188.0,2009.0,59.0
3188.0,2010.0,169.0
3188.0,2011.0,244.0
3188.0,2012.0,317.0
3188.0,2013.0,373.0
3188.0,2014.0,445.0
3188.0,2015.0,495.0
3188.0,2016.0,540.0
3188.0,2017.0,624.0
3188.0,2018.0,719.0
3189.0,2001.0,0.0
3189.0,2002.0,0.0
3189.0,2003.0,0.0
3189.0,2004.0,0.0
3189.0,2005.0,0.0
3189.0,2006.0,1.0
3189.0,2007.0,1.0
3189.0,2008.0,2.0
3189.0,2009.0,27.0
3189.0,2010.0,63.0
3189.0,2011.0,88.0
3189.0,2012.0,119.0
3189.0,2013.0,133.0
3189.0,2014.0,179.0
3189.0,2015.0,219.0
3189.0,2016.0,305.0
3189.0,2017.0,355.0
3189.0,2018.0,400.0
3190.0,2001.0,0.0
3190.0,2002.0,0.0
3190.0,2003.0,0.0
3190.0,2004.0,0.0
3190.0,2005.0,0.0
3190.0,2006.0,0.0
3190.0,2007.0,2.0
3190.0,2008.0,7.0
3190.0,2009.0,28.0
3190.0,2010.0,78.0
3190.0,2011.0,124.0
3190.0,2012.0,161.0
3190.0,2013.0,191.0
3190.0,2014.0,228.0
3190.0,2015.0,259.0
3190.0,2016.0,284.0
3190.0,2017.0,317.0
3190.0,2018.0,371.0
3191.0,2001.0,0.0
3191.0,2002.0,0.0
3191.0,2003.0,0.0
3191.0,2004.0,1.0
3191.0,2005.0,4.0
3191.0,2006.0,8.0
3191.0,2007.0,16.0
3191.0,2008.0,22.0
3191.0,2009.0,54.0
3191.0,2010.0,102.0
3191.0,2011.0,136.0
3191.0,2012.0,170.0
3191.0,2013.0,210.0
3191.0,2014.0,261.0
3191.0,2015.0,283.0
3191.0,2016.0,311.0
3191.0,2017.0,347.0
3191.0,2018.0,411.0
3192.0,2001.0,0.0
3192.0,2002.0,0.0
3192.0,2003.0,0.0
3192.0,2004.0,0.0
3192.0,2005.0,0.0
3192.0,2006.0,3.0
3192.0,2007.0,7.0
3192.0,2008.0,12.0
3192.0,2009.0,66.0
3192.0,2010.0,189.0
3192.0,2011.0,327.0
3192.0,2012.0,423.0
3192.0,2013.0,503.0
3192.0,2014.0,582.0
3192.0,2015.0,653.0
3192.0,2016.0,705.0
3192.0,2017.0,834.0
3192.0,2018.0,1008.0
3193.0,2001.0,0.0
3193.0,2002.0,0.0
3193.0,2003.0,0.0
3193.0,2004.0,1.0
3193.0,2005.0,2.0
3193.0,2006.0,7.0
3193.0,2007.0,13.0
3193.0,2008.0,26.0
3193.0,2009.0,83.0
3193.0,2010.0,185.0
3193.0,2011.0,256.0
3193.0,2012.0,336.0
3193.0,2013.0,408.0
3193.0,2014.0,506.0
3193.0,2015.0,576.0
3193.0,2016.0,647.0
3193.0,2017.0,755.0
3193.0,2018.0,892.0
3194.0,2001.0,0.0
3194.0,2002.0,0.0
3194.0,2003.0,0.0
3194.0,2004.0,0.0
3194.0,2005.0,0.0
3194.0,2006.0,0.0
3194.0,2007.0,3.0
3194.0,2008.0,8.0
3194.0,2009.0,42.0
3194.0,2010.0,102.0
3194.0,2011.0,148.0
3194.0,2012.0,191.0
3194.0,2013.0,221.0
3194.0,2014.0,277.0
3194.0,2015.0,309.0
3194.0,2016.0,341.0
3194.0,2017.0,386.0
3194.0,2018.0,484.0
3195.0,2001.0,0.0
3195.0,2002.0,0.0
3195.0,2003.0,0.0
3195.0,2004.0,0.0
3195.0,2005.0,0.0
3195.0,2006.0,0.0
3195.0,2007.0,10.0
3195.0,2008.0,28.0
3195.0,2009.0,138.0
3195.0,2010.0,438.0
3195.0,2011.0,713.0
3195.0,2012.0,905.0
3195.0,2013.0,1106.0
3195.0,2014.0,1327.0
3195.0,2015.0,1490.0
3195.0,2016.0,1596.0
3195.0,2017.0,1804.0
3195.0,2018.0,2120.0
3196.0,2001.0,0.0
3196.0,2002.0,0.0
3196.0,2003.0,0.0
3196.0,2004.0,0.0
3196.0,2005.0,0.0
3196.0,2006.0,1.0
3196.0,2007.0,4.0
3196.0,2008.0,15.0
3196.0,2009.0,168.0
3196.0,2010.0,362.0
3196.0,2011.0,562.0
3196.0,2012.0,691.0
3196.0,2013.0,802.0
3196.0,2014.0,948.0
3196.0,2015.0,1042.0
3196.0,2016.0,1112.0
3196.0,2017.0,1202.0
3196.0,2018.0,1420.0
3197.0,2001.0,0.0
3197.0,2002.0,0.0
3197.0,2003.0,0.0
3197.0,2004.0,0.0
3197.0,2005.0,0.0
3197.0,2006.0,0.0
3197.0,2007.0,2.0
3197.0,2008.0,11.0
3197.0,2009.0,210.0
3197.0,2010.0,305.0
3197.0,2011.0,424.0
3197.0,2012.0,496.0
3197.0,2013.0,553.0
3197.0,2014.0,629.0
3197.0,2015.0,678.0
3197.0,2016.0,724.0
3197.0,2017.0,795.0
3197.0,2018.0,865.0
3198.0,2001.0,0.0
3198.0,2002.0,0.0
3198.0,2003.0,0.0
3198.0,2004.0,0.0
3198.0,2005.0,0.0
3198.0,2006.0,2.0
3198.0,2007.0,3.0
3198.0,2008.0,10.0
3198.0,2009.0,207.0
3198.0,2010.0,352.0
3198.0,2011.0,516.0
3198.0,2012.0,632.0
3198.0,2013.0,742.0
3198.0,2014.0,849.0
3198.0,2015.0,932.0
3198.0,2016.0,987.0
3198.0,2017.0,1079.0
3198.0,2018.0,1224.0
3199.0,2001.0,0.0
3199.0,2002.0,0.0
3199.0,2003.0,0.0
3199.0,2004.0,3.0
3199.0,2005.0,4.0
3199.0,2006.0,4.0
3199.0,2007.0,16.0
3199.0,2008.0,57.0
3199.0,2009.0,477.0
3199.0,2010.0,916.0
3199.0,2011.0,1390.0
3199.0,2012.0,1701.0
3199.0,2013.0,1954.0
3199.0,2014.0,2268.0
3199.0,2015.0,2460.0
3199.0,2016.0,2666.0
3199.0,2017.0,2922.0
3199.0,2018.0,3360.0
3200.0,2001.0,0.0
3200.0,2002.0,0.0
3200.0,2003.0,0.0
3200.0,2004.0,0.0
3200.0,2005.0,1.0
3200.0,2006.0,1.0
3200.0,2007.0,2.0
3200.0,2008.0,3.0
3200.0,2009.0,23.0
3200.0,2010.0,70.0
3200.0,2011.0,128.0
3200.0,2012.0,162.0
3200.0,2013.0,193.0
3200.0,2014.0,216.0
3200.0,2015.0,227.0
3200.0,2016.0,248.0
3200.0,2017.0,265.0
3200.0,2018.0,294.0
3201.0,2001.0,0.0
3201.0,2002.0,0.0
3201.0,2003.0,0.0
3201.0,2004.0,1.0
3201.0,2005.0,1.0
3201.0,2006.0,1.0
3201.0,2007.0,5.0
3201.0,2008.0,14.0
3201.0,2009.0,196.0
3201.0,2010.0,382.0
3201.0,2011.0,656.0
3201.0,2012.0,808.0
3201.0,2013.0,946.0
3201.0,2014.0,1122.0
3201.0,2015.0,1249.0
3201.0,2016.0,1377.0
3201.0,2017.0,1508.0
3201.0,2018.0,1765.0
3202.0,2001.0,0.0
3202.0,2002.0,0.0
3202.0,2003.0,0.0
3202.0,2004.0,0.0
3202.0,2005.0,0.0
3202.0,2006.0,0.0
3202.0,2007.0,0.0
3202.0,2008.0,1.0
3202.0,2009.0,7.0
3202.0,2010.0,30.0
3202.0,2011.0,58.0
3202.0,2012.0,70.0
3202.0,2013.0,79.0
3202.0,2014.0,92.0
3202.0,2015.0,100.0
3202.0,2016.0,107.0
3202.0,2017.0,123.0
3202.0,2018.0,147.0
3204.0,2001.0,0.0
3204.0,2002.0,0.0
3204.0,2003.0,1.0
3204.0,2004.0,2.0
3204.0,2005.0,3.0
3204.0,2006.0,4.0
3204.0,2007.0,15.0
3204.0,2008.0,31.0
3204.0,2009.0,120.0
3204.0,2010.0,286.0
3204.0,2011.0,422.0
3204.0,2012.0,507.0
3204.0,2013.0,620.0
3204.0,2014.0,755.0
3204.0,2015.0,832.0
3204.0,2016.0,886.0
3204.0,2017.0,967.0
3204.0,2018.0,1144.0
3205.0,2001.0,0.0
3205.0,2002.0,0.0
3205.0,2003.0,0.0
3205.0,2004.0,0.0
3205.0,2005.0,0.0
3205.0,2006.0,0.0
3205.0,2007.0,3.0
3205.0,2008.0,8.0
3205.0,2009.0,15.0
3205.0,2010.0,28.0
3205.0,2011.0,50.0
3205.0,2012.0,64.0
3205.0,2013.0,74.0
3205.0,2014.0,88.0
3205.0,2015.0,100.0
3205.0,2016.0,116.0
3205.0,2017.0,143.0
3205.0,2018.0,169.0
3206.0,2001.0,0.0
3206.0,2002.0,0.0
3206.0,2003.0,0.0
3206.0,2004.0,1.0
3206.0,2005.0,1.0
3206.0,2006.0,2.0
3206.0,2007.0,5.0
3206.0,2008.0,10.0
3206.0,2009.0,28.0
3206.0,2010.0,54.0
3206.0,2011.0,75.0
3206.0,2012.0,90.0
3206.0,2013.0,117.0
3206.0,2014.0,147.0
3206.0,2015.0,177.0
3206.0,2016.0,197.0
3206.0,2017.0,246.0
3206.0,2018.0,275.0
3207.0,2001.0,0.0
3207.0,2002.0,0.0
3207.0,2003.0,0.0
3207.0,2004.0,0.0
3207.0,2005.0,0.0
3207.0,2006.0,0.0
3207.0,2007.0,4.0
3207.0,2008.0,6.0
3207.0,2009.0,22.0
3207.0,2010.0,54.0
3207.0,2011.0,77.0
3207.0,2012.0,98.0
3207.0,2013.0,115.0
3207.0,2014.0,148.0
3207.0,2015.0,179.0
3207.0,2016.0,199.0
3207.0,2017.0,240.0
3207.0,2018.0,280.0
3211.0,2001.0,0.0
3211.0,2002.0,0.0
3211.0,2003.0,0.0
3211.0,2004.0,0.0
3211.0,2005.0,0.0
3211.0,2006.0,0.0
3211.0,2007.0,0.0
3211.0,2008.0,4.0
3211.0,2009.0,26.0
3211.0,2010.0,47.0
3211.0,2011.0,79.0
3211.0,2012.0,104.0
3211.0,2013.0,118.0
3211.0,2014.0,130.0
3211.0,2015.0,140.0
3211.0,2016.0,150.0
3211.0,2017.0,163.0
3211.0,2018.0,185.0
3212.0,2001.0,0.0
3212.0,2002.0,0.0
3212.0,2003.0,0.0
3212.0,2004.0,0.0
3212.0,2005.0,1.0
3212.0,2006.0,3.0
3212.0,2007.0,5.0
3212.0,2008.0,22.0
3212.0,2009.0,90.0
3212.0,2010.0,291.0
3212.0,2011.0,564.0
3212.0,2012.0,774.0
3212.0,2013.0,937.0
3212.0,2014.0,1052.0
3212.0,2015.0,1165.0
3212.0,2016.0,1256.0
3212.0,2017.0,1356.0
3212.0,2018.0,1554.0
3214.0,2001.0,0.0
3214.0,2002.0,0.0
3214.0,2003.0,0.0
3214.0,2004.0,0.0
3214.0,2005.0,0.0
3214.0,2006.0,0.0
3214.0,2007.0,0.0
3214.0,2008.0,8.0
3214.0,2009.0,85.0
3214.0,2010.0,322.0
3214.0,2011.0,690.0
3214.0,2012.0,953.0
3214.0,2013.0,1079.0
3214.0,2014.0,1197.0
3214.0,2015.0,1268.0
3214.0,2016.0,1346.0
3214.0,2017.0,1428.0
3214.0,2018.0,1554.0
3215.0,2001.0,0.0
3215.0,2002.0,0.0
3215.0,2003.0,0.0
3215.0,2004.0,0.0
3215.0,2005.0,1.0
3215.0,2006.0,1.0
3215.0,2007.0,3.0
3215.0,2008.0,22.0
3215.0,2009.0,76.0
3215.0,2010.0,248.0
3215.0,2011.0,463.0
3215.0,2012.0,666.0
3215.0,2013.0,789.0
3215.0,2014.0,895.0
3215.0,2015.0,980.0
3215.0,2016.0,1078.0
3215.0,2017.0,1171.0
3215.0,2018.0,1329.0
3216.0,2001.0,0.0
3216.0,2002.0,0.0
3216.0,2003.0,1.0
3216.0,2004.0,1.0
3216.0,2005.0,1.0
3216.0,2006.0,1.0
3216.0,2007.0,9.0
3216.0,2008.0,69.0
3216.0,2009.0,330.0
3216.0,2010.0,927.0
3216.0,2011.0,1588.0
3216.0,2012.0,2134.0
3216.0,2013.0,2525.0
3216.0,2014.0,2852.0
3216.0,2015.0,3070.0
3216.0,2016.0,3318.0
3216.0,2017.0,3615.0
3216.0,2018.0,4151.0
3218.0,2001.0,0.0
3218.0,2002.0,0.0
3218.0,2003.0,0.0
3218.0,2004.0,0.0
3218.0,2005.0,0.0
3218.0,2006.0,0.0
3218.0,2007.0,1.0
3218.0,2008.0,10.0
3218.0,2009.0,50.0
3218.0,2010.0,148.0
3218.0,2011.0,266.0
3218.0,2012.0,354.0
3218.0,2013.0,405.0
3218.0,2014.0,465.0
3218.0,2015.0,517.0
3218.0,2016.0,566.0
3218.0,2017.0,606.0
3218.0,2018.0,699.0
3219.0,2001.0,1.0
3219.0,2002.0,1.0
3219.0,2003.0,1.0
3219.0,2004.0,1.0
3219.0,2005.0,1.0
3219.0,2006.0,1.0
3219.0,2007.0,4.0
3219.0,2008.0,17.0
3219.0,2009.0,167.0
3219.0,2010.0,405.0
3219.0,2011.0,682.0
3219.0,2012.0,878.0
3219.0,2013.0,1001.0
3219.0,2014.0,1131.0
3219.0,2015.0,1203.0
3219.0,2016.0,1271.0
3219.0,2017.0,1369.0
3219.0,2018.0,1537.0
3220.0,2001.0,0.0
3220.0,2002.0,0.0
3220.0,2003.0,0.0
3220.0,2004.0,0.0
3220.0,2005.0,3.0
3220.0,2006.0,3.0
3220.0,2007.0,5.0
3220.0,2008.0,16.0
3220.0,2009.0,77.0
3220.0,2010.0,195.0
3220.0,2011.0,311.0
3220.0,2012.0,412.0
3220.0,2013.0,477.0
3220.0,2014.0,562.0
3220.0,2015.0,625.0
3220.0,2016.0,699.0
3220.0,2017.0,791.0
3220.0,2018.0,919.0
3221.0,2001.0,0.0
3221.0,2002.0,0.0
3221.0,2003.0,2.0
3221.0,2004.0,4.0
3221.0,2005.0,6.0
3221.0,2006.0,7.0
3221.0,2007.0,20.0
3221.0,2008.0,28.0
3221.0,2009.0,106.0
3221.0,2010.0,233.0
3221.0,2011.0,366.0
3221.0,2012.0,392.0
3221.0,2013.0,399.0
3221.0,2014.0,407.0
3221.0,2015.0,414.0
3221.0,2016.0,420.0
3221.0,2017.0,431.0
3221.0,2018.0,445.0
3222.0,2001.0,0.0
3222.0,2002.0,0.0
3222.0,2003.0,0.0
3222.0,2004.0,0.0
3222.0,2005.0,1.0
3222.0,2006.0,1.0
3222.0,2007.0,7.0
3222.0,2008.0,15.0
3222.0,2009.0,80.0
3222.0,2010.0,241.0
3222.0,2011.0,482.0
3222.0,2012.0,676.0
3222.0,2013.0,833.0
3222.0,2014.0,1000.0
3222.0,2015.0,1131.0
3222.0,2016.0,1266.0
3222.0,2017.0,1413.0
3222.0,2018.0,1665.0
3223.0,2001.0,0.0
3223.0,2002.0,0.0
3223.0,2003.0,0.0
3223.0,2004.0,0.0
3223.0,2005.0,1.0
3223.0,2006.0,1.0
3223.0,2007.0,4.0
3223.0,2008.0,22.0
3223.0,2009.0,80.0
3223.0,2010.0,201.0
3223.0,2011.0,343.0
3223.0,2012.0,487.0
3223.0,2013.0,579.0
3223.0,2014.0,682.0
3223.0,2015.0,761.0
3223.0,2016.0,838.0
3223.0,2017.0,915.0
3223.0,2018.0,1073.0
3224.0,2001.0,0.0
3224.0,2002.0,0.0
3224.0,2003.0,0.0
3224.0,2004.0,0.0
3224.0,2005.0,1.0
3224.0,2006.0,1.0
3224.0,2007.0,3.0
3224.0,2008.0,8.0
3224.0,2009.0,62.0
3224.0,2010.0,192.0
3224.0,2011.0,395.0
3224.0,2012.0,574.0
3224.0,2013.0,738.0
3224.0,2014.0,870.0
3224.0,2015.0,964.0
3224.0,2016.0,1061.0
3224.0,2017.0,1175.0
3224.0,2018.0,1331.0
3225.0,2001.0,0.0
3225.0,2002.0,0.0
3225.0,2003.0,1.0
3225.0,2004.0,2.0
3225.0,2005.0,2.0
3225.0,2006.0,4.0
3225.0,2007.0,11.0
3225.0,2008.0,18.0
3225.0,2009.0,45.0
3225.0,2010.0,132.0
3225.0,2011.0,208.0
3225.0,2012.0,277.0
3225.0,2013.0,327.0
3225.0,2014.0,384.0
3225.0,2015.0,458.0
3225.0,2016.0,540.0
3225.0,2017.0,599.0
3225.0,2018.0,675.0
3226.0,2001.0,0.0
3226.0,2002.0,0.0
3226.0,2003.0,0.0
3226.0,2004.0,0.0
3226.0,2005.0,0.0
3226.0,2006.0,0.0
3226.0,2007.0,5.0
3226.0,2008.0,22.0
3226.0,2009.0,72.0
3226.0,2010.0,248.0
3226.0,2011.0,453.0
3226.0,2012.0,647.0
3226.0,2013.0,809.0
3226.0,2014.0,936.0
3226.0,2015.0,1062.0
3226.0,2016.0,1153.0
3226.0,2017.0,1288.0
3226.0,2018.0,1603.0
3227.0,2001.0,0.0
3227.0,2002.0,0.0
3227.0,2003.0,0.0
3227.0,2004.0,1.0
3227.0,2005.0,2.0
3227.0,2006.0,2.0
3227.0,2007.0,9.0
3227.0,2008.0,17.0
3227.0,2009.0,53.0
3227.0,2010.0,115.0
3227.0,2011.0,170.0
3227.0,2012.0,218.0
3227.0,2013.0,279.0
3227.0,2014.0,348.0
3227.0,2015.0,424.0
3227.0,2016.0,477.0
3227.0,2017.0,536.0
3227.0,2018.0,616.0
3228.0,2001.0,0.0
3228.0,2002.0,0.0
3228.0,2003.0,0.0
3228.0,2004.0,0.0
3228.0,2005.0,1.0
3228.0,2006.0,2.0
3228.0,2007.0,8.0
3228.0,2008.0,23.0
3228.0,2009.0,97.0
3228.0,2010.0,315.0
3228.0,2011.0,539.0
3228.0,2012.0,728.0
3228.0,2013.0,853.0
3228.0,2014.0,1031.0
3228.0,2015.0,1174.0
3228.0,2016.0,1298.0
3228.0,2017.0,1484.0
3228.0,2018.0,1739.0
3230.0,2001.0,0.0
3230.0,2002.0,0.0
3230.0,2003.0,0.0
3230.0,2004.0,0.0
3230.0,2005.0,0.0
3230.0,2006.0,0.0
3230.0,2007.0,5.0
3230.0,2008.0,12.0
3230.0,2009.0,36.0
3230.0,2010.0,94.0
3230.0,2011.0,150.0
3230.0,2012.0,205.0
3230.0,2013.0,247.0
3230.0,2014.0,299.0
3230.0,2015.0,324.0
3230.0,2016.0,355.0
3230.0,2017.0,409.0
3230.0,2018.0,468.0
3231.0,2001.0,0.0
3231.0,2002.0,0.0
3231.0,2003.0,0.0
3231.0,2004.0,1.0
3231.0,2005.0,1.0
3231.0,2006.0,1.0
3231.0,2007.0,2.0
3231.0,2008.0,6.0
3231.0,2009.0,18.0
3231.0,2010.0,45.0
3231.0,2011.0,76.0
3231.0,2012.0,102.0
3231.0,2013.0,114.0
3231.0,2014.0,133.0
3231.0,2015.0,156.0
3231.0,2016.0,179.0
3231.0,2017.0,229.0
3231.0,2018.0,265.0
3232.0,2001.0,0.0
3232.0,2002.0,0.0
3232.0,2003.0,0.0
3232.0,2004.0,0.0
3232.0,2005.0,0.0
3232.0,2006.0,0.0
3232.0,2007.0,1.0
3232.0,2008.0,2.0
3232.0,2009.0,9.0
3232.0,2010.0,24.0
3232.0,2011.0,34.0
3232.0,2012.0,44.0
3232.0,2013.0,52.0
3232.0,2014.0,62.0
3232.0,2015.0,71.0
3232.0,2016.0,77.0
3232.0,2017.0,92.0
3232.0,2018.0,104.0
3233.0,2001.0,0.0
3233.0,2002.0,0.0
3233.0,2003.0,1.0
3233.0,2004.0,1.0
3233.0,2005.0,2.0
3233.0,2006.0,3.0
3233.0,2007.0,5.0
3233.0,2008.0,9.0
3233.0,2009.0,22.0
3233.0,2010.0,45.0
3233.0,2011.0,80.0
3233.0,2012.0,113.0
3233.0,2013.0,129.0
3233.0,2014.0,150.0
3233.0,2015.0,161.0
3233.0,2016.0,176.0
3233.0,2017.0,203.0
3233.0,2018.0,247.0
3235.0,2001.0,0.0
3235.0,2002.0,0.0
3235.0,2003.0,0.0
3235.0,2004.0,0.0
3235.0,2005.0,0.0
3235.0,2006.0,0.0
3235.0,2007.0,0.0
3235.0,2008.0,1.0
3235.0,2009.0,1.0
3235.0,2010.0,6.0
3235.0,2011.0,13.0
3235.0,2012.0,15.0
3235.0,2013.0,20.0
3235.0,2014.0,34.0
3235.0,2015.0,37.0
3235.0,2016.0,41.0
3235.0,2017.0,47.0
3235.0,2018.0,53.0
3236.0,2001.0,0.0
3236.0,2002.0,0.0
3236.0,2003.0,1.0
3236.0,2004.0,1.0
3236.0,2005.0,2.0
3236.0,2006.0,2.0
3236.0,2007.0,3.0
3236.0,2008.0,3.0
3236.0,2009.0,7.0
3236.0,2010.0,10.0
3236.0,2011.0,13.0
3236.0,2012.0,17.0
3236.0,2013.0,18.0
3236.0,2014.0,21.0
3236.0,2015.0,24.0
3236.0,2016.0,28.0
3236.0,2017.0,30.0
3236.0,2018.0,37.0
3237.0,2001.0,0.0
3237.0,2002.0,0.0
3237.0,2003.0,0.0
3237.0,2004.0,0.0
3237.0,2005.0,0.0
3237.0,2006.0,0.0
3237.0,2007.0,0.0
3237.0,2008.0,1.0
3237.0,2009.0,2.0
3237.0,2010.0,4.0
3237.0,2011.0,4.0
3237.0,2012.0,8.0
3237.0,2013.0,12.0
3237.0,2014.0,14.0
3237.0,2015.0,15.0
3237.0,2016.0,17.0
3237.0,2017.0,20.0
3237.0,2018.0,24.0
3238.0,2001.0,0.0
3238.0,2002.0,0.0
3238.0,2003.0,0.0
3238.0,2004.0,0.0
3238.0,2005.0,0.0
3238.0,2006.0,0.0
3238.0,2007.0,0.0
3238.0,2008.0,0.0
3238.0,2009.0,4.0
3238.0,2010.0,8.0
3238.0,2011.0,12.0
3238.0,2012.0,20.0
3238.0,2013.0,24.0
3238.0,2014.0,26.0
3238.0,2015.0,26.0
3238.0,2016.0,30.0
3238.0,2017.0,32.0
3238.0,2018.0,38.0
3239.0,2001.0,0.0
3239.0,2002.0,0.0
3239.0,2003.0,0.0
3239.0,2004.0,0.0
3239.0,2005.0,1.0
3239.0,2006.0,1.0
3239.0,2007.0,2.0
3239.0,2008.0,2.0
3239.0,2009.0,5.0
3239.0,2010.0,9.0
3239.0,2011.0,17.0
3239.0,2012.0,22.0
3239.0,2013.0,22.0
3239.0,2014.0,25.0
3239.0,2015.0,30.0
3239.0,2016.0,31.0
3239.0,2017.0,40.0
3239.0,2018.0,50.0
3240.0,2001.0,0.0
3240.0,2002.0,0.0
3240.0,2003.0,1.0
3240.0,2004.0,1.0
3240.0,2005.0,1.0
3240.0,2006.0,1.0
3240.0,2007.0,1.0
3240.0,2008.0,3.0
3240.0,2009.0,20.0
3240.0,2010.0,49.0
3240.0,2011.0,80.0
3240.0,2012.0,116.0
3240.0,2013.0,132.0
3240.0,2014.0,154.0
3240.0,2015.0,175.0
3240.0,2016.0,193.0
3240.0,2017.0,219.0
3240.0,2018.0,238.0
3241.0,2001.0,0.0
3241.0,2002.0,0.0
3241.0,2003.0,0.0
3241.0,2004.0,0.0
3241.0,2005.0,0.0
3241.0,2006.0,0.0
3241.0,2007.0,2.0
3241.0,2008.0,7.0
3241.0,2009.0,16.0
3241.0,2010.0,44.0
3241.0,2011.0,81.0
3241.0,2012.0,124.0
3241.0,2013.0,154.0
3241.0,2014.0,172.0
3241.0,2015.0,193.0
3241.0,2016.0,213.0
3241.0,2017.0,253.0
3241.0,2018.0,285.0
3242.0,2001.0,0.0
3242.0,2002.0,0.0
3242.0,2003.0,0.0
3242.0,2004.0,0.0
3242.0,2005.0,0.0
3242.0,2006.0,0.0
3242.0,2007.0,0.0
3242.0,2008.0,3.0
3242.0,2009.0,9.0
3242.0,2010.0,19.0
3242.0,2011.0,34.0
3242.0,2012.0,44.0
3242.0,2013.0,54.0
3242.0,2014.0,65.0
3242.0,2015.0,65.0
3242.0,2016.0,69.0
3242.0,2017.0,83.0
3242.0,2018.0,93.0
3243.0,2001.0,0.0
3243.0,2002.0,0.0
3243.0,2003.0,0.0
3243.0,2004.0,0.0
3243.0,2005.0,0.0
3243.0,2006.0,1.0
3243.0,2007.0,1.0
3243.0,2008.0,1.0
3243.0,2009.0,4.0
3243.0,2010.0,8.0
3243.0,2011.0,10.0
3243.0,2012.0,16.0
3243.0,2013.0,17.0
3243.0,2014.0,21.0
3243.0,2015.0,24.0
3243.0,2016.0,26.0
3243.0,2017.0,32.0
3243.0,2018.0,39.0
3249.0,2001.0,0.0
3249.0,2002.0,0.0
3249.0,2003.0,1.0
3249.0,2004.0,2.0
3249.0,2005.0,2.0
3249.0,2006.0,2.0
3249.0,2007.0,3.0
3249.0,2008.0,5.0
3249.0,2009.0,23.0
3249.0,2010.0,93.0
3249.0,2011.0,124.0
3249.0,2012.0,164.0
3249.0,2013.0,189.0
3249.0,2014.0,214.0
3249.0,2015.0,223.0
3249.0,2016.0,251.0
3249.0,2017.0,296.0
3249.0,2018.0,343.0
3250.0,2001.0,0.0
3250.0,2002.0,0.0
3250.0,2003.0,0.0
3250.0,2004.0,0.0
3250.0,2005.0,0.0
3250.0,2006.0,0.0
3250.0,2007.0,1.0
3250.0,2008.0,5.0
3250.0,2009.0,30.0
3250.0,2010.0,169.0
3250.0,2011.0,294.0
3250.0,2012.0,444.0
3250.0,2013.0,520.0
3250.0,2014.0,588.0
3250.0,2015.0,620.0
3250.0,2016.0,699.0
3250.0,2017.0,776.0
3250.0,2018.0,866.0
3251.0,2001.0,0.0
3251.0,2002.0,0.0
3251.0,2003.0,0.0
3251.0,2004.0,0.0
3251.0,2005.0,0.0
3251.0,2006.0,0.0
3251.0,2007.0,0.0
3251.0,2008.0,0.0
3251.0,2009.0,0.0
3251.0,2010.0,8.0
3251.0,2011.0,13.0
3251.0,2012.0,21.0
3251.0,2013.0,23.0
3251.0,2014.0,35.0
3251.0,2015.0,36.0
3251.0,2016.0,41.0
3251.0,2017.0,46.0
3251.0,2018.0,50.0
3254.0,2001.0,0.0
3254.0,2002.0,0.0
3254.0,2003.0,0.0
3254.0,2004.0,0.0
3254.0,2005.0,0.0
3254.0,2006.0,0.0
3254.0,2007.0,0.0
3254.0,2008.0,0.0
3254.0,2009.0,3.0
3254.0,2010.0,7.0
3254.0,2011.0,11.0
3254.0,2012.0,17.0
3254.0,2013.0,22.0
3254.0,2014.0,28.0
3254.0,2015.0,31.0
3254.0,2016.0,33.0
3254.0,2017.0,38.0
3254.0,2018.0,44.0
3260.0,2001.0,0.0
3260.0,2002.0,0.0
3260.0,2003.0,0.0
3260.0,2004.0,2.0
3260.0,2005.0,3.0
3260.0,2006.0,3.0
3260.0,2007.0,5.0
3260.0,2008.0,7.0
3260.0,2009.0,10.0
3260.0,2010.0,38.0
3260.0,2011.0,94.0
3260.0,2012.0,148.0
3260.0,2013.0,181.0
3260.0,2014.0,206.0
3260.0,2015.0,224.0
3260.0,2016.0,256.0
3260.0,2017.0,299.0
3260.0,2018.0,359.0
3264.0,2001.0,0.0
3264.0,2002.0,0.0
3264.0,2003.0,0.0
3264.0,2004.0,0.0
3264.0,2005.0,0.0
3264.0,2006.0,0.0
3264.0,2007.0,0.0
3264.0,2008.0,0.0
3264.0,2009.0,2.0
3264.0,2010.0,13.0
3264.0,2011.0,41.0
3264.0,2012.0,70.0
3264.0,2013.0,84.0
3264.0,2014.0,101.0
3264.0,2015.0,115.0
3264.0,2016.0,136.0
3264.0,2017.0,159.0
3264.0,2018.0,195.0
3265.0,2001.0,0.0
3265.0,2002.0,0.0
3265.0,2003.0,0.0
3265.0,2004.0,0.0
3265.0,2005.0,0.0
3265.0,2006.0,0.0
