Unnamed: 0,postcode,year,total_income,viable_buildings,total_buildings,num_installs,average_income,install_percent,cum_install,viable_avg,solar_pen,solar_pen_cum,solar_pen_cum_n,average_income_n
440,3637,2001,5808471.0,267.0,262.0,0.0,22169.73664122137,0.0,0.0,257.3333333333333,0.0,0.0,0.0,0.0032638202354143293
441,3638,2001,28412831.0,450.0,409.0,0.0,69469.02444987775,0.0,0.0,738.0,0.0,0.0,0.0,0.012075890189917423
442,3639,2001,6312847.0,561.0,664.0,0.0,9507.29969879518,0.0,0.0,373.3888888888889,0.0,0.0,0.0,0.0009047513085726263
443,3640,2001,15399325.0,170.0,175.0,0.0,87996.14285714286,0.0,0.0,341.1666666666667,0.0,0.0,0.0,0.015527575638557582
444,3641,2001,18555857.0,250.0,267.0,0.0,69497.59176029962,0.0,0.0,427.6666666666667,0.0,0.0,0.0,0.01208121240827445
445,3644,2001,121584073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,3646,2001,7665725.0,376.0,385.0,0.0,19910.974025974025,0.0,0.0,331.44444444444446,0.0,0.0,0.0,0.0028430026058403547
447,3649,2001,8575962.0,256.0,255.0,0.0,33631.22352941176,0.0,0.0,206.55555555555554,0.0,0.0,0.0,0.005399146768235179
448,3658,2001,71151342.0,1632.0,1706.0,0.0,41706.53106682298,0.0,0.0,2235.3333333333335,0.0,0.0,0.0,0.006903612865307586
449,3659,2001,9312935.0,893.0,928.0,0.0,10035.490301724138,0.0,0.0,519.0,0.0,0.0,0.0,0.0010031555923992704
450,3660,2001,95766424.0,3257.0,3622.0,1.0,26440.205411374933,0.000307031010132,1.0,3213.777777777778,0.00030703101013202335,0.0003111602821186558,0.00023142071547680465,0.004059427765348996
451,3661,2001,10382255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,3662,2001,22326492.0,445.0,452.0,0.0,49394.89380530974,0.0,0.0,335.72222222222223,0.0,0.0,0.0,0.008335989406815281
453,3664,2001,13996758.0,224.0,240.0,0.0,58319.825,0.0,0.0,406.55555555555554,0.0,0.0,0.0,0.009998744210754295
454,3665,2001,4610300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,3666,2001,56640324.0,1857.0,1853.0,0.0,30566.82352941177,0.0,0.0,2246.277777777778,0.0,0.0,0.0,0.004828235272108229
456,3669,2001,14228213.0,621.0,670.0,0.0,21236.13880597015,0.0,0.0,607.5,0.0,0.0,0.0,0.003089886761682389
457,3670,2001,7102501.0,44.0,23.0,0.0,308804.39130434784,0.0,0.0,224.16666666666666,0.0,0.0,0.0,0.05666514497616539
458,3672,2001,130335385.0,2925.0,3355.0,0.0,38848.10283159463,0.0,0.0,4080.9444444444443,0.0,0.0,0.0,0.00637107483491151
459,3673,2001,28295758.0,1791.0,1794.0,0.0,15772.440356744704,0.0,0.0,1075.8333333333333,0.0,0.0,0.0,0.0020719751783271475
460,3675,2001,20569572.0,1154.0,1183.0,0.0,17387.63482671175,0.0,0.0,834.6666666666666,0.0,0.0,0.0,0.0023728931692502857
461,3676,2001,10274656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,3677,2001,227685179.0,5357.0,6133.0,0.0,37124.60117397685,0.0,0.0,6928.388888888889,0.0,0.0,0.0,0.0060499787280299516
463,3678,2001,93234538.0,2454.0,2535.0,0.0,36778.91045364892,0.0,0.0,2597.277777777778,0.0,0.0,0.0,0.005985574992767053
464,3682,2001,7165922.0,353.0,361.0,0.0,19850.19944598338,0.0,0.0,291.5,0.0,0.0,0.0,0.002831680028373658
465,3683,2001,22725236.0,693.0,714.0,0.0,31828.06162464986,0.0,0.0,711.5,0.0,0.0,0.0,0.005063209599194995
466,3685,2001,45840639.0,873.0,1044.0,0.0,43908.65804597701,0.0,0.0,1039.8333333333333,0.0,0.0,0.0,0.007313879021269717
467,3687,2001,13445804.0,203.0,277.0,0.0,48540.80866425993,0.0,0.0,345.1666666666667,0.0,0.0,0.0,0.00817686950546541
468,3688,2001,21730204.0,341.0,342.0,0.0,63538.6081871345,0.0,0.0,438.6666666666667,0.0,0.0,0.0,0.010971026979756103
469,3689,2001,11779247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,3690,2001,467449607.0,10405.0,11417.0,0.0,40943.29569939564,0.0,0.0,12036.388888888889,0.0,0.0,0.0,0.0067614186852022
471,3691,2001,85992819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,3693,2001,5517564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,3695,2001,7460376.0,160.0,165.0,0.0,45214.4,0.0,0.0,175.72222222222223,0.0,0.0,0.0,0.007557144617316902
474,3697,2001,6782066.0,262.0,288.0,0.0,23548.840277777777,0.0,0.0,275.1111111111111,0.0,0.0,0.0,0.003520753442717729
475,3698,2001,8922026.0,474.0,507.0,0.0,17597.684418145956,0.0,0.0,476.94444444444446,0.0,0.0,0.0,0.002412026352420419
476,3699,2001,15436288.0,553.0,678.0,0.0,22767.386430678467,0.0,0.0,589.5,0.0,0.0,0.0,0.003375165077947585
477,3700,2001,28944434.0,449.0,483.0,0.0,59926.36438923395,0.0,0.0,537.1111111111111,0.0,0.0,0.0,0.010298049721227612
478,3701,2001,6784609.0,736.0,761.0,0.0,8915.386333771354,0.0,0.0,649.6111111111111,0.0,0.0,0.0,0.0007944751876996037
479,3705,2001,4899102.0,144.0,144.0,0.0,34021.541666666664,0.0,0.0,175.05555555555554,0.0,0.0,0.0,0.005471864791895824
480,3707,2001,24633391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,3709,2001,3609768.0,129.0,142.0,0.0,25420.901408450703,0.0,0.0,159.83333333333334,0.0,0.0,0.0,0.0038695268472842322
482,3711,2001,4059569.0,386.0,390.0,0.0,10409.151282051282,0.0,0.0,272.3333333333333,0.0,0.0,0.0,0.0010727703128413906
483,3712,2001,5219681.0,0.0,0.0,0.0,0.0,0.0,0.0,125.55555555555556,0.0,0.0,0.0,0.0
484,3713,2001,10091048.0,1006.0,1051.0,0.0,9601.37773549001,0.0,0.0,872.2222222222222,0.0,0.0,0.0,0.0009222784697402716
485,3714,2001,45150456.0,1515.0,1790.0,0.0,25223.71843575419,0.0,0.0,1661.4444444444443,0.0,0.0,0.0,0.003832790773027305
486,3715,2001,3463410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,3717,2001,36427510.0,1149.0,1195.0,0.0,30483.2719665272,0.0,0.0,1323.9444444444443,0.0,0.0,0.0,0.0048126692403336
488,3719,2001,4255148.0,0.0,0.0,0.0,0.0,0.0,0.0,181.27777777777777,0.0,0.0,0.0,0.0
489,3720,2001,5569950.0,939.0,998.0,0.0,5581.112224448898,0.0,0.0,716.0555555555555,0.0,0.0,0.0,0.00017328493177653847
490,3722,2001,61553239.0,1236.0,1509.0,0.0,40790.74817760106,0.0,0.0,1936.8333333333333,0.0,0.0,0.0,0.006732998396108673
491,3723,2001,14390180.0,2644.0,3094.0,0.0,4650.995475113122,0.0,0.0,2492.9444444444443,0.0,0.0,0.0,0.0
492,3724,2001,2905290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,3725,2001,8360213.0,230.0,251.0,0.0,33307.62151394422,0.0,0.0,211.16666666666666,0.0,0.0,0.0,0.005338858257988387
494,3726,2001,6164646.0,0.0,0.0,0.0,0.0,0.0,0.0,210.66666666666666,0.0,0.0,0.0,0.0
495,3727,2001,4074068.0,306.0,290.0,0.0,14048.510344827586,0.0,0.0,200.22222222222223,0.0,0.0,0.0,0.0017507992671139396
496,3728,2001,6278108.0,444.0,468.0,0.0,13414.760683760684,0.0,0.0,342.72222222222223,0.0,0.0,0.0,0.0016327288562114288
497,3730,2001,85192312.0,2431.0,3070.0,1.0,27749.938762214984,0.0004113533525298,1.0,3378.5,0.00041135335252982314,0.0002959893443836022,0.00022013756185194273,0.0043034369765666755
498,3732,2001,8287795.0,338.0,318.0,0.0,26062.24842767296,0.0,0.0,264.0,0.0,0.0,0.0,0.003989012680165298
499,3733,2001,2654860.0,106.0,90.0,0.0,29498.444444444445,0.0,0.0,150.33333333333334,0.0,0.0,0.0,0.004629191445639936
500,3735,2001,10330294.0,406.0,436.0,0.0,23693.33486238532,0.0,0.0,305.27777777777777,0.0,0.0,0.0,0.0035476734334110244
501,3737,2001,67914061.0,1947.0,2068.0,0.0,32840.45502901354,0.0,0.0,1965.7777777777778,0.0,0.0,0.0,0.005251823041681068
502,3740,2001,11431926.0,470.0,507.0,1.0,22548.1775147929,0.002127659574468,1.0,493.6111111111111,0.002127659574468085,0.0020258863252673046,0.0015067220651550023,0.0033343254714560708
503,3741,2001,33887185.0,1102.0,1754.0,0.0,19319.94583808438,0.0,0.0,1577.611111111111,0.0,0.0,0.0,0.0027328913974467776
504,3744,2001,4861725.0,387.0,413.0,0.0,11771.731234866827,0.0,0.0,272.22222222222223,0.0,0.0,0.0,0.0013266250835810179
505,3746,2001,6976290.0,103.0,107.0,0.0,65198.97196261682,0.0,0.0,133.22222222222223,0.0,0.0,0.0,0.01128036021535707
506,3747,2001,58450369.0,1656.0,1728.0,0.0,33825.445023148146,0.0,0.0,1817.9444444444443,0.0,0.0,0.0,0.005435331105648392
507,3749,2001,25265577.0,867.0,871.0,0.0,29007.551090700345,0.0,0.0,766.7777777777778,0.0,0.0,0.0,0.004537735807007635
508,3750,2001,6252582.0,77.0,79.0,0.0,79146.60759493671,0.0,0.0,1022.0555555555555,0.0,0.0,0.0,0.013878867435785645
509,3751,2001,4679914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,3752,2001,112041669.0,1089.0,1166.0,0.0,96090.62521440824,0.0,0.0,5415.777777777777,0.0,0.0,0.0,0.017035614090769955
511,3753,2001,9037022.0,541.0,560.0,0.0,16137.539285714283,0.0,0.0,524.1111111111111,0.0,0.0,0.0,0.002139994750110325
512,3754,2001,33548422.0,0.0,0.0,0.0,0.0,0.0,0.0,5936.111111111111,0.0,0.0,0.0,0.0
513,3755,2001,4007186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,3756,2001,88148353.0,1830.0,1781.0,0.0,49493.74115665357,0.0,0.0,3110.9444444444443,0.0,0.0,0.0,0.00835440511274267
515,3757,2001,115166755.0,2404.0,2621.0,0.0,43940.005723006485,0.0,0.0,2874.8333333333335,0.0,0.0,0.0,0.0073197192344249835
516,3758,2001,29032803.0,300.0,277.0,0.0,104811.5631768953,0.0,0.0,603.2777777777778,0.0,0.0,0.0,0.018660364038490165
517,3759,2001,20545322.0,609.0,615.0,0.0,33407.02764227642,0.0,0.0,456.6666666666667,0.0,0.0,0.0,0.005357378066580713
518,3760,2001,7806259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,3761,2001,21707335.0,677.0,675.0,0.0,32159.01481481481,0.0,0.0,504.27777777777777,0.0,0.0,0.0,0.005124867666335401
520,3763,2001,23329258.0,607.0,635.0,0.0,36738.98897637795,0.0,0.0,586.3888888888889,0.0,0.0,0.0,0.00597813744208295
521,3764,2001,82033739.0,1956.0,2151.0,0.0,38137.489074848905,0.0,0.0,2720.777777777778,0.0,0.0,0.0,0.006238684297438564
522,3765,2001,124326884.0,2034.0,2127.0,0.0,58451.75552421251,0.0,0.0,2305.722222222222,0.0,0.0,0.0,0.010023323460513784
523,3766,2001,24470350.0,482.0,485.0,0.0,50454.32989690721,0.0,0.0,521.4444444444445,0.0,0.0,0.0,0.008533367113415204
524,3767,2001,18587385.0,541.0,540.0,0.0,34421.083333333336,0.0,0.0,536.5555555555555,0.0,0.0,0.0,0.00554630120055061
525,3770,2001,56023489.0,1109.0,1141.0,0.0,49100.34092900964,0.0,0.0,1148.6666666666667,0.0,0.0,0.0,0.008281112881786895
526,3775,2001,54296877.0,1589.0,1648.0,0.0,32947.134101941745,0.0,0.0,1487.1666666666667,0.0,0.0,0.0,0.00527169783254743
527,3777,2001,129295193.0,3706.0,3935.0,0.0,32857.73646759847,0.0,0.0,4111.166666666667,0.0,0.0,0.0,0.005255042651378807
528,3778,2001,2271750.0,34.0,54.0,0.0,42069.444444444445,0.0,0.0,142.5,0.0,0.0,0.0,0.006971225259049381
529,3779,2001,9153430.0,570.0,590.0,0.0,15514.28813559322,0.0,0.0,311.1111111111111,0.0,0.0,0.0,0.0020238802589934808
530,3781,2001,60889669.0,1651.0,1658.0,0.0,36724.77020506634,0.0,0.0,1637.4444444444443,0.0,0.0,0.0,0.00597548842106657
531,3782,2001,145841035.0,2468.0,2493.0,0.0,58500.21460088247,0.0,0.0,2761.6666666666665,0.0,0.0,0.0,0.010032351604347024
532,3783,2001,24303013.0,404.0,402.0,0.0,60455.25621890547,0.0,0.0,699.5,0.0,0.0,0.0,0.010396584646748789
533,3786,2001,31515352.0,598.0,601.0,0.0,52438.18968386023,0.0,0.0,607.0,0.0,0.0,0.0,0.008902969110241807
534,3787,2001,21702558.0,267.0,274.0,0.0,79206.41605839416,0.0,0.0,382.44444444444446,0.0,0.0,0.0,0.013890010021398993
535,3788,2001,33707822.0,862.0,832.0,0.0,40514.20913461538,0.0,0.0,786.1666666666666,0.0,0.0,0.0,0.006681477929208638
536,3789,2001,6116043.0,62.0,56.0,0.0,109215.05357142857,0.0,0.0,105.33333333333333,0.0,0.0,0.0,0.01948075409505055
537,3791,2001,31189642.0,398.0,415.0,0.0,75155.76385542168,0.0,0.0,546.8333333333334,0.0,0.0,0.0,0.013135355306123917
538,3792,2001,20059989.0,360.0,353.0,0.0,56827.16430594901,0.0,0.0,385.77777777777777,0.0,0.0,0.0,0.009720654813139577
539,3793,2001,59184573.0,1208.0,1310.0,0.0,45179.06335877863,0.0,0.0,1311.8333333333333,0.0,0.0,0.0,0.007550561242200143
540,3795,2001,19384734.0,988.0,1026.0,0.0,18893.502923976608,0.0,0.0,614.3333333333334,0.0,0.0,0.0,0.002653443165458132
541,3796,2001,145929665.0,2968.0,3011.0,0.0,48465.514779143145,0.0,0.0,3269.0555555555557,0.0,0.0,0.0,0.008162841916181624
542,3797,2001,36512207.0,943.0,1049.0,0.0,34806.67969494757,0.0,0.0,1201.0555555555557,0.0,0.0,0.0,0.0056181395361824754
543,3799,2001,62276788.0,2408.0,2438.0,0.0,25544.21164889253,0.0,0.0,2686.4444444444443,0.0,0.0,0.0,0.0038925000994244285
544,3802,2001,399061216.0,7553.0,7813.0,0.0,51076.56674772815,0.0,0.0,8135.555555555556,0.0,0.0,0.0,0.008649292636012615
545,3803,2001,139692374.0,3107.0,3158.0,0.0,44234.44395186827,0.0,0.0,3329.4444444444443,0.0,0.0,0.0,0.0073745744001202105
546,3804,2001,169988997.0,1469.0,1476.0,0.0,115168.69715447156,0.0,0.0,1954.2222222222222,0.0,0.0,0.0,0.020589944659403017
547,3805,2001,652970915.0,15026.0,15999.0,0.0,40813.23301456341,0.0,0.0,16893.277777777777,0.0,0.0,0.0,0.006737187422316201
548,3806,2001,553268538.0,10463.0,10902.0,0.0,50749.26967528894,0.0,0.0,14413.833333333334,0.0,0.0,0.0,0.00858831572004073
549,3807,2001,74462508.0,786.0,849.0,0.0,87706.13427561837,0.0,0.0,1815.9444444444443,0.0,0.0,0.0,0.015473545736074944
550,3808,2001,58361328.0,1072.0,1078.0,0.0,54138.52319109462,0.0,0.0,1007.6666666666666,0.0,0.0,0.0,0.009219748886553636
551,3809,2001,25024199.0,916.0,1037.0,0.0,24131.33944069431,0.0,0.0,1398.7222222222222,0.0,0.0,0.0,0.003629275655416259
552,3810,2001,207662914.0,2391.0,2923.0,0.0,71044.44543277455,0.0,0.0,11221.944444444445,0.0,0.0,0.0,0.012369398201396148
553,3812,2001,38182493.0,960.0,968.0,0.0,39444.72417355372,0.0,0.0,867.4444444444445,0.0,0.0,0.0,0.006482228073052461
554,3813,2001,13785728.0,0.0,0.0,0.0,0.0,0.0,0.0,216.27777777777777,0.0,0.0,0.0,0.0
555,3814,2001,26001345.0,650.0,684.0,0.0,38013.66228070176,0.0,0.0,738.1111111111111,0.0,0.0,0.0,0.00621561480902088
556,3815,2001,36297846.0,898.0,882.0,0.0,41154.02040816326,0.0,0.0,1007.4444444444445,0.0,0.0,0.0,0.006800677645766565
557,3816,2001,24596064.0,861.0,899.0,0.0,27359.359288097887,0.0,0.0,892.5,0.0,0.0,0.0,0.004230670264673754
558,3818,2001,117513138.0,2249.0,2596.0,0.0,45267.00231124807,0.0,0.0,4238.611111111111,0.0,0.0,0.0,0.0075669446643781115
559,3820,2001,198416302.0,3562.0,3998.0,0.0,49628.889944972485,0.0,0.0,5204.166666666667,0.0,0.0,0.0,0.008379583939573011
560,3821,2001,26377389.0,1175.0,1208.0,0.0,21835.5869205298,0.0,0.0,1128.0555555555557,0.0,0.0,0.0,0.00320156664026669
561,3822,2001,14030158.0,70.0,52.0,0.0,269810.73076923075,0.0,0.0,284.22222222222223,0.0,0.0,0.0,0.04940045072098651
562,3823,2001,21321954.0,586.0,584.0,0.0,36510.19520547945,0.0,0.0,741.1111111111111,0.0,0.0,0.0,0.005935512134013446
563,3824,2001,55808187.0,1750.0,1787.0,0.0,31230.099048684948,0.0,0.0,1954.1666666666667,0.0,0.0,0.0,0.004951806483129189
564,3825,2001,260361641.0,8244.0,8988.0,0.0,28967.6948153093,0.0,0.0,8725.0,0.0,0.0,0.0,0.004530310403726879
565,3831,2001,18601097.0,625.0,675.0,0.0,27557.18074074074,0.0,0.0,657.5,0.0,0.0,0.0,0.004267525290614995
566,3833,2001,2638524.0,216.0,249.0,0.0,10596.481927710844,0.0,0.0,247.94444444444446,0.0,0.0,0.0,0.0011076708542798216
567,3835,2001,9629476.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5,0.0,0.0,0.0,0.0
568,3840,2001,218165698.0,6879.0,7512.0,0.0,29042.29206602769,0.0,0.0,7012.722222222223,0.0,0.0,0.0,0.004544208206890498
569,3842,2001,58017742.0,1682.0,1759.0,0.0,32983.36668561683,0.0,0.0,1894.2777777777778,0.0,0.0,0.0,0.005278448125771058
570,3844,2001,418589796.0,8344.0,9437.0,0.0,44356.23566811487,0.0,0.0,10252.333333333334,0.0,0.0,0.0,0.007397264744376251
571,3847,2001,25868448.0,783.0,832.0,0.0,31091.884615384617,0.0,0.0,880.0,0.0,0.0,0.0,0.004926056512857087
572,3850,2001,222890598.0,4412.0,5270.0,0.0,42294.2311195446,0.0,0.0,5630.888888888889,0.0,0.0,0.0,0.007013104027157603
573,3851,2001,45327863.0,3462.0,3540.0,0.0,12804.481073446328,0.0,0.0,3775.1666666666665,0.0,0.0,0.0,0.0015190310212746252
574,3854,2001,25135533.0,454.0,459.0,0.0,54761.509803921566,0.0,0.0,516.1666666666666,0.0,0.0,0.0,0.00933581409318335
575,3856,2001,14160366.0,330.0,326.0,0.0,43436.7055214724,0.0,0.0,359.55555555555554,0.0,0.0,0.0,0.007225952144273953
576,3857,2001,4430824.0,335.0,323.0,0.0,13717.721362229102,0.0,0.0,202.88888888888889,0.0,0.0,0.0,0.0016891717925813677
577,3858,2001,42057486.0,834.0,852.0,0.0,49363.24647887324,0.0,0.0,1186.7777777777778,0.0,0.0,0.0,0.0083300933676284
578,3859,2001,10306622.0,757.0,755.0,0.0,13651.154966887418,0.0,0.0,485.3888888888889,0.0,0.0,0.0,0.0016767701738774456
579,3860,2001,97361688.0,2571.0,2668.0,0.0,36492.3868065967,0.0,0.0,3009.0555555555557,0.0,0.0,0.0,0.005932194349243254
580,3862,2001,38538089.0,900.0,941.0,0.0,40954.39851222104,0.0,0.0,1222.1666666666667,0.0,0.0,0.0,0.006763487189144691
581,3865,2001,5204873.0,73.0,93.0,0.0,55966.37634408602,0.0,0.0,146.16666666666666,0.0,0.0,0.0,0.009560286146139423
582,3869,2001,33178676.0,434.0,404.0,0.0,82125.43564356436,0.0,0.0,558.2777777777778,0.0,0.0,0.0,0.01443383649267996
583,3870,2001,16251087.0,613.0,608.0,0.0,26728.761513157893,0.0,0.0,640.4444444444445,0.0,0.0,0.0,0.00411318706432611
584,3871,2001,36179181.0,978.0,1041.0,0.0,34754.25648414985,0.0,0.0,1147.2777777777778,0.0,0.0,0.0,0.00560837285634032
585,3873,2001,6190205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,3874,2001,6783179.0,381.0,383.0,0.0,17710.650130548303,0.0,0.0,376.3888888888889,0.0,0.0,0.0,0.0024330723724826403
587,3875,2001,190977933.0,5585.0,5733.0,0.0,33312.04133961277,0.0,0.0,6887.222222222223,0.0,0.0,0.0,0.005339681691379932
588,3878,2001,8117869.0,746.0,780.0,0.0,10407.52435897436,0.0,0.0,540.5555555555555,0.0,0.0,0.0,0.0010724672097582656
589,3880,2001,36253718.0,1737.0,1831.0,0.0,19799.95521572911,0.0,0.0,2130.5,0.0,0.0,0.0,0.002822319302402436
590,3882,2001,12869335.0,815.0,856.0,0.0,15034.269859813085,0.0,0.0,541.9444444444445,0.0,0.0,0.0,0.001934450696275194
591,3885,2001,17754736.0,865.0,899.0,0.0,19749.42825361513,0.0,0.0,846.0555555555555,0.0,0.0,0.0,0.0028129059022147184
592,3886,2001,3636919.0,118.0,115.0,0.0,31625.38260869565,0.0,0.0,161.66666666666666,0.0,0.0,0.0,0.005025449587371487
593,3887,2001,2832779.0,0.0,0.0,0.0,0.0,0.0,0.0,105.72222222222223,0.0,0.0,0.0,0.0
594,3888,2001,41146133.0,1678.0,1850.0,0.0,22241.152972972974,0.0,0.0,1853.7777777777778,0.0,0.0,0.0,0.0032771254190744935
595,3890,2001,5570078.0,327.0,344.0,0.0,16192.087209302326,0.0,0.0,211.27777777777777,0.0,0.0,0.0,0.002150157273497047
596,3892,2001,12997544.0,717.0,730.0,0.0,17804.854794520546,0.0,0.0,683.6666666666666,0.0,0.0,0.0,0.002450623124881325
597,3895,2001,2170604.0,279.0,289.0,0.0,7510.740484429066,0.0,0.0,175.77777777777777,0.0,0.0,0.0,0.0005327833513282038
598,3896,2001,5526916.0,79.0,92.0,0.0,60075.17391304348,0.0,0.0,191.88888888888889,0.0,0.0,0.0,0.010325773604492211
599,3898,2001,7545768.0,367.0,467.0,0.0,16157.961456102785,0.0,0.0,567.2777777777778,0.0,0.0,0.0,0.002143799492262348
600,3900,2001,3686120.0,252.0,252.0,0.0,14627.460317460318,0.0,0.0,193.88888888888889,0.0,0.0,0.0,0.0018586602497070769
601,3902,2001,4778325.0,308.0,366.0,0.0,13055.532786885246,0.0,0.0,203.22222222222223,0.0,0.0,0.0,0.0015658030841008382
602,3903,2001,6765559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,3904,2001,12716855.0,890.0,903.0,0.0,14082.895902547065,0.0,0.0,906.1111111111111,0.0,0.0,0.0,0.0017572054510986632
604,3909,2001,74079631.0,3305.0,4119.0,0.0,17984.85821801408,0.0,0.0,3794.9444444444443,0.0,0.0,0.0,0.002484158571890419
605,3910,2001,314006422.0,6590.0,6343.0,0.0,49504.40201797257,0.0,0.0,7503.388888888889,0.0,0.0,0.0,0.00835639127913271
606,3911,2001,50455249.0,1031.0,1028.0,0.0,49080.981517509725,0.0,0.0,1194.1666666666667,0.0,0.0,0.0,0.008277506136393489
607,3912,2001,242215237.0,4884.0,5193.0,0.0,46642.64144040054,0.0,0.0,5227.055555555556,0.0,0.0,0.0,0.007823232418377332
608,3913,2001,51915997.0,755.0,738.0,0.0,70346.87940379404,0.0,0.0,1087.388888888889,0.0,0.0,0.0,0.01223943851426242
609,3915,2001,76200132.0,2288.0,2598.0,0.0,29330.304849884527,0.0,0.0,3468.777777777778,0.0,0.0,0.0,0.0045978662832954695
610,3916,2001,23225604.0,797.0,809.0,0.0,28709.02843016069,0.0,0.0,685.8333333333334,0.0,0.0,0.0,0.004482119693329104
611,3918,2001,55546708.0,1052.0,976.0,0.0,56912.610655737706,0.0,0.0,1241.7222222222222,0.0,0.0,0.0,0.009736573852232531
612,3919,2001,35067217.0,977.0,978.0,0.0,35856.05010224949,0.0,0.0,1121.7777777777778,0.0,0.0,0.0,0.005813641960547469
613,3920,2001,19490723.0,156.0,149.0,0.0,130810.22147651008,0.0,0.0,123.77777777777777,0.0,0.0,0.0,0.023504030957667312
614,3922,2001,59191087.0,6256.0,6476.0,0.0,9140.069024088943,0.0,0.0,7479.833333333333,0.0,0.0,0.0,0.0008363345829753652
615,3923,2001,6155920.0,302.0,332.0,0.0,18541.92771084337,0.0,0.0,449.05555555555554,0.0,0.0,0.0,0.002587943122731645
616,3925,2001,30771167.0,2187.0,2231.0,0.0,13792.544598834604,0.0,0.0,2539.3888888888887,0.0,0.0,0.0,0.0017031116979316836
617,3926,2001,56911612.0,1645.0,1694.0,0.0,33595.992916174735,0.0,0.0,1783.3333333333333,0.0,0.0,0.0,0.005392583146608557
618,3927,2001,27614908.0,978.0,1001.0,0.0,27587.32067932068,0.0,0.0,1086.888888888889,0.0,0.0,0.0,0.00427314049666768
619,3928,2001,16731401.0,484.0,484.0,0.0,34569.01033057852,0.0,0.0,345.8333333333333,0.0,0.0,0.0,0.0055738606651488404
620,3929,2001,18011422.0,717.0,695.0,1.0,25915.715107913667,0.00139470013947,1.0,851.0,0.001394700139470014,0.0011750881316098707,0.0008739538809833003,0.00396171286394802
621,3930,2001,421422985.0,6250.0,6232.0,0.0,67622.43019897304,0.0,0.0,6392.111111111111,0.0,0.0,0.0,0.011731861379539068
622,3931,2001,314627451.0,8009.0,9205.0,0.0,34180.05985877241,0.0,0.0,8725.277777777777,0.0,0.0,0.0,0.0055013974437096965
623,3933,2001,19080630.0,278.0,278.0,0.0,68635.35971223022,0.0,0.0,344.22222222222223,0.0,0.0,0.0,0.011920574701522097
624,3934,2001,241391175.0,5759.0,5962.0,0.0,40488.28832606508,0.0,0.0,7107.222222222223,0.0,0.0,0.0,0.006676648766047734
625,3936,2001,112124981.0,5570.0,5309.0,0.0,21119.792993030704,0.0,0.0,6488.277777777777,0.0,0.0,0.0,0.003068211013694736
626,3937,2001,39830339.0,697.0,757.0,0.0,52616.03566710701,0.0,0.0,926.1111111111111,0.0,0.0,0.0,0.008936102616434075
627,3938,2001,36084980.0,1529.0,1595.0,0.0,22623.811912225705,0.0,0.0,1777.9444444444443,0.0,0.0,0.0,0.0033484164997151177
628,3939,2001,138314403.0,6610.0,7108.0,0.0,19458.97622397299,0.0,0.0,7779.111111111111,0.0,0.0,0.0,0.0027587933833542223
629,3940,2001,29691136.0,2931.0,3259.0,0.0,9110.50506290273,0.0,0.0,3099.0,0.0,0.0,0.0,0.0008308266841004598
630,3941,2001,128582992.0,10185.0,10539.0,0.0,12200.682417686688,0.0,0.0,11049.222222222223,0.0,0.0,0.0,0.001406540617306743
631,3942,2001,35492028.0,3188.0,3197.0,0.0,11101.666562402252,0.0,0.0,3323.3333333333335,0.0,0.0,0.0,0.0012017890227996033
632,3943,2001,34943972.0,2642.0,2757.0,0.0,12674.636198766775,0.0,0.0,2786.6666666666665,0.0,0.0,0.0,0.0014948403373992434
633,3944,2001,22446160.0,1124.0,1163.0,0.0,19300.223559759244,0.0,0.0,1287.7777777777778,0.0,0.0,0.0,0.0027292170483325514
634,3945,2001,11193798.0,857.0,908.0,0.0,12327.971365638768,0.0,0.0,584.5,0.0,0.0,0.0,0.0014302551205425307
635,3946,2001,4523943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
