Unnamed: 0,postcode,year,total_income,viable_buildings,total_buildings,num_installs,average_income,install_percent,cum_install,viable_avg,solar_pen,solar_pen_cum,solar_pen_cum_n,average_income_n,solar_min_yr,solar_max_yr,solar_pen_cum_n_yr,income_min_yr,income_max_yr,average_income_n_yr
1249,3778,2002,2463323.0,58.0,77.0,0.0,31991.20779220779,0.0,0.0,142.5,0.0,0.0,0.0,0.0050936044636408,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0397100966916494
1250,3779,2002,8585262.0,529.0,550.0,0.0,15609.567272727272,0.0,0.0,311.1111111111111,0.0,0.0,0.0,0.0020416311905725,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.01554759871862627
1251,3781,2002,65333859.0,1646.0,1654.0,0.0,39500.51934703749,0.0,0.0,1637.4444444444443,0.0,0.0,0.0,0.0064926229647018,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.05078613788585121
1252,3782,2002,152752163.0,2508.0,2535.0,0.0,60257.263510848126,0.0,0.0,2761.6666666666665,0.0,0.0,0.0,0.0103596977151539,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.08140180108443167
1253,3783,2002,27858693.0,445.0,443.0,1.0,62886.440180586906,0.0022471910112359,1.0,699.5,0.0022471910112359,0.0014295925661186,0.001063237673648,0.0108495251482901,0.0,0.047028086218158,0.030398697482327496,5068.63837398374,683046.575,0.08527976897645921
1254,3786,2002,33419893.0,601.0,605.0,0.0,55239.49256198347,0.0,0.0,607.0,0.0,0.0,0.0,0.0094248644297999,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07400071813203385
1255,3787,2002,21548429.0,286.0,292.0,0.0,73795.9897260274,0.0,0.0,382.44444444444446,0.0,0.0,0.0,0.0128820232729013,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.10137107365774765
1256,3788,2002,34612832.0,849.0,825.0,0.0,41954.94787878788,0.0,0.0,786.1666666666666,0.0,0.0,0.0,0.0069498940341438,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0544063567737474
1257,3789,2002,5902250.0,68.0,63.0,0.0,93686.50793650794,0.0,0.0,105.33333333333331,0.0,0.0,0.0,0.0165877162340963,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.13070907587868494
1258,3791,2002,30551906.0,421.0,438.0,0.0,69753.2100456621,0.0,0.0,546.8333333333334,0.0,0.0,0.0,0.0121288352439792,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.09540807772238677
1259,3792,2002,21207551.0,364.0,359.0,0.0,59073.95821727019,0.0,0.0,385.77777777777777,0.0,0.0,0.0,0.0101392426193663,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07965645624405722
1260,3793,2002,60474375.0,1221.0,1315.0,0.0,45988.11787072243,0.0,0.0,1311.8333333333333,0.0,0.0,0.0,0.0077012917349106,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06035517866610245
1261,3795,2002,20667751.0,936.0,970.0,0.0,21306.959793814432,0.0,0.0,614.3333333333334,0.0,0.0,0.0,0.0031030810300962,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.023951105991208706
1262,3796,2002,151444913.0,3003.0,3046.0,0.0,49719.275443204206,0.0,0.0,3269.055555555556,0.0,0.0,0.0,0.008396423164225,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06585854001595703
1263,3797,2002,37896544.0,975.0,1078.0,0.0,35154.493506493505,0.0,0.0,1201.0555555555557,0.0,0.0,0.0,0.0056829388128837,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.044375861672185386
1264,3799,2002,67596737.0,2450.0,2490.0,0.0,27147.283935742973,0.0,0.0,2686.4444444444443,0.0,0.0,0.0,0.0041911596731372,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.03256543372433988
1265,3802,2002,414184580.0,7626.0,7866.0,0.0,52655.04449529621,0.0,0.0,8135.555555555556,0.0,0.0,0.0,0.0089433701364913,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07018872377783869
1266,3803,2002,152157831.0,3118.0,3192.0,0.0,47668.49342105263,0.0,0.0,3329.4444444444443,0.0,0.0,0.0,0.0080143532541294,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06283368933666005
1267,3804,2002,176045480.0,1519.0,1525.0,0.0,115439.65901639345,0.0,0.0,1954.2222222222224,0.0,0.0,0.0,0.0206404260723984,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.1627944136230678
1268,3805,2002,749107899.0,15266.0,16185.0,0.0,46284.08396663577,0.0,0.0,16893.277777777777,0.0,0.0,0.0,0.0077564315491061,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06079172103706253
1269,3806,2002,617702020.0,10964.0,11435.0,0.0,54018.54132050722,0.0,0.0,14413.833333333334,0.0,0.0,0.0,0.0091973957246801,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07219984648781433
1270,3807,2002,89087470.0,926.0,993.0,0.0,89715.47834843908,0.0,0.0,1815.9444444444443,0.0,0.0,0.0,0.0158478955699242,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.12485190948204547
1271,3808,2002,62480849.0,1063.0,1069.0,0.0,58447.94106641721,0.0,0.0,1007.6666666666666,0.0,0.0,0.0,0.0100226128098784,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07873309706519016
1272,3809,2002,31688078.0,896.0,1006.0,0.0,31499.083499005963,0.0,0.0,1398.7222222222222,0.0,0.0,0.0,0.0050019194954538,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.03898422603035487
1273,3810,2002,240785284.0,3446.0,4004.0,0.0,60136.18481518482,0.0,0.0,11221.944444444443,0.0,0.0,0.0,0.0103371402098379,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.08122321312585316
1274,3812,2002,40576163.0,946.0,955.0,0.0,42488.12879581152,0.0,0.0,867.4444444444445,0.0,0.0,0.0,0.0070492280359205,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.05519278489805634
1275,3813,2002,13720089.0,0.0,0.0,0.0,0.0,0.0,0.0,216.27777777777777,0.0,0.0,0.0,0.0,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0
1276,3814,2002,28170252.0,657.0,689.0,0.0,40885.70682148041,0.0,0.0,738.1111111111111,0.0,0.0,0.0,0.0067506896183535,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.052829253744954764
1277,3815,2002,38939452.0,910.0,904.0,0.0,43074.61504424779,0.0,0.0,1007.4444444444443,0.0,0.0,0.0,0.0071584930605754,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.056057837013697355
1278,3816,2002,24189687.0,853.0,890.0,0.0,27179.423595505617,0.0,0.0,892.5,0.0,0.0,0.0,0.004197147436236,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.03261283889496031
1279,3818,2002,125557340.0,2500.0,2841.0,0.0,44194.76944737769,0.0,0.0,4238.611111111111,0.0,0.0,0.0,0.0073671828615753,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.05771003591666519
1280,3820,2002,213081942.0,3772.0,4206.0,0.0,50661.42225392297,0.0,0.0,5204.166666666667,0.0,0.0,0.0,0.0085719493505188,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06724818230344413
1281,3821,2002,31056145.0,1163.0,1194.0,0.0,26010.171691792293,0.0,0.0,1128.0555555555557,0.0,0.0,0.0,0.0039793105501577,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.030888222442790568
1282,3822,2002,13731870.0,103.0,88.0,0.0,156043.97727272726,0.0,0.0,284.22222222222223,0.0,0.0,0.0,0.0282051931018131,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.22268473757432025
1283,3823,2002,21340613.0,605.0,604.0,0.0,35332.14072847682,0.0,0.0,741.1111111111111,0.0,0.0,0.0,0.005716035288959,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.04463788675056388
1284,3824,2002,58094680.0,1776.0,1814.0,0.0,32025.733186328554,0.0,0.0,1954.1666666666667,0.0,0.0,0.0,0.0051000366997757,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.039761020759020355
1285,3825,2002,272198559.0,8266.0,9057.0,0.0,30053.94269625704,0.0,0.0,8725.0,0.0,0.0,0.0,0.0047326832672161,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.03685268055567361
1286,3831,2002,21136362.0,625.0,673.0,0.0,31406.184249628528,0.0,0.0,657.5,0.0,0.0,0.0,0.0049846119476627,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.03884720202948583
1287,3833,2002,3416932.0,223.0,255.0,0.0,13399.733333333334,0.0,0.0,247.94444444444449,0.0,0.0,0.0,0.0016299291932707,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.012288150556653237
1288,3835,2002,12038745.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5,0.0,0.0,0.0,0.0,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0
1289,3840,2002,231145031.0,6877.0,7534.0,0.0,30680.25365011946,0.0,0.0,7012.722222222223,0.0,0.0,0.0,0.0048493678135255,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.03777647308641477
1290,3842,2002,61597936.0,1708.0,1783.0,0.0,34547.35614133483,0.0,0.0,1894.2777777777776,0.0,0.0,0.0,0.0055698263923455,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.04348034969110217
1291,3844,2002,446703051.0,8561.0,9689.0,0.0,46104.14397770668,0.0,0.0,10252.333333333334,0.0,0.0,0.0,0.0077229079202416,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.060526314186473
1292,3847,2002,25314075.0,795.0,843.0,0.0,30028.55871886121,0.0,0.0,880.0,0.0,0.0,0.0,0.0047279541181126,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.03681523984259944
1293,3850,2002,231586325.0,4567.0,5386.0,0.0,42997.83234311177,0.0,0.0,5630.888888888889,0.0,0.0,0.0,0.0071441880981742,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.055944584506516765
1294,3851,2002,46736545.0,3489.0,3562.0,0.0,13120.87170129141,0.0,0.0,3775.1666666666665,0.0,0.0,0.0,0.0015779760175882,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.011876836829499091
1295,3854,2002,25018935.0,463.0,469.0,0.0,53345.277185501065,0.0,0.0,516.1666666666666,0.0,0.0,0.0,0.0090719635896439,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07120679922383302
1296,3856,2002,15437034.0,333.0,330.0,0.0,46778.89090909091,0.0,0.0,359.55555555555554,0.0,0.0,0.0,0.007848616306909,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06152154853693304
1297,3857,2002,4758919.0,316.0,306.0,0.0,15552.022875816994,0.0,0.0,202.88888888888889,0.0,0.0,0.0,0.0020309104107351,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.015462722214832284
1298,3858,2002,40464713.0,882.0,905.0,0.0,44712.390055248616,0.0,0.0,1186.7777777777778,0.0,0.0,0.0,0.0074636179078048,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.05847351298561951
1299,3859,2002,8330115.0,718.0,716.0,0.0,11634.238826815645,0.0,0.0,485.3888888888889,0.0,0.0,0.0,0.0013010096298587,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.009684091617355386
1300,3860,2002,98127979.0,2627.0,2729.0,0.0,35957.48589226823,0.0,0.0,3009.055555555556,0.0,0.0,0.0,0.0058325399042364,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.04556025476581739
1301,3862,2002,41608931.0,947.0,993.0,0.0,41902.24672708963,0.0,0.0,1222.1666666666667,0.0,0.0,0.0,0.0069400755726624,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.05432862393193765
1302,3865,2002,5825250.0,83.0,101.0,0.0,57675.74257425743,0.0,0.0,146.16666666666666,0.0,0.0,0.0,0.0098787487593413,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07759412417176141
1303,3869,2002,36685445.0,448.0,425.0,0.0,86318.69411764706,0.0,0.0,558.2777777777778,0.0,0.0,0.0,0.0152150593973547,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.11984174020176439
1304,3870,2002,16323761.0,620.0,620.0,0.0,26328.64677419355,0.0,0.0,640.4444444444445,0.0,0.0,0.0,0.004038643889726,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.031357964989260675
1305,3871,2002,39393045.0,1000.0,1060.0,0.0,37163.25,0.0,0.0,1147.2777777777778,0.0,0.0,0.0,0.0060571791780653,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.04733872577880094
1306,3873,2002,6110595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0
1307,3874,2002,7246495.0,380.0,383.0,0.0,18920.35248041776,0.0,0.0,376.3888888888889,0.0,0.0,0.0,0.0026584453585263,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.020430921654128777
1308,3875,2002,212984507.0,5712.0,5930.0,0.0,35916.44300168634,0.0,0.0,6887.222222222223,0.0,0.0,0.0,0.0058248934292111,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.04549971755897826
1309,3878,2002,9451565.0,709.0,741.0,0.0,12755.148448043185,0.0,0.0,540.5555555555555,0.0,0.0,0.0,0.0015098401313853,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.011337404447571942
1310,3880,2002,38422622.0,1783.0,1895.0,0.0,20275.789973614777,0.0,0.0,2130.5,0.0,0.0,0.0,0.0029109694569298,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.02243015705689484
1311,3882,2002,13187761.0,775.0,815.0,0.0,16181.301840490798,0.0,0.0,541.9444444444445,0.0,0.0,0.0,0.0021481479108014,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.016390892485100127
1312,3885,2002,19790375.0,859.0,893.0,0.0,22161.67413213885,0.0,0.0,846.0555555555555,0.0,0.0,0.0,0.0032623181537269,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.025211787633118675
1313,3886,2002,0.0,125.0,122.0,0.0,0.0,0.0,0.0,161.66666666666666,0.0,0.0,0.0,0.0,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0
1314,3887,2002,3000737.0,7.0,8.0,0.0,375092.125,0.0,0.0,105.72222222222224,0.0,0.0,0.0,0.0690148477626977,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.5457751154373145
1315,3888,2002,44818624.0,1709.0,1868.0,0.0,23992.839400428267,0.0,0.0,1853.7777777777776,0.0,0.0,0.0,0.0036034724752824,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.02791270925514414
1316,3890,2002,6080762.0,305.0,322.0,0.0,18884.35403726708,0.0,0.0,211.27777777777777,0.0,0.0,0.0,0.0026517386867349,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.020377824877366647
1317,3892,2002,14012991.0,701.0,735.0,0.0,19065.29387755102,0.0,0.0,683.6666666666666,0.0,0.0,0.0,0.0026854485924018,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.020644706482960472
1318,3895,2002,2402061.0,264.0,273.0,0.0,8798.758241758242,0.0,0.0,175.77777777777777,0.0,0.0,0.0,0.0007727468498515,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.005501830762130092
1319,3896,2002,6052108.0,97.0,109.0,0.0,55523.92660550459,0.0,0.0,191.88888888888889,0.0,0.0,0.0,0.009477855770792,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07442025102264178
1320,3898,2002,9078207.0,391.0,488.0,0.0,18602.883196721312,0.0,0.0,567.2777777777778,0.0,0.0,0.0,0.0025992994037784,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.01996266263485103
1321,3900,2002,2778755.0,248.0,249.0,0.0,11159.658634538151,0.0,0.0,193.88888888888889,0.0,0.0,0.0,0.001212593206544,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.008984098053200098
1322,3902,2002,5558155.0,293.0,348.0,0.0,15971.709770114943,0.0,0.0,203.22222222222223,0.0,0.0,0.0,0.0021090999658612,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.016081749577856127
1323,3903,2002,7486224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0
1324,3904,2002,15487618.0,889.0,902.0,0.0,17170.30820399113,0.0,0.0,906.1111111111112,0.0,0.0,0.0,0.0023324042424373,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.01784965140640391
1325,3909,2002,85502364.0,3359.0,4140.0,0.0,20652.74492753623,0.0,0.0,3794.944444444444,0.0,0.0,0.0,0.0029811978594607,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.022986155908122037
1326,3910,2002,334584800.0,6677.0,6519.0,0.0,51324.55898143887,0.0,0.0,7503.388888888889,0.0,0.0,0.0,0.0086954947040114,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06822629190213703
1327,3911,2002,53962760.0,1051.0,1051.0,0.0,51344.20551855376,0.0,0.0,1194.1666666666667,0.0,0.0,0.0,0.0086991549421977,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06825527003852397
1328,3912,2002,260013246.0,4914.0,5219.0,0.0,49820.5108258287,0.0,0.0,5227.055555555556,0.0,0.0,0.0,0.0084152837711154,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06600785959872738
1329,3913,2002,54332503.0,800.0,790.0,0.0,68775.32025316455,0.0,0.0,1087.388888888889,0.0,0.0,0.0,0.0119466499794961,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.09396571545708347
1330,3915,2002,80712066.0,2424.0,2733.0,0.0,29532.406147091107,0.0,0.0,3468.777777777778,0.0,0.0,0.0,0.0046355186635191,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.03608342757413651
1331,3916,2002,22425180.0,771.0,782.0,0.0,28676.700767263428,0.0,0.0,685.8333333333334,0.0,0.0,0.0,0.0044760969044011,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.034821284171526495
1332,3918,2002,58007294.0,1069.0,1008.0,0.0,57546.91865079365,0.0,0.0,1241.7222222222222,0.0,0.0,0.0,0.0098547482832672,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.07740411220160073
1333,3919,2002,38113568.0,986.0,1002.0,0.0,38037.49301397205,0.0,0.0,1121.7777777777778,0.0,0.0,0.0,0.0062200545817611,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.048628211714468336
1334,3920,2002,18667022.0,151.0,146.0,0.0,127856.31506849316,0.0,0.0,123.77777777777776,0.0,0.0,0.0,0.0229537049144549,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.18110866159681704
1335,3922,2002,66195076.0,6400.0,6638.0,0.0,9972.14160891835,0.0,0.0,7479.833333333333,0.0,0.0,0.0,0.000991353446143,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.007232541016507242
1336,3923,2002,8447219.0,326.0,355.0,0.0,23794.98309859155,0.0,0.0,449.05555555555554,0.0,0.0,0.0,0.0035666109567797,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.027620876304323708
1337,3925,2002,35934889.0,2227.0,2284.0,0.0,15733.313922942209,0.0,0.0,2539.3888888888887,0.0,0.0,0.0,0.0020646857478153,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.015730121841474144
1338,3926,2002,59048727.0,1666.0,1712.0,0.0,34491.078855140186,0.0,0.0,1783.3333333333333,0.0,0.0,0.0,0.0055593416809307,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.04339734214298827
1339,3927,2002,29036098.0,989.0,1011.0,0.0,28720.17606330366,0.0,0.0,1086.888888888889,0.0,0.0,0.0,0.0044841965474982,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.034885409113787284
1340,3928,2002,19420399.0,465.0,465.0,0.0,41764.29892473119,0.0,0.0,345.8333333333333,0.0,0.0,0.0,0.0069143752769334,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.05412515447532828
1341,3929,2002,22994245.0,735.0,717.0,0.0,32070.07670850767,0.0,1.0,851.0,0.0,0.0011750881316098,0.0008739538809833,0.0051082980973057,0.0,0.047028086218158,0.024986943465202863,5068.63837398374,683046.575,0.03982642631248098
1342,3930,2002,436755337.0,6265.0,6269.0,0.0,69669.05997766789,0.0,0.0,6392.111111111111,0.0,0.0,0.0,0.012113157708012,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.09528395853878473
1343,3931,2002,344496836.0,8141.0,9334.0,0.0,36907.73901864153,0.0,0.0,8725.277777777777,0.0,0.0,0.0,0.0060095763335788,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.04696185366017414
1344,3933,2002,24062641.0,288.0,288.0,0.0,83550.83680555556,0.0,0.0,344.22222222222223,0.0,0.0,0.0,0.0146993951371041,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.11575922193300504
1345,3934,2002,266545627.0,5921.0,6120.0,0.0,43553.20702614379,0.0,0.0,7107.222222222223,0.0,0.0,0.0,0.0072476568983311,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.05676374786424469
1346,3936,2002,117316654.0,5637.0,5473.0,0.0,21435.529691211403,0.0,0.0,6488.277777777777,0.0,0.0,0.0,0.0031270341799721,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.02414074327946148
1347,3937,2002,41014337.0,742.0,796.0,0.0,51525.54899497487,0.0,0.0,926.1111111111112,0.0,0.0,0.0,0.0087329400470914,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06852274699702733
1348,3938,2002,39344669.0,1557.0,1619.0,0.0,24301.83384805436,0.0,0.0,1777.9444444444443,0.0,0.0,0.0,0.0036610395299715,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.028368468109427534
1349,3939,2002,141811786.0,6754.0,7255.0,1.0,19546.765816678155,0.0001480604086467,1.0,7779.111111111111,0.0001480604086467,0.0001285493915328,9.56066499236002e-05,0.0027751489791366,0.0,0.047028086218158,0.002733459978287737,5068.63837398374,683046.575,0.021354865196270816
1350,3940,2002,32115153.0,2940.0,3259.0,0.0,9854.296716784287,0.0,0.0,3099.0,0.0,0.0,0.0,0.0009693984129623,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.007058722834870651
1351,3941,2002,136872065.0,10287.0,10633.0,0.0,12872.38455750964,0.0,0.0,11049.222222222224,0.0,0.0,0.0,0.0015316817456183,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.011510324690448704
1352,3942,2002,34903492.0,3201.0,3211.0,0.0,10869.975708502025,0.0,0.0,3323.333333333333,0.0,0.0,0.0,0.0011586239751429,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.008556823196030343
1353,3943,2002,37059959.0,2656.0,2772.0,0.0,13369.39357864358,0.0,0.0,2786.6666666666665,0.0,0.0,0.0,0.0016242767605785,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.012243400199671503
1354,3944,2002,28030332.0,1144.0,1180.0,0.0,23754.5186440678,0.0,0.0,1287.7777777777778,0.0,0.0,0.0,0.0035590722469924,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.027561192275776816
1355,3945,2002,12096383.0,817.0,863.0,0.0,14016.66628041715,0.0,0.0,584.5,0.0,0.0,0.0,0.001744866574758,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.013198110768860153
1356,3946,2002,4081519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0
1357,3950,2002,54844500.0,1319.0,1422.0,0.0,38568.56540084388,0.0,0.0,1801.7222222222224,0.0,0.0,0.0,0.0063189957548914,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.04941152981109362
1358,3951,2002,14678850.0,287.0,293.0,0.0,50098.46416382252,0.0,0.0,400.77777777777777,0.0,0.0,0.0,0.0084670677275335,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06641783361554725
1359,3953,2002,107794379.0,2631.0,2849.0,0.0,37835.86486486487,0.0,0.0,3029.555555555556,0.0,0.0,0.0,0.0061824903511554,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0483308153860412
1360,3954,2002,6044194.0,199.0,194.0,0.0,31155.639175257733,0.0,0.0,171.94444444444446,0.0,0.0,0.0,0.0049379342739725,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.038477654495804064
1361,3956,2002,28615801.0,2205.0,2252.0,0.0,12706.838809946714,0.0,0.0,2550.1666666666665,0.0,0.0,0.0,0.0015008398286301,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.011266148975252466
1362,3957,2002,3487567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0
1363,3958,2002,4228868.0,56.0,53.0,0.0,79789.96226415095,0.0,0.0,140.61111111111111,0.0,0.0,0.0,0.0139987273028856,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.11021202881913947
1364,3959,2002,16482337.0,1022.0,1067.0,0.0,15447.363636363636,0.0,0.0,1100.6666666666667,0.0,0.0,0.0,0.0020114119239253,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.015308352531396566
1365,3960,2002,34064480.0,1370.0,1543.0,0.0,22076.785482825664,0.0,0.0,1323.0,0.0,0.0,0.0,0.0032465030167397,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.025086579061088087
1366,3962,2002,10801391.0,455.0,476.0,0.0,22691.997899159665,0.0,0.0,544.3888888888889,0.0,0.0,0.0,0.0033611198556136,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.02599400153473912
1367,3966,2002,7625351.0,181.0,182.0,0.0,41897.53296703297,0.0,0.0,279.1111111111111,0.0,0.0,0.0,0.006939197377973,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0543216712572236
1368,3971,2002,56873339.0,2193.0,2407.0,0.0,23628.308683007894,0.0,0.0,2154.3888888888887,0.0,0.0,0.0,0.0035355587638653,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.02737503583285775
1369,3975,2002,54643726.0,103.0,80.0,0.0,683046.575,0.0,0.0,2726.333333333333,0.0,0.0,0.0,0.1263881462186605,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,1.0
1370,3976,2002,315229928.0,7083.0,7248.0,0.0,43491.98785871964,0.0,0.0,7631.666666666667,0.0,0.0,0.0,0.0072362514922269,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.05667345116856046
1371,3977,2002,628852997.0,10900.0,11930.0,1.0,52711.9025146689,9.174311926605505e-05,1.0,21670.555555555555,9.174311926605505e-05,4.614556361678673e-05,3.432005934550772e-05,0.0089539630411079,0.0,0.047028086218158,0.000981234137462508,5068.63837398374,683046.575,0.07027258789243752
1372,3978,2002,21596310.0,419.0,412.0,0.0,52418.228155339806,0.0,0.0,1490.4444444444443,0.0,0.0,0.0,0.0088992501877406,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.06983942577393176
1373,3979,2002,5321518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047028086218158,0.0,5068.63837398374,683046.575,0.0
