,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Gifts or donations,,Comm of Aust benefits & payments ,,HELP assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,,
3,0800,195,1660,80189786,48249,285,753377,1660,19291288,11607,24,475,982029,1660,19459067,1660,17765478,270,-948556,135,2189379,1660,84768019,1470,4545219,1505,1978628,20,-217191,115,5333430,1490,66405766,1265,959934,115,75734,1325,2822606,605,170298,110,406952,90,260038.0
4,0810,2095,13355,625078283,46798,2715,4504172,13355,140888692,10548,23,4360,5565972,13350,144732069,13355,128200366,2450,-6677386,1110,10236677,13355,652244699,12195,27017769,12880,18003931,115,-1031952,1040,27246089,11995,541684823,11760,8715326,1015,610893,10765,18054427,5380,1138952,910,3512924,613,1642494.0
5,0812,1490,9310,430513198,46242,1795,2288928,9310,95521802,10260,22,2895,2948602,9305,97634867,9310,89732311,1565,-5188619,680,5747701,9310,447131373,8570,16575272,9065,11040063,70,-838343,640,14027383,8485,387968768,8255,6018646,570,354976,7670,11840366,3910,653358,510,1807570,324,823035.0
6,0820,1115,9115,501290855,55008,2055,7991083,9115,128219514,14070,26,3095,5263994,9110,129625076,9110,110140634,1865,-5609933,895,14737411,9110,527167085,8325,25752080,8615,16231563,140,-1735173,650,17929807,8315,422907036,7110,6182615,625,406521,7380,16620684,3845,811836,410,1474680,462,1251021.0
7,0828,85,440,23944386,54419,80,464235,440,6292688,14302,26,140,260607,440,6289627,440,4896836,80,-62955,35,2316623,440,24894721,380,943140,420,831641,15,98423,40,1326521,385,17225625,390,337452,30,24403,325,538453,140,23955,35,103161,10,27004.0
8,0830,1345,8145,369188892,45321,1035,1013499,8145,79956469,9815,22,2090,1260399,8145,82158646,8145,76901467,1070,-3921718,440,3663834,8145,384876509,7715,15599694,7845,8297934,55,-325013,435,11481800,7710,347923168,6475,4531598,565,331666,7185,12660694,3405,507664,470,1717752,251,640860.0
9,0832,415,2970,139562478,47022,345,218335,2970,30890833,10408,22,730,382558,2970,31596789,2970,30101051,400,-1554586,155,1117560,2970,145361131,2845,5794158,2835,2876007,15,10080,155,3513696,2845,134556229,2385,1724264,225,140950,2695,4851519,1285,162244,115,384353,101,245458.0
10,0835,405,2585,129478026,50127,600,1897291,2585,30639655,11862,24,805,921464,2585,31100544,2585,26853677,475,-1127239,210,4059528,2585,135344484,2315,5660982,2520,4423201,50,-1318255,250,6315719,2260,107754261,2335,1848550,225,140880,1975,3527186,800,152147,105,411887,48,118807.0
11,0836,625,2945,137956138,46812,480,727434,2945,30638226,10396,22,800,817019,2945,31486337,2945,27402477,380,-1030911,205,2198130,2945,144009435,2650,5755536,2885,3774486,60,392357,315,8855428,2550,116564560,2640,1947012,250,165540,2305,3943698,905,126465,130,514139,63,146829.0
12,0837,150,650,28915658,44554,110,157456,650,6061449,9340,21,160,170087,650,6465877,650,5519508,75,-167257,40,684890,650,29953091,560,979297,635,1016721,25,126203,60,1182379,550,23751692,580,406932,55,34195,475,738952,155,25667,45,152212,14,29949.0
13,0838,35,120,4978563,41837,20,13828,120,1049013,8815,21,40,121937,120,1087257,120,991305,15,-45350,5,19949,120,5154576,105,174131,115,132082,5,-16652,15,337707,100,4204591,105,71000,5,4711,95,137615,30,4965,10,36329,4,8077.0
14,0840,20,50,2277237,47442,5,8991,50,489026,10188,21,10,6374,50,569494,50,458849,5,-14165,5,2110,50,2315917,40,38680,45,121865,5,-3381,5,264545,45,1617788,40,30382,5,2012,35,28816,10,1753,10,24420,0,0.0
15,0841,30,115,4349276,38489,15,4193,115,858759,7600,20,20,19595,115,904751,115,802861,15,-18912,5,7677,115,4509914,100,160640,110,118192,5,11510,10,199836,105,4043709,90,57319,10,8197,90,143866,25,3641,15,71655,4,10654.0
16,0845,70,255,10986641,42750,35,36580,255,2223428,8651,20,70,79361,255,2355119,255,2130681,30,-93774,10,67619,255,11496953,225,510311,250,340633,10,-16874,20,244395,225,9435961,235,155486,25,14158,195,315253,95,23702,30,130018,12,31870.0
17,0846,50,130,6149551,48043,15,16408,130,1395409,10902,23,35,152018,130,1483812,130,1311450,20,7818,5,8172,130,6386040,115,236489,125,202932,5,-21899,10,311495,110,5089097,110,85883,15,9088,95,154207,35,4869,5,27643,3,5764.0
18,0847,45,105,3950474,37624,20,46799,105,777681,7406,20,30,39427,105,815832,105,689961,20,48969,5,61114,105,4223273,90,272799,105,147582,0,0,10,116766,90,3329802,80,52524,10,6053,70,142100,20,4361,20,102340,1,3614.0
19,0850,420,2395,106578906,44482,380,511507,2395,22661652,9458,21,615,597461,2395,23644867,2395,21217296,350,-683627,130,701980,2395,110556933,2225,3789434,2330,3025084,20,-139485,130,3110304,2270,97123111,1990,1339270,190,123762,2095,2878633,635,111716,210,1025897,94,256219.0
20,0852,630,815,30241662,37015,105,98381,815,5417317,6631,18,160,194732,815,6029499,815,5143563,110,-237790,45,523188,815,31335204,650,1084353,790,1180810,10,11146,30,537732,790,26504345,735,419682,55,36330,570,829296,130,52361,240,2335430,35,97428.0
