,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Comm of Aust benefits & payments ,,HECS assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,7000,1185,6720,303165268,45114,1875,4339289,6720,76122636,11328,0.25,2825,4981396,6715,74817707,6715,62811757,930,-271753,795,5455727,6715,316482002,5880,13216960,4360,7660797,50,-358202,635,16006894,5750,233624134,5655,4213963,230,138035,4725,7366712,765,3418476,365,901117
4,7001,105,405,28555965,70509,165,2159637,405,9018914,22269,0.32,205,968622,405,9199690,405,5038657,80,73978,80,1387395,405,29994625,345,1432148,270,2800297,5,38677,40,1203574,285,12909452,335,388599,15,8680,220,467144,30,138456,20,46342
5,7004,665,3480,177917235,51126,1030,7745723,3480,49561745,14242,0.28,1570,4738872,3480,48699383,3480,35280433,480,-105504,435,3606918,3480,186582328,3035,8627884,2345,9585489,20,-1530983,335,9250698,2875,117220834,2915,2492051,135,76227,2345,3557186,440,1986382,220,563611
6,7005,1535,6545,380048552,58067,2795,18398315,6545,111351632,17013,0.29,3310,12594583,6545,110795830,6540,70101252,1085,1078775,1165,13744740,6545,402201854,5605,22068533,4890,23376674,70,-481909,550,17882015,4890,212385939,5520,5207201,120,73912,3830,7201148,680,3280808,225,561716
7,7007,305,1455,66876399,45963,455,1065628,1455,16878390,11600,0.25,660,1093657,1450,16455352,1455,14413281,205,-237450,165,1409166,1450,70325020,1280,3444670,965,1685897,10,-175222,120,2814221,1245,53166709,1245,946295,45,23047,1035,1738340,120,555349,60,142575
8,7008,1100,5770,240387550,41662,1460,2255328,5770,56424550,9779,0.23,2395,3448450,5770,55385468,5765,48779272,545,182311,565,3568942,5770,250095066,5160,9590467,3690,4969199,25,15365,430,10228626,4965,191606552,4905,3342314,165,105836,4270,5590160,550,2299101,255,613169
9,7009,1265,5315,182907708,34413,875,730888,5315,37295926,7017,0.2,1715,2208318,5315,36728832,5310,34089470,395,90246,305,1212184,5315,189093106,4740,6160935,3425,2885945,20,154014,330,5340935,4665,156062780,4300,2452364,95,54371,4050,4448300,670,2852692,140,307548
10,7010,1530,6005,209251228,34846,950,965204,6005,42876681,7140,0.2,1910,2331530,6005,42524936,6005,38668685,365,114887,345,2220304,6005,216928028,5450,7592836,3785,3750160,5,-18797,390,7443044,5210,175232240,4920,2806331,100,55402,4670,4978320,710,2864989,85,204851
11,7011,1290,5775,204335790,35383,925,1125402,5775,42238366,7314,0.21,1785,2204105,5775,41756438,5775,38857417,295,222897,320,2329478,5775,211572884,5345,7206576,3590,3735053,10,-62928,310,5795873,5090,174095226,4750,2737639,95,51309,4665,5215490,575,2373702,75,169849
12,7012,80,370,13098066,35400,55,62360,370,2776789,7505,0.21,115,67785,370,2724475,370,2457998,35,-10757,25,345554,370,13617454,330,519384,230,213686,5,-31636,40,648248,335,11254659,295,174353,15,8512,295,353581,30,149571,5,9757
13,7015,1035,4885,200500735,41044,1355,2736340,4885,45883388,9393,0.23,2210,3859120,4880,45632257,4880,39499702,465,-127873,535,4397318,4885,208774294,4415,8233490,3255,5521402,20,6102,290,6037295,3980,154236334,4125,2744186,60,36635,3420,4349770,340,1371212,140,306879
14,7016,225,785,24455300,31153,65,50650,785,4581796,5837,0.19,140,69708,785,4526437,785,4437417,15,18107,20,135454,785,25197282,725,730631,460,341769,5,-3105,40,806920,725,21925376,625,314150,5,2125,670,629974,115,480864,10,24447
15,7017,335,1940,79669094,41067,410,1180001,1940,18690591,9634,0.23,660,811535,1940,18170886,1940,15265758,160,113562,165,1549380,1940,82394365,1755,2724914,1130,1889619,15,-43956,165,3405730,1725,64921694,1675,1116597,25,16942,1525,1907528,105,385113,35,79126
16,7018,2165,9135,370803924,40592,2520,4427730,9135,84292177,9227,0.23,3885,6156058,9135,84076104,9135,72197649,930,364731,905,7098195,9135,387162599,8265,16294532,6220,9852817,45,-649986,575,13959959,7550,285263428,7720,5104216,140,87088,6555,8896051,755,3103828,225,561128
17,7019,550,1570,48192706,30696,145,54046,1570,9063251,5773,0.19,310,238211,1570,8990571,1570,8551230,50,-79822,45,263290,1570,49847882,1430,1653136,985,657211,5,-15012,95,2156544,1450,42695374,1215,619611,10,7320,1305,1337953,295,1324575,15,30876
18,7020,215,1240,50687884,40877,345,681426,1240,11820687,9533,0.23,415,541853,1240,11539998,1240,10073296,135,-124167,140,825911,1240,52645645,1105,1950615,800,1184880,10,-27085,135,3170486,1060,40921856,1035,704477,20,11363,920,1351169,80,308176,35,89633
19,7021,265,1305,54515498,41774,330,1269451,1305,12955897,9928,0.24,485,539876,1305,12660587,1305,10148089,170,-247682,125,1176025,1305,56888141,1155,2366074,840,1798425,10,-204664,115,2089716,1130,42211116,1140,766869,10,6897,945,1408102,95,386398,30,73255
20,7022,85,360,13301630,36949,70,73978,360,2925030,8125,0.22,120,162084,360,2891605,360,2668482,30,-32965,25,185771,360,13900349,320,591833,235,246584,5,-13555,35,1106703,290,10498428,280,178801,5,7098,255,259302,30,116232,5,9255
21,7023,25,135,6530712,48376,40,68458,135,1723985,12770,0.26,60,84733,135,1693753,135,1604470,15,-67328,10,57493,135,6805797,125,275095,95,138930,5,-4614,10,43216,115,5515788,120,93232,5,581,100,176259,10,45897,5,7148
22,7024,45,240,9428886,39287,50,27497,240,2138965,8912,0.23,80,71038,240,2060215,240,1862665,30,-130024,15,98592,240,9735922,210,307037,140,90562,5,61232,25,476289,200,7472134,205,130748,5,2684,185,224706,10,42644,10,20923
23,7025,215,860,34006946,39543,215,394407,860,7715889,8972,0.23,330,603424,860,7690211,860,6143458,95,304667,80,929801,860,35640006,765,1630084,580,878473,15,-63123,70,1450375,695,24816055,700,460959,5,4262,610,862440,60,260212,15,34574
24,7026,80,360,13562564,37674,80,304604,360,3077075,8547,0.23,100,227187,360,3034516,360,2299467,25,47270,35,385899,360,14168368,300,559914,240,465207,10,30990,35,584462,295,9605226,295,185845,10,3705,250,313376,25,102500,5,5111
25,7027,40,90,2815734,31286,10,13791,90,524139,5824,0.19,30,41966,90,553002,90,420947,10,-17350,5,25845,90,2927399,70,111627,60,85635,5,-9417,5,51108,70,2084084,70,38393,0,0,60,68909,15,84063,0,0
26,7030,1490,5435,203582769,37458,710,4741122,5435,46316906,8522,0.23,1310,1620869,5435,45525799,5435,36622615,295,94720,235,1715541,5435,210790377,4920,7093151,3320,6930672,40,197025,305,6683102,4880,159922872,4310,2724407,75,43134,4470,5428549,730,3302502,45,104137
27,7050,1010,4720,185548998,39311,1100,1748066,4720,42083290,8916,0.23,1835,3015845,4720,41557446,4720,36070765,435,-249195,405,3636912,4720,193585818,4235,8001941,3060,3995703,25,511127,340,6358842,3945,145420848,3910,2535676,85,45891,3385,4658334,430,1796689,120,278811
28,7052,730,3285,141861159,43185,925,3003880,3285,34317237,10447,0.24,1355,1812991,3285,33898462,3285,27647256,360,-546066,360,2023581,3285,147689034,2945,5854592,2210,4773766,15,123499,245,5036828,2760,107657908,2795,1977561,45,25507,2380,3357598,235,889142,80,188761
29,7053,390,1750,83611053,47778,645,1471309,1750,21363305,12208,0.26,820,1753442,1750,21145686,1750,16897626,255,-229470,250,1988445,1750,87866243,1570,4231929,1240,2537537,10,-32246,160,4862822,1395,60358364,1500,1172480,35,19234,1160,1765507,100,386339,60,143687
30,7054,695,3170,130496775,41166,750,1801734,3170,30667343,9674,0.24,1200,1675100,3170,29909341,3170,25627464,385,-363784,335,2834022,3170,136061483,2785,5485952,1980,3066073,30,-122030,335,7476295,2630,100194763,2685,1832374,75,44486,2285,3179658,235,956016,70,179245
31,7055,50,215,7869937,36604,40,38685,215,1680384,7816,0.21,55,51740,215,1631767,215,1511697,30,-16965,15,73141,215,8106789,195,236861,120,107847,5,59718,15,256862,195,6587727,180,108134,5,1163,165,158426,20,71837,10,18598
32,7109,905,2950,106004126,35934,520,1345741,2950,23126694,7840,0.22,865,1737765,2950,23031941,2950,18932563,235,112283,230,2225721,2950,110773724,2565,4672813,1945,2774851,55,59428,245,4439548,2455,78881320,2280,1398789,50,28547,2130,2441457,365,1432645,25,61603
33,7112,350,1005,32636976,32475,135,238462,1005,6544932,6512,0.2,310,678900,1005,6607679,1005,5464576,95,5372,85,1217868,1005,33932421,860,1280285,725,754958,10,24072,100,1665688,815,23357778,740,418325,15,10466,695,830404,200,929959,15,35765
34,7113,150,330,11853377,35919,40,229820,330,2473702,7496,0.21,95,156203,330,2651921,330,1787510,30,-101252,20,190818,330,12364156,275,510758,235,564983,10,81132,40,758080,275,7855428,240,147713,5,3094,235,231401,60,256231,5,4639
35,7116,245,725,25665448,35401,130,158843,725,5601309,7726,0.22,225,245852,725,5582767,725,4834350,65,129622,70,2451308,725,26604588,640,920068,505,491503,10,108022,65,1255043,605,17943156,570,319839,20,12019,540,548228,110,426224,10,23341
36,7117,105,400,13873446,34684,75,188393,400,2989388,7473,0.22,115,288621,400,2961720,400,2149955,25,-85018,30,232894,400,14591672,345,718225,275,360841,10,167050,35,704219,325,9777720,310,185300,5,3951,290,366383,55,253993,5,5692
37,7120,240,650,22954948,35315,145,422008,650,5014795,7715,0.22,235,511285,650,5060598,650,3011086,35,-3925,55,395361,650,24094670,520,1132260,490,801535,40,272452,45,601896,500,14301879,495,297953,10,5154,410,674463,75,380298,10,35229
38,7140,1170,4050,146226487,36105,525,772124,4050,30752584,7593,0.21,1095,1288899,4050,30660035,4050,27768171,265,30488,210,2244957,4050,151785756,3690,5532020,2580,2897544,45,146878,215,3583385,3620,123898200,3240,1955459,65,42265,3285,3987793,500,2152422,40,88482
39,7150,305,1080,42271103,39140,230,738662,1080,9807107,9081,0.23,390,734108,1080,9666721,1080,7936487,125,69770,105,1290023,1080,43838239,915,1523117,720,1237888,30,-187984,125,2419938,860,30426502,850,572738,25,18829,705,902089,110,553800,25,58871
40,7155,125,315,13324184,42299,100,161393,315,2900214,9207,0.22,140,311667,315,3096838,315,2244609,60,132327,50,557553,315,13940269,260,615795,210,564351,5,-10923,50,991728,220,7888575,275,187833,10,6086,185,245033,5,37216,5,3575
41,7162,90,275,10164387,36961,80,110814,275,2219420,8071,0.22,115,144591,275,2231395,275,1824275,40,82189,40,332102,275,10557204,230,391127,205,268428,5,-19046,30,670423,200,6781423,220,137482,5,1416,160,229307,25,105761,5,3270
42,7163,65,125,4328331,34627,30,30844,125,865430,6923,0.2,50,94013,125,900998,125,737502,15,3429,10,49595,125,4470705,110,142374,90,129728,5,31599,20,287777,90,3041743,100,57435,5,2213,85,91947,10,47358,0,0
43,7170,425,2225,104390708,46917,680,2113845,2225,26797332,12044,0.26,915,1211389,2225,26313931,2225,21172974,295,-62775,250,1737102,2225,108555705,1940,4112387,1460,3282205,30,-504715,165,3477118,1885,76151323,1935,1476490,40,33060,1575,2155806,120,459778,30,69889
44,7171,240,1250,44479359,35583,180,154693,1250,9206432,7365,0.21,375,454496,1250,9112206,1250,8439679,85,-65967,65,338050,1250,46006657,1130,1524095,755,715253,5,69814,80,1260808,1100,37927723,1030,598498,20,10620,970,1131112,135,533874,25,58803
45,7172,330,1280,46056260,35981,220,390858,1280,9765241,7629,0.21,380,459361,1280,9691288,1280,8231399,110,24975,70,507699,1280,47725035,1115,1656976,805,1003476,30,-740210,90,2184229,1060,35732532,1055,625036,10,7782,950,1177420,100,395407,10,18341
46,7173,575,2215,76528008,34550,285,186048,2215,15785254,7127,0.21,590,732454,2215,15516330,2215,14040303,175,-93003,140,1473519,2215,79859605,1975,3302728,1325,1050612,15,331465,210,4383214,1905,63330934,1780,1023059,45,31214,1710,2258117,275,1133853,35,79619
