,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Gifts or donations,,Comm of Aust benefits & payments ,,HELP assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,2000,14185,14770,1097009513,74283,2565,35006912,14770,316297380,21418,29,6440,25217460,14770,319395915,14765,281056720,2075,247752,645,88238469,14765,1138898919,12462,52203605,90,-2121002,905,97286950,12775,703750687,9595,13576242,345,324482,10510,17690066,3125,6452734,200,854870,440,1766813
4,2006,35,60,4384790,74318,15,45706,60,1107862,18777,25,35,45435,60,1110471,60,1059408,10,-125327,10,124114,60,4626178,49,249893,0,0,5,63550,60,3906981,50,60310,5,2257,45,190233,25,7039,5,17635,5,8825
5,2007,1245,2730,152844261,55987,505,1707540,2730,32460436,11890,21,1585,2525117,2730,33062671,2730,30686030,355,-1602464,85,818261,2730,159009549,2395,6740382,15,-76235,180,3980511,2565,140930760,2190,2011632,80,58669,2190,4714128,920,397345,115,389881,180,667295
6,2008,1045,3055,175610507,57521,590,1062165,3055,37913721,12419,22,1730,2223932,3050,38124592,3055,36790745,345,-856556,100,1364557,3055,183413939,2720,7980792,15,-2986,290,6575917,2865,161311043,2640,2436507,100,79761,2455,5675247,1125,569956,235,886320,265,982189
7,2009,1720,6380,526507617,82551,1830,12477675,6380,141694773,22216,27,3930,8658570,6380,140936575,6380,129064701,1205,-6624896,390,15363440,6375,548704223,5655,26045757,30,140406,440,17996243,5810,430255995,5515,7259680,230,198423,4900,13633226,2460,2270241,170,671176,410,1681652
8,2010,3435,14305,1069510298,74760,3355,15490877,14305,275007948,19223,26,7920,14597394,14305,273102971,14305,259231429,1965,-7093967,605,30647676,14305,1119057572,12704,53711528,70,-59277,1410,53546641,13095,897276373,12570,15014231,600,533663,11080,32439228,5390,3178897,670,2380282,1055,4215862
9,2011,2435,10215,887599492,86909,2755,34191958,10215,248123708,24295,28,5935,21680642,10215,246005833,10215,213727206,1580,-5275006,540,16279711,10215,933831056,9062,51987631,65,-1306148,1035,40828998,8935,658156842,9005,12326174,420,363133,7445,23692112,4085,6288202,395,1390822,685,2740987
