,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Comm of Aust benefits & payments ,,HECS assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,5000,855,4725,249526236,52810,1400,5989286,4725,69699370,14751,0.28,2020,3822325,4720,68480559,4725,51630428,690,-1965528,680,6812814,4725,264664256,3895,15019479,2990,8518499,75,-1096478,500,22993711,3975,173973512,3960,3472049,245,173309,3070,7256061,410,1783748,360,969996
4,5006,595,3520,246254210,69959,1515,17455756,3520,78373702,22265,0.32,1850,6786635,3520,77625335,3520,43852494,565,-544008,680,13438136,3520,266067611,2925,19668527,2520,20300562,80,-1379059,375,20016990,2625,127633837,2985,3401643,145,93304,2035,5446082,235,1155050,180,478369
5,5007,495,2540,102390131,40311,540,929704,2540,23819089,9378,0.23,945,1047246,2540,23171999,2540,21191338,350,-463902,215,1435022,2540,106812079,2220,4400349,1500,1909464,20,-20943,235,4440183,2260,86856141,2160,1420972,135,79758,1935,3042228,260,1087104,150,364351
6,5008,1060,4940,183986220,37244,1040,1253015,4940,40145294,8127,0.22,1800,2544922,4940,38901960,4935,36254509,685,-1104287,345,1747511,4940,191083508,4375,7082824,3000,2792710,25,-65646,400,7132899,4345,157356240,4110,2532284,165,92152,3825,4933933,585,2447761,185,423973
7,5009,445,2170,82431600,37987,505,548432,2170,18016741,8303,0.22,830,1209330,2170,17606089,2170,16281407,305,-550694,200,1015769,2170,85848520,1925,3380079,1360,1405452,15,31085,165,2975876,1855,69624108,1835,1141774,70,37596,1625,2316153,205,792644,65,153040
8,5010,330,1410,47409341,33624,155,64351,1410,9675127,6862,0.2,370,229673,1410,9329575,1410,9332292,120,-365010,45,240759,1410,49057246,1270,1647885,815,421087,10,16423,70,1303747,1305,43777317,1140,641504,50,26416,1180,1379122,200,802064,50,98299
9,5011,815,4110,157304482,38274,930,1064733,4110,34791212,8465,0.22,1510,1858237,4110,33843161,4110,30951352,550,-912878,335,2262984,4110,163712028,3685,6391446,2505,2495893,15,-71798,275,5431101,3540,132704500,3470,2154811,100,57006,3170,4368287,350,1295032,90,213885
10,5012,705,2440,77693891,31842,265,207681,2440,15121902,6198,0.19,620,833405,2435,15025143,2440,14153339,210,-266440,90,446115,2435,80546685,2145,2846146,1575,1206898,10,88266,175,3075595,2135,67113267,1890,1016111,65,37022,1940,2006030,450,2015291,80,175166
11,5013,795,3545,124319314,35069,405,461162,3545,25929465,7314,0.21,960,1105353,3545,25260575,3545,23908754,340,-103678,155,1023214,3545,128793973,3150,4461988,2050,1637892,20,-7289,250,5384243,3180,108850698,2935,1690631,110,66089,2845,3152899,450,1811477,105,239793
12,5014,885,4690,170010056,36249,805,652918,4690,36110105,7699,0.21,1505,2076773,4690,35091167,4690,33190353,510,-530905,290,1961055,4690,176390848,4200,6240824,2775,2230817,15,120013,310,6000207,4165,148496058,3965,2347036,125,71228,3705,4505549,490,1783921,115,267901
13,5015,435,2205,84859832,38485,390,342824,2205,18869082,8557,0.22,665,737702,2205,18315153,2205,17396497,250,-651542,165,1382353,2205,88312505,1985,3499330,1290,1097245,5,-2135,145,2887826,1985,74942919,1855,1168888,95,54202,1760,2482012,225,877870,65,161410
14,5016,695,3665,152690439,41662,885,1378482,3665,35845711,9781,0.23,1335,1535682,3665,35312867,3665,32322758,410,-1135926,320,5917529,3665,159028680,3310,6290792,2270,3196537,25,-157310,245,4181205,3195,125427280,3115,2124409,110,66165,2855,4064309,305,1119565,70,162929
15,5017,430,1815,63012108,34717,265,217314,1815,12867328,7089,0.2,445,396363,1815,12672083,1815,12287458,125,-78781,110,528625,1815,65209828,1625,2182567,1100,970496,5,-44886,95,1669486,1650,56610070,1495,855727,50,28674,1475,1721250,235,932567,25,57566
16,5018,605,3410,143690195,42138,935,1063411,3410,33660465,9871,0.23,1365,1496828,3410,32966911,3410,30261013,480,-1198287,320,2288526,3410,150246432,3140,6540284,2175,2599103,25,-72107,175,2552186,3050,125450030,2925,1990793,120,68934,2725,4280877,185,702166,45,103038
17,5019,860,4025,165815911,41196,1005,1540646,4025,38536353,9574,0.23,1460,1990860,4020,37900608,4020,34574341,550,-1142086,395,3072961,4020,173339997,3640,7513296,2575,3447850,30,-98282,275,5925871,3555,141132212,3450,2308833,140,76870,3135,4867430,400,1477188,105,241249
18,5020,360,1680,78761209,46882,660,1488931,1680,19931074,11864,0.25,845,1576272,1680,19735172,1680,16666493,250,-361720,245,3678285,1680,82614774,1500,3851450,1230,2496432,20,33806,120,2951698,1380,57938949,1450,1101920,50,26644,1190,1840407,95,348327,45,114018
19,5021,820,3450,176619637,51194,1525,5223623,3450,44845230,12999,0.25,1905,5018968,3450,47269611,3450,32769853,545,-222329,620,8659286,3450,186014983,3010,9351605,2580,10296374,45,-405229,205,4042595,2575,107134943,3010,2463725,75,45671,2120,3633112,170,606079,55,133249
20,5022,1510,7060,328826483,46576,2565,6264653,7060,83527943,11831,0.25,3325,6798412,7055,82315621,7055,67556508,1055,-2839013,985,12238363,7060,345294706,6285,16434685,4900,10102285,70,-1060231,525,13436066,5815,247362287,6105,4616240,220,133302,5020,9221113,475,1769582,225,510508
21,5023,1475,6015,217456178,36152,1400,1350352,6015,46085216,7662,0.21,2490,3940997,6010,45341218,6010,40763083,765,-69723,495,3263769,6010,225777727,5375,8291919,3880,3842041,25,-64467,405,8026248,5080,177890985,5020,2978828,145,78977,4475,5560936,620,2549007,140,299604
22,5024,1520,6380,276200661,43292,2425,5909020,6380,66002343,10345,0.24,3260,7095893,6375,66134454,6380,51929811,1110,178558,975,10659194,6380,289700104,5560,13366593,4545,10207983,55,-451060,435,9582109,4940,192438517,5470,3844458,150,82893,4190,6495237,405,1595246,180,442346
23,5025,845,3565,143010450,40115,1170,1630889,3565,32534834,9126,0.23,1740,3453013,3565,32072823,3565,27425396,565,-117034,460,2749116,3565,149243504,3155,6222886,2415,3344067,20,-22033,230,4478958,2945,110638750,3030,1989982,90,52275,2560,3423935,255,995826,85,195199
24,5031,790,4070,161683736,39726,915,1189039,4070,37323484,9170,0.23,1535,1974433,4065,36067743,4065,33405298,570,-568859,315,2181829,4065,168773268,3535,7045779,2465,2414951,25,-98468,335,7942242,3610,138184555,3420,2240304,195,110550,3060,4855655,475,1974179,225,536185
25,5032,1195,5390,216364111,40142,1590,3134140,5390,49687604,9218,0.23,2355,4382334,5385,48947144,5390,41889800,740,-783041,570,4306704,5390,225718840,4755,9340777,3560,5654356,35,-172797,385,8144942,4465,167387049,4535,2974952,150,83867,3770,5344196,475,1943779,190,435935
26,5033,610,3215,119925131,37302,630,900752,3215,26180110,8143,0.22,1170,1655749,3210,25437644,3215,23834787,370,-344659,265,1995026,3210,124498745,2850,4537597,1915,1979676,10,26427,245,4755059,2825,102530891,2735,1663838,110,61115,2460,3178199,330,1274504,135,307467
27,5034,910,5070,266207125,52506,1885,6719904,5070,73580216,14513,0.28,2465,5048098,5070,72053633,5070,55122241,795,-1362971,800,8057512,5070,281199972,4490,14972889,3430,9289904,70,-988443,490,20377686,4180,187565904,4370,3774562,170,104239,3515,6952417,370,1536299,235,583972
28,5035,510,2830,120000917,42403,870,2196862,2830,28752652,10160,0.24,1205,1614533,2830,27870472,2830,24077408,390,-395533,345,2198206,2830,125654935,2525,5610530,1835,3145347,15,-33650,205,4751692,2445,99419731,2410,1668314,125,65535,2085,3510668,260,1042460,135,355687
29,5037,935,4155,162566480,39126,1160,1512779,4155,36403695,8761,0.22,1840,2743322,4155,35646823,4155,32402297,550,-574823,440,2398406,4155,169665988,3695,7073346,2700,3225645,30,-178680,310,5117713,3545,133611262,3550,2253153,145,80750,3030,4355582,380,1556170,155,387434
30,5038,1420,6445,245390380,38075,1650,2498928,6445,53689922,8330,0.22,2780,4437273,6445,52670095,6445,47346481,690,-469867,620,3037225,6445,254953111,5715,9539074,4130,5163713,25,-136844,475,7930790,5445,200053418,5460,3380452,175,99856,4720,6346939,635,2438947,245,566398
31,5039,835,3560,139790999,39267,985,1326536,3560,31390641,8818,0.22,1465,2170368,3560,30700215,3560,27693995,420,-450020,380,2362966,3560,145415070,3140,5613306,2265,2779751,30,-213690,280,5671860,3020,113464158,3020,1934815,120,61747,2580,3602078,325,1381034,135,342424
32,5040,305,1170,54158601,46289,520,1636317,1170,13434219,11482,0.25,685,1618367,1170,13549146,1170,9992068,160,-332484,205,1862072,1170,56722058,1010,2563450,860,2570071,10,-43639,75,1360100,905,35750792,1015,752252,15,10349,745,1188370,75,244825,35,79207
33,5041,1255,6610,291578860,44112,2495,4014497,6610,71262744,10781,0.24,3185,5095369,6610,69851038,6610,59941364,895,-1682567,920,6120855,6610,305137155,5875,13532377,4585,7116757,70,-448566,510,13007771,5520,228225106,5630,4060010,215,141001,4660,7566751,415,1657431,270,675777
34,5042,1225,4295,162032080,37726,1155,2137960,4295,35077966,8167,0.22,1960,3093295,4295,35462613,4295,29752629,485,-155602,445,3478053,4295,169105718,3740,7008646,2950,4871334,30,-368841,315,5596936,3515,123691201,3490,2157750,100,64608,2925,3758125,460,1905094,130,298888
35,5043,1685,6935,258538402,37280,1745,1964585,6935,55017404,7933,0.21,3105,3995747,6935,54648572,6935,49940735,695,-1155006,665,4623936,6935,269341894,6235,10744703,4550,5458661,20,-479222,420,7162534,5925,214600299,5860,3536851,205,105305,5125,6736124,715,2881526,250,579867
36,5044,1115,5105,244730184,47939,2040,7268956,5105,62470433,12237,0.26,2505,5871942,5105,62310958,5105,46942189,740,-644691,835,9044052,5105,257532117,4505,12765972,3645,10789263,70,-346840,360,9003785,3870,164542390,4370,3396290,120,73078,3270,6029669,325,1241749,135,354098
37,5045,1405,7840,396836097,50617,2765,13089232,7840,106307098,13560,0.27,3540,9101320,7835,105887396,7835,79624222,1230,-2220464,1170,16119514,7835,418015965,6800,20934651,5370,18625963,70,-651878,600,14618837,6220,269518068,6775,5526430,250,142019,5175,9484196,575,2196529,235,567777
38,5046,820,3510,134010675,38180,1100,1399829,3510,28806534,8207,0.21,1640,2579949,3510,28853567,3510,25667158,415,-860122,390,2013592,3510,139498108,3145,5455981,2390,3475489,15,-28204,205,3529963,2845,105719687,2960,1834443,100,57072,2450,3359315,310,1208786,105,226665
39,5047,705,2835,104727072,36941,725,876423,2835,22226639,7840,0.21,1185,1555301,2835,22090651,2830,19729874,290,-195324,265,2199443,2835,108764202,2515,4010309,1850,2323960,10,-39214,185,3672320,2395,84138987,2395,1436517,85,47393,2075,2654635,275,1102321,75,188504
40,5048,1535,6050,264136756,43659,2220,6309416,6050,63433628,10485,0.24,2960,6693734,6050,63198944,6045,50102201,865,-1681696,910,7670514,6050,277957231,5370,13682350,4365,10048455,55,-140683,445,9727056,4720,187452952,5145,3648876,160,95637,3995,6522396,470,1949025,160,373032
41,5049,1105,4885,216211617,44260,1695,4318285,4885,53063935,10863,0.25,2340,4209535,4885,52960874,4885,43247220,745,-1350647,740,10015871,4885,227194952,4270,10845574,3455,7479677,40,-196003,385,8635605,3935,154035598,4175,3011110,140,78162,3310,5411290,355,1395101,155,374099
42,5050,645,2835,130290600,45958,1145,2260265,2835,31887217,11248,0.24,1490,2800525,2835,32057002,2835,26079214,455,-872169,520,4623139,2835,137212009,2495,6858613,2050,4408315,25,-488427,225,6785789,2245,93820909,2470,1835207,90,45119,1840,3376510,180,646286,95,246502
43,5051,1410,7185,314481895,43769,2555,4280816,7185,75509891,10509,0.24,3490,4524523,7180,74583560,7185,64387777,920,-1679662,990,6179031,7180,330201424,6370,15706987,5005,8218151,55,-376781,585,12481298,5985,248273213,6165,4419456,210,120234,5035,8566990,445,1640909,240,577545
