,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income or loss ,Mean taxable income5,Total imputation credits6 ,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9 ,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Comm of Aust benefits & payments ,,HECS assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,%,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,7000,1177,6151,248137141,40341,1772,2435989,6151,61596153,10014,24.8,2383,3204762,6150,59868523,6151,52256145,804,663963,625,3599880,6150,257995312,5365,9821551,3894,4444880,31,17612,583,14120904,5320,196998275,5245,3461586,116,63190,4445,6312286,725,2869500,551,984519
4,7001,117,342,19748489,57744,116,738294,342,6140515,17955,31.1,137,382128,338,6108723,342,3715584,61,70060,39,133742,339,20640837,287,891378,198,989158,5,-59875,23,821243,248,11534464,281,263152,7,5573,197,430890,16,43810,24,41779
5,7002,19,100,4043564,40436,37,23336,100,1020724,10207,25.2,36,59017,100,984767,100,852832,11,8504,16,72792,100,4245023,81,201164,70,47223,5,-324,25,618889,82,2900562,84,56635,5,1071,66,118455,12,30951,10,25433
6,7004,665,3203,135191058,42208,1012,3276255,3203,34857102,10883,25.8,1355,2173578,3202,34450164,3203,27119174,441,664798,360,1456854,3203,141304922,2764,6096573,2155,4872408,16,-175253,305,6601031,2744,99005591,2656,1874705,46,24935,2275,3274814,439,1720709,289,507407
7,7005,1482,6047,289840250,47931,2744,8844082,6047,80377927,13292,27.7,2996,8621284,6041,79727428,6044,54525510,1059,2996447,993,7476823,6042,304418048,5053,14556118,4520,12419840,48,971038,464,13025023,4557,176859789,4991,3986168,74,39551,3613,6460818,622,2523942,341,592812
8,7006,40,125,5801388,46411,50,154314,125,1575735,12606,27.2,68,155133,125,1564879,125,1302117,23,-18613,15,97111,125,6091725,102,288487,90,231008,5,-397,14,393980,91,3901820,108,81307,5,1577,67,162281,5,5387,6,15712
9,7007,299,1198,49523411,41338,405,555036,1198,12010318,10025,24.3,497,487621,1198,12085954,1197,10344076,177,63856,144,439856,1198,51805649,1041,2273528,809,1378306,9,-189002,85,1512526,1023,39099959,1030,688127,20,9735,856,1313531,110,428423,88,147189
10,7008,1126,5276,192598842,36505,1452,1331159,5276,43798027,8301,22.7,2157,2660564,5275,42779245,5275,38433441,602,413941,502,1622202,5275,199656245,4679,7044417,3350,3204958,19,-101109,368,7708475,4548,157187897,4429,2650661,48,29639,3870,4509347,525,1870645,308,509560
11,7009,1208,4920,150665072,30623,905,447889,4920,29875912,6072,19.8,1552,1297176,4919,29317398,4920,27923016,365,237002,276,330541,4920,155639960,4403,4955467,3111,2085152,17,64135,306,4630401,4347,130397957,3970,2006302,31,16668,3820,3592519,703,2588662,141,219420
12,7010,1431,5684,175349110,30850,1013,491622,5684,34918451,6143,19.9,1778,1586036,5684,34506607,5684,32225592,434,253909,306,488900,5684,181081311,5096,5721265,3597,2660004,5,-5749,336,5442732,4963,148274822,4519,2312762,25,15607,4442,4168332,790,2838379,120,188446
13,7011,1274,5303,165819668,31269,935,893952,5303,33433425,6305,20.2,1554,1389628,5303,32768157,5303,30640885,316,225912,278,463059,5303,171290293,4868,5460647,3342,2696072,5,4630,284,4375139,4717,142784586,4270,2206413,30,15937,4264,3820585,669,2344193,81,120415
14,7012,83,344,10991720,31953,69,11829,344,2248708,6537,20.5,98,44152,344,2190329,344,2103494,34,11856,21,15627,344,11313289,313,318242,225,115709,5,23197,25,372919,310,9590179,288,150490,5,508,281,244668,40,159910,7,9433
15,7015,1081,4563,162799866,35678,1369,1274209,4563,35832012,7853,22,1940,2444763,4563,35397868,4562,31925531,449,121753,457,1387797,4563,169235260,4065,6409644,3014,3252429,15,158316,280,4954445,3786,131030823,3812,2213744,21,10405,3316,4092721,396,1372046,163,268464
16,7016,199,695,18809910,27065,63,4290,695,3393791,4883,18,124,39784,695,3341026,695,3302498,27,-11257,20,20528,695,19319596,636,509273,424,211490,5,-2230,38,518332,645,16845224,517,235684,0,0,588,438458,141,584939,5,5019
17,7017,306,1692,57900782,34220,365,291386,1692,12699174,7505,21.9,512,447511,1692,12324044,1692,11344429,133,106500,119,338423,1692,59905076,1489,1992221,1045,796787,11,74685,136,2168751,1487,48738017,1420,794214,16,6756,1298,1426416,117,389592,28,49360
18,7018,2171,8433,296438890,35152,2441,2511788,8433,64388548,7635,21.7,3500,3920021,8433,64412270,8431,56641580,870,673026,809,2434113,8433,308083765,7554,11599678,5683,6909805,21,234249,526,9525092,7049,233845433,6988,4014182,48,27484,6143,6916513,788,2802023,253,449362
19,7019,419,1462,40793228,27902,159,42373,1462,7484842,5120,18.3,265,97874,1462,7577145,1461,6856072,46,-35263,35,99644,1462,42050306,1316,1253621,926,693276,5,990,88,1540060,1347,35004958,1078,509633,5,5007,1205,983288,325,1256555,13,17795
20,7020,183,1079,38740251,35904,304,316724,1079,8735667,8096,22.5,330,278047,1079,8485007,1079,7671355,122,9987,79,187561,1079,40150279,958,1404932,675,653882,10,197559,93,1517976,929,32562225,898,534771,5,2116,825,1016711,87,370584,46,87834
21,7021,251,1272,45589334,35841,319,482070,1272,10223827,8038,22.4,419,323168,1272,10036553,1272,8549171,137,-43703,92,209801,1272,47260084,1135,1667107,815,983013,7,115137,107,1427002,1109,37009307,1079,629371,5,1236,961,1123707,111,396622,46,68244
22,7022,91,319,10575092,33151,65,31024,319,2236333,7010,21.1,103,119712,319,2195892,319,2077887,21,-8183,24,73308,319,10998806,272,422806,197,149636,5,-22885,31,375112,260,8817559,259,143927,5,1589,232,262971,31,124756,11,17579
23,7023,33,121,4644181,38382,34,41761,121,1083732,8956,23.3,44,32727,121,1101903,121,981237,19,-22462,14,18842,121,4842243,109,198057,82,126613,0,0,6,118237,104,3859263,103,62670,0,0,90,100764,12,45753,5,7715
24,7024,35,229,7750999,33847,47,17709,229,1623884,7091,21,70,51470,229,1590632,229,1453658,10,-22823,14,17864,229,8027301,193,266760,131,99853,5,86036,29,570963,189,6240564,196,106596,5,1437,164,212109,16,65479,15,19724
25,7025,230,771,26378775,34214,220,200249,771,5706723,7402,21.6,286,279041,771,5678001,771,4686438,99,175664,61,244680,771,27605161,669,1223920,523,564239,15,-17480,56,795198,622,20020997,632,358512,0,0,536,687612,68,268464,18,23404
26,7026,75,297,9278990,31242,59,35114,297,1855363,6247,20,92,46549,297,1843732,297,1582660,26,18342,20,83921,297,9698290,258,417680,194,156954,7,24181,23,340757,251,7276860,244,124319,5,1298,219,266528,31,81189,5,2298
27,7027,42,87,2546841,29274,16,2133,87,516459,5936,20.3,31,15057,87,513205,87,462222,9,-27449,5,2209,87,2617380,69,70331,59,34825,5,-17225,5,73612,76,2033483,66,32936,5,1082,63,55211,15,52273,5,3856
28,7030,1179,4631,143199938,30922,628,423240,4631,29423798,6354,20.5,1084,852697,4631,28785958,4630,25178098,310,236676,185,367498,4631,148188705,4129,4975139,2856,1833998,35,209506,269,4942352,4112,118802893,3612,1887880,18,9916,3724,3799613,766,3005245,50,75414
29,7050,971,4144,147703596,35643,1061,999992,4144,33043949,7974,22.4,1515,2031151,4144,32663089,4143,28996921,368,90311,325,1280877,4144,153306119,3718,5553553,2691,2782241,26,536980,298,4802804,3528,118298389,3390,2006967,23,11370,3068,3617021,398,1391510,151,253961
30,7051,27,116,4471677,38549,34,13695,116,1028157,8863,23,37,28665,116,1021486,116,776151,9,13157,15,11791,116,4728627,99,256960,73,72631,5,-141064,13,446719,88,3018194,97,60697,5,378,76,149950,6,22082,6,10810
31,7052,733,3041,113038745,37172,907,954010,3041,26053540,8567,23,1187,1224448,3040,25764106,3041,22000572,279,71945,322,995710,3041,117235517,2699,4182124,2008,2359213,9,209514,202,3482433,2589,89593540,2548,1560291,7,3427,2211,2612879,228,786614,92,138406
32,7053,375,1662,69123346,41590,632,604627,1662,16931404,10187,24.5,779,1071224,1662,16861743,1662,14857306,231,31862,228,780825,1662,72143619,1471,3013662,1148,1571364,8,146639,149,3009074,1352,53332545,1395,958909,13,6715,1133,1516450,127,464594,70,111348
33,7054,620,2762,97271785,35218,684,621697,2762,21662740,7843,22.3,943,745365,2762,21229771,2762,19474258,299,115711,256,817767,2762,101058199,2427,3753320,1711,1628702,26,220513,253,3906576,2362,79902758,2256,1336352,22,12494,2074,2682609,259,927924,89,149214
34,7055,41,224,7243445,32337,34,25274,224,1493996,6670,20.6,50,11821,224,1436819,224,1422266,21,-16293,12,22835,224,7511143,204,266634,116,72668,0,0,22,189180,207,6474866,187,98361,0,0,181,196205,15,38021,12,17312
