,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Gifts or donations,,Comm of Aust benefits & payments ,,HELP assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,2600,905,5205,404509704,77731,2425,16304961,5205,110559880,21245,27,3445,10855982,5190,111341672,5205,78414813,1315,-11046334,1125,26525261,5195,433472589,4595,28575961,4280,22839558,50,-1484629,355,20830019,3990,259008255,4270,5368397,315,196113,3175,7723045,2590,2014516,165,656713,305,1112166
4,2601,610,1585,104549830,66045,505,2412558,1585,27830026,17581,27,945,2753383,1570,27469106,1585,23438833,360,-1653583,240,9498941,1575,110665853,1260,5993684,1140,3673323,10,-56818,90,3507117,1280,77076520,1265,1431801,180,139895,915,1948529,600,802130,95,498359,145,527437
5,2602,3160,15815,951706509,60181,5570,11303468,15815,223871681,14157,24,9610,20704944,15805,222784439,15815,202900735,2765,-16773302,2255,21496878,15810,993065868,13660,40949716,12105,25119906,75,-423877,1065,23950281,13695,794976885,14115,13352780,1910,1162764,10485,18164201,8010,4363380,910,3637483,1505,5150574
6,2603,970,5315,484684172,91209,2600,20396318,5315,144931445,27274,30,3495,14460113,5300,143417039,5315,96603895,1360,-13345196,1085,41977854,5310,519207903,4535,34510115,4230,26121465,50,-1454539,395,31151003,4180,285965551,4730,6873108,380,232386,3050,7715390,2555,3335351,200,881854,430,1571146
7,2604,945,5875,408397337,69503,2100,5917798,5875,104560987,17795,26,3580,7479235,5860,102832474,5875,95477729,1550,-10625503,920,12255991,5870,428464048,5220,19204546,4205,10375428,30,-416240,305,8218595,5170,354685951,5215,5594713,685,430764,4080,8455619,2875,1774815,215,744737,750,2784896
8,2605,1400,6525,457425261,70114,3060,10097197,6525,115748098,17742,25,4295,12484028,6520,116900975,6525,95242012,1320,-7120240,1255,17804357,6520,481230655,5825,23724700,5210,18205468,50,-1048432,440,19206877,5185,336744215,5835,6357369,570,371247,4045,7702123,3655,2235159,210,757107,375,1271096
9,2606,895,4745,288038629,60704,1550,4502184,4745,68015706,14334,24,2795,5773781,4735,67663383,4745,58492767,845,-5536789,625,7664367,4740,302754253,4155,14751771,3555,8630988,25,-201143,285,7298023,4040,231521688,4300,4057121,550,327865,3150,5840628,2265,1111772,185,662587,385,1340540
10,2607,1675,8035,508551755,63308,3505,11167131,8035,122139106,15205,24,5035,12527820,8025,123569264,8030,100040324,1660,-11336477,1370,22891909,8030,535893176,7135,27157965,6505,20402083,50,-139949,495,15307213,6355,372053806,7220,7144345,650,391883,4965,9861601,4255,2472158,260,956096,345,1142150
11,2609,115,550,30234922,54873,140,1274433,550,7075176,12841,23,250,427864,550,6964534,550,4840311,105,-423417,50,1108310,550,31916641,465,1676389,435,1650467,10,-365981,45,1694201,445,22053310,480,420907,75,54351,355,618578,200,52980,40,164090,15,48038
12,2611,2715,13290,790745291,59495,5460,9832564,13290,179838566,13531,23,8165,16099492,13280,181817200,13290,160381474,2225,-12520577,1965,20929169,13285,828009709,11905,37197702,10495,24147508,85,-1310095,845,19389962,11030,632469929,12175,11174952,1220,722820,8655,14774841,7235,3205643,380,1351995,640,2046465
13,2612,1465,7580,470934226,62112,2405,10126069,7580,114332508,15079,24,4755,11043017,7570,114345196,7580,98833448,1275,-9219025,1050,19483357,7580,495586252,6520,24659016,5680,17066677,45,-964293,360,8246820,6690,374390978,6250,6263509,820,497924,5075,9498022,3525,2081758,475,1943987,985,3467734
14,2614,2450,10970,652116590,59451,4390,12038756,10970,149412421,13621,23,6825,16742815,10960,151673459,10970,127523558,1785,-7677578,1780,21649275,10965,687031637,9740,34573413,8685,24391230,45,-469942,685,16816290,9015,500314348,9925,9194912,1000,605729,7035,11824299,6030,3680756,415,1588310,615,1983292
15,2615,4445,23120,1215793674,52591,6785,7305309,23120,257334512,11131,21,12285,15045233,23115,257871770,23115,243585919,3040,-18663279,2255,19535008,23115,1264373836,20430,48281667,17565,27163854,70,-436557,1400,31727066,20525,1058127859,21035,17239651,2640,1522929,16175,26666993,11505,3702155,820,2849950,1320,4172314
16,2617,3020,15710,871296667,55454,5250,10074471,15710,193170305,12294,22,9075,14136575,15705,193129632,15710,175332602,2690,-18912505,1870,19196346,15710,910694208,13800,39148319,12225,23630925,70,-204749,885,20266658,13955,741984541,14130,12222285,1690,959235,10955,18581248,7585,3005151,720,2764549,1100,3586638
17,2900,130,870,49253746,56679,235,523824,870,10930522,12578,22,485,990701,870,10848155,870,10328665,150,-1535221,90,1222226,870,51359203,760,2045668,625,1228836,5,-6545,50,998027,750,42016754,815,711562,100,53954,590,1064775,420,119694,35,121034,90,296149
18,2902,1655,9160,514856222,56195,3075,4220459,9160,113961342,12438,22,5025,6375603,9160,114725295,9160,105908840,1360,-10198276,980,11750609,9160,536594952,8130,21588883,7115,13209709,50,-95141,585,12608326,8075,439637650,8435,7319934,1060,627268,6425,10404056,4760,1646490,305,1006656,410,1294467
