,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3034,183923958.0,193922883.0,201823916.0,211875740.0,218081180.0,232368122.0,268445347.0,246759659.0,243734751.0,290087460.0,301646342.0,302487235.0,316405380.0,322957002.0,340940570.0,356223388.0,390594197.0,410637180.0
3036,150935588.0,158822971.0,161299209.0,167955041.0,178859077.0,183439889.0,196881727.0,189930848.0,193799713.0,221633504.0,222175774.0,234812923.0,239387476.0,244827112.0,248759232.0,250917590.0,270551765.0,267667622.0
3037,408785746.0,483499580.0,552694341.0,623257507.0,687516624.0,753956255.0,876878072.0,915174335.0,992270708.0,1105048779.0,1169347515.0,1216865658.0,1261052054.0,1326272287.0,1399949410.0,1468187154.0,1568610451.0,1664345860.0
3038,560281919.0,582798826.0,599530552.0,620906803.0,640057361.0,658250744.0,723420150.0,708137954.0,691371446.0,798161273.0,810266415.0,825265774.0,846952617.0,855522649.0,885849293.0,916792660.0,953908052.0,971505647.0
3039,276351066.0,288360427.0,304645019.0,330588715.0,355946163.0,388701664.0,445460377.0,441105887.0,462999130.0,525139549.0,539999847.0,566507465.0,586939703.0,614707922.0,658452535.0,680260477.0,745165595.0,803946722.0
3040,512956638.0,545548121.0,583214116.0,634043140.0,667259525.0,723816211.0,799342033.0,792118254.0,833916999.0,962783213.0,1004600724.0,1070442677.0,1111120481.0,1164722652.0,1202133008.0,1299492284.0,1401032124.0,1497843586.0
3041,223716146.0,235001214.0,251408637.0,279087353.0,287209631.0,313052814.0,338750420.0,332287944.0,352979640.0,406329169.0,417885866.0,440130565.0,459075993.0,480681712.0,522767617.0,550321112.0,589820316.0,619559917.0
3042,234433143.0,250300723.0,258753772.0,269398692.0,283999655.0,301537883.0,338710815.0,427796960.0,355075699.0,403984065.0,424609620.0,439683179.0,469928220.0,494587445.0,524876554.0,556731782.0,606425176.0,629377980.0
3043,283437643.0,299309413.0,315085346.0,334066879.0,343448682.0,356908654.0,394113426.0,388402669.0,392689386.0,447970975.0,467078008.0,473304529.0,479786228.0,505093972.0,501860816.0,512785638.0,546843949.0,632865677.0
3044,350612105.0,366969013.0,387728720.0,411398492.0,440730101.0,482835026.0,540073771.0,542305198.0,578164839.0,654343967.0,696154428.0,737195064.0,774104928.0,813550092.0,884815622.0,961117267.0,1057530281.0,1134143551.0
3046,373801545.0,382744388.0,399583404.0,423873197.0,446178462.0,478560292.0,528349387.0,533600615.0,552048009.0,657234931.0,692985941.0,724188611.0,756329128.0,795129042.0,866676721.0,946397809.0,1049753373.0,1141664751.0
3047,173447471.0,173193494.0,180839651.0,178435587.0,183999632.0,188972358.0,209354574.0,203856567.0,191230362.0,240745716.0,246685304.0,251052821.0,260312513.0,270870733.0,289161529.0,310162335.0,338916932.0,370177101.0
3048,173810974.0,178503552.0,178945830.0,181134417.0,183854238.0,188294847.0,213215424.0,209400572.0,199031248.0,234288724.0,240718360.0,238921799.0,240729281.0,248752738.0,258745437.0,270034614.0,287009638.0,303804045.0
3049,144352237.0,149937172.0,159501620.0,165677548.0,173730841.0,182041967.0,202561351.0,203551270.0,211106438.0,238576315.0,247867168.0,255208008.0,262741406.0,271111206.0,282136499.0,292414669.0,313741428.0,325516575.0
3051,147741551.0,156619360.0,165525334.0,188824285.0,218008324.0,238633957.0,278318827.0,277175606.0,295571008.0,346493245.0,374985713.0,388760175.0,409621324.0,464737198.0,472604060.0,503593494.0,540399366.0,587116157.0
3052,81643434.0,90463256.0,100912676.0,103419620.0,111291779.0,125294596.0,139686965.0,139756003.0,135312856.0,163335360.0,166988711.0,182179157.0,191736638.0,202290937.0,220693560.0,230613013.0,241373558.0,279271066.0
3053,151101669.0,160923368.0,178717398.0,192074931.0,205745327.0,231015156.0,257766474.0,262491638.0,254402010.0,313433972.0,329067899.0,348793126.0,378046694.0,395954529.0,415823674.0,439324602.0,484461632.0,510404584.0
