,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Gifts or donations,,Comm of Aust benefits & payments ,,HELP assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2600,660,4960,404535065,81543,2470,16168788,4960,117393207,23663,29,2990,9565446,4945,117370753,4960,86103036,1290,-8540645,1210,51488943,4955,441618098,4435,36633273,3970,21892900,55,-1161439,325,18743541,3715,230164359,4090,5379932,280,168552,2960,7172978,2585,1995928,165,561555,260,878472
5,2601,460,1480,91787696,61977,580,2740328,1480,23917991,16150,26,810,2523566,1470,23782584,1480,19087932,365,-1728806,280,3683965,1480,97977439,1215,6035784,1085,3991538,5,-91352,80,1752287,1155,66826967,1210,1253482,140,87633,855,1937237,600,452256,105,491622,110,378665
6,2602,2665,14680,845154056,57572,5350,10617434,14680,204544506,13934,24,7850,17611533,14670,202675311,14680,185670521,2630,-11895065,2290,28325390,14675,889128139,12755,43751113,10930,21875388,65,-530368,980,20069338,12435,680575985,13010,11780386,1575,943453,9525,16147138,7480,3811113,920,3769847,1325,4136626
7,2603,820,5055,450930370,89222,2570,18192005,5055,137143766,27136,30,3000,12678316,5045,135878174,5055,92470696,1290,-10260889,1225,51468018,5050,493243404,4325,42107806,4000,23582682,60,-1783293,365,28024313,3875,254807196,4525,6303598,345,199665,2895,7253045,2430,2113084,210,808450,385,1264763
8,2604,795,5460,361182027,66151,2000,5978430,5460,94490701,17306,26,2965,6543040,5445,92868656,5460,84981510,1315,-6782516,930,14066015,5450,381809421,4825,20430087,3795,9851783,25,-503538,285,7137207,4700,298936779,4815,4934590,610,407645,3685,7564611,2610,1580954,220,812703,685,2339280
9,2605,1110,6475,426097828,65807,3155,9772459,6475,109357293,16889,26,3900,10995288,6465,109747887,6475,90261786,1325,-6164100,1380,22730734,6470,456161758,5760,29945091,5155,16559181,55,-1000297,425,16335943,5020,300928434,5760,5863617,480,303121,3930,7244555,3545,2066385,220,818396,330,1023038
10,2606,745,4530,266979558,58949,1575,4447887,4530,65559519,14475,25,2380,4927217,4530,64990024,4525,55820292,805,-3800757,685,14836161,4530,285907622,3990,18651100,3300,7988726,30,-197836,240,6020453,3810,204222856,4075,3731726,445,264186,2975,5191156,2250,963222,210,736614,350,1105253
11,2607,1425,7635,462781061,60613,3560,9901446,7635,114913120,15051,25,4365,10873224,7625,114943663,7630,94788671,1550,-8736158,1415,25529010,7630,496551031,6850,33673957,6145,16970907,50,-311133,475,14037772,5825,325819837,6820,6448928,550,329973,4640,8662620,4150,2022524,260,950978,325,957513
12,2609,85,470,26335791,56034,140,1087677,470,6580351,14001,25,165,314966,470,6466692,470,4166915,90,-127888,45,1043119,470,28512916,380,2203410,355,1390696,10,-547655,50,1587441,370,17706863,420,372052,55,36950,295,601735,165,49906,20,68791,15,35877
13,2611,2190,12845,734903604,57209,5545,9798801,12845,173201845,13483,24,7215,14697105,12835,174393931,12845,154286667,2130,-9092977,2175,28709398,12840,779155408,11495,44177758,10050,22329279,80,-942371,810,18784537,10385,559948405,11655,10284262,1025,590532,8160,13337221,7020,2716990,435,1464620,585,1752314
14,2612,1180,6885,421843632,61252,2310,10134426,6885,109655540,15922,26,3765,9850810,6880,107948115,6885,93417310,1150,-6431050,1075,19134557,6885,450407461,5955,28480374,5075,14579738,40,-198482,330,9638705,5935,325377895,5570,5624704,655,368456,4555,8519271,3210,2196827,515,2129203,795,2616692
15,2614,2005,10560,605862186,57384,4545,12450770,10560,144302596,13668,24,6000,15010625,10550,145390076,10555,122245620,1705,-5921048,1920,26715311,10555,648233723,9420,42306428,8355,22862431,45,-357071,635,16182942,8390,439951658,9445,8498338,845,507129,6580,10686799,5750,3424215,470,1741645,570,1721935
16,2615,3870,22205,1109500564,49971,6865,8287139,22205,243660717,10974,22,10055,12739024,22195,243034890,22200,228298742,2835,-14738323,2410,22401357,22195,1162500735,19740,52842203,16370,25134595,75,-276309,1270,28924742,19455,942258740,20010,15573586,2225,1261578,15390,24153411,10995,3492798,880,3317720,1145,3496781
17,2617,2655,14590,770237462,52799,5115,9966366,14590,177615938,12175,23,7310,11786907,14575,176254855,14585,159806674,2405,-14462883,1935,24083126,14580,811841205,12880,41376797,11035,20599759,60,-551320,865,18008318,12775,638870447,13015,10810596,1355,771269,10085,16757574,7075,2698579,735,2826250,885,2670980
18,2618,140,645,42951262,66591,325,2216232,645,11556413,17917,27,340,1038697,645,11559923,640,7605609,140,-967879,140,5130794,645,47058601,540,3889970,540,2877734,35,-800543,60,2632208,475,24922554,580,612695,40,31284,350,761925,250,123312,15,36109,15,40456
19,2900,110,760,40447735,53221,235,361477,760,9131450,12015,23,375,677761,760,9150056,760,8577972,130,-1110336,105,1232427,760,42979815,680,2531710,540,1018155,5,-17786,40,736949,650,33808681,695,565309,90,48721,510,907430,385,115476,35,108392,45,143425
