,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Gifts or donations,,Comm of Aust benefits & payments ,,HELP assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,2600,1040,4620,431084378,93268,2255,13822696,4620,117887035,25506,27,3300,8853741,4620,119229564,4620,103881189,1290,-7340689,445,19066717,4620,451152110,4165,22103922,40,-551937,335,23905367,3510,277677149,4035,5880870,150,122855,2800,6961734,2380,1966325,110,363630,270,1098423
4,2601,685,1280,95062237,74152,335,1865986,1280,24384831,19021,26,790,1523668,1280,24328360,1280,22475395,330,-1642664,85,2158682,1280,98507558,1088,3843317,5,-3211,75,2331450,1090,77343105,1030,1256835,85,65210,855,1759716,505,350926,80,323253,135,541420
5,2602,3780,14395,990064840,68769,5130,12239782,14395,228047838,15840,23,9330,15872292,14395,229806632,14395,215220006,2775,-10639352,830,12481919,14395,1023757307,12852,35896368,60,-332579,975,23230180,12555,834376003,13260,13937654,645,551427,9940,17524775,7565,4665080,695,2602786,1370,5100974
6,2603,1165,4850,488067021,100653,2335,20398296,4850,140398213,28954,29,3380,9894438,4850,139543513,4850,119826897,1350,-8979942,455,12319531,4850,514381020,4286,25532160,35,-507754,335,33582261,3830,307562791,4495,6970742,160,135983,2955,7337135,2435,2340340,165,581995,375,1460447
7,2604,1090,5185,404011535,77889,1805,5294594,5185,100744098,19422,25,3310,5492690,5185,99866254,5185,95231095,1280,-5576783,335,5390812,5185,418637191,4649,15465356,20,-159112,265,7085293,4640,350220875,4690,5550240,255,221368,3715,7929495,2525,1491087,200,683572,640,2642985
8,2605,1540,5970,471665968,79006,2735,9655633,5970,116580679,19528,25,3950,9341462,5970,118377920,5970,106525412,1310,-4852240,410,5189246,5970,488887198,5426,19624656,45,-385071,390,21760814,4835,357576069,5510,6623941,225,185739,3890,8058988,3380,2311055,160,509973,345,1291558
9,2606,1105,4335,293987409,67802,1425,5341261,4335,67830179,15643,23,2685,4327796,4335,68492481,4335,62312310,820,-3733202,240,5292671,4335,306667596,3896,12866396,25,-67271,260,7669045,3710,235335978,3955,4127527,160,138853,2970,6170157,2135,1085506,175,664362,315,1219642
