,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income or loss ,Mean taxable income5,Total imputation credits6 ,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9 ,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Comm of Aust benefits & payments ,,HECS assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,%,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,4000,625,3261,160221657,49133,1041,2342829,3261,46735773,14332,29.2,1297,2918456,3255,45412000,3260,36833778,591,-134182,438,6705289,3259,169203034,2558,9018866,2022,3331109,33,-369580,262,13136420,2764,114077347,2658,2168363,122,81618,2025,4419423,316,1059368,317,582751
4,4001,690,787,47727332,60645,246,1355936,787,16249422,20647,34,261,768339,771,16020993,787,12816759,212,579280,124,8254925,785,51260069,571,8627862,404,1771564,9,-373816,47,1909066,521,24071310,532,607893,12,6429,351,928757,34,115994,42,80272
5,4003,21,83,4239322,51076,22,41158,83,1179801,14214,27.8,34,21022,83,1141265,83,1025568,19,-74062,8,18946,83,4409465,71,169252,48,68379,0,0,8,322343,70,3340823,73,61223,5,2437,55,117157,6,18223,6,7895
6,4004,57,241,11089614,46015,80,110151,241,2998416,12442,27,102,100515,241,2947773,241,2640562,56,-148083,27,242470,241,11883066,199,785172,147,215551,5,-41598,18,480560,207,8416316,205,146505,5,3178,162,463092,18,59218,13,20978
7,4005,999,6587,304880025,46285,2126,5176246,6587,84501907,12829,27.7,2656,4643643,6586,82092319,6587,71556896,1100,-1145748,871,15256482,6586,320359301,5532,15420574,4129,7341320,42,-168666,517,12709057,5752,232913342,5668,4295024,249,157076,4556,9705841,732,2694831,689,1224447
8,4006,530,3383,149913345,44314,999,2964839,3383,40549163,11986,27,1243,2299121,3382,39175517,3383,34700703,526,-811623,373,3099495,3382,157695244,2831,7750490,2035,3814310,26,-275393,271,6605409,3032,121885374,2872,2093553,127,73518,2355,4965118,419,1513647,347,635204
9,4007,889,4988,332366211,66633,2159,12651561,4988,109868700,22027,33.1,2258,6916416,4982,107704705,4988,76519460,916,-1797843,805,23719518,4984,350244918,4093,17857458,3339,15464095,57,670996,437,24919543,4033,189693942,4428,4763204,112,67933,3007,7078242,358,1125710,301,509391
10,4008,31,167,6348495,38015,44,81797,167,1494309,8948,23.5,48,55919,167,1450710,167,1232829,29,-22123,16,55925,167,6558191,144,209123,106,133662,5,-19667,15,321216,146,5064413,139,88718,5,1955,119,155257,19,64457,5,1886
11,4010,214,1304,50778365,38940,394,592145,1304,12351579,9472,24.3,494,794491,1303,11939084,1304,10905095,231,-599605,152,1188062,1304,52844895,1097,2070978,807,947085,5,-1526,106,1852713,1154,42649856,1108,712181,48,22975,894,1404868,134,450409,100,174057
12,4011,1226,6614,332124504,50215,2682,8054193,6614,95396867,14423,28.7,3010,5928050,6610,93264795,6614,73064769,1153,-787291,1029,16043354,6613,350737515,5660,18591743,4441,10898198,53,-472581,514,21352128,5586,231114869,5776,4725545,134,79081,4340,8466762,599,1939919,404,688109
13,4012,1698,8079,295298785,36551,2499,2419394,8079,66891214,8280,22.7,3178,3636359,8076,65273666,8079,61431665,1113,-951633,946,3618749,8077,308323933,7128,12966187,5084,5197714,22,-433925,514,9088815,7179,253443140,6951,4122776,161,90536,5884,8379517,819,2653337,481,806318
14,4013,344,1970,69872498,35468,524,627422,1970,15722733,7981,22.5,683,444032,1970,15233071,1970,14423409,245,-714485,185,652362,1970,72215344,1683,2328962,1172,1178665,6,12229,136,1947073,1790,61548220,1686,976514,40,22704,1445,1691246,234,766086,104,170978
15,4014,889,4099,143816499,35086,1121,886416,4099,31325996,7642,21.8,1526,1202599,4099,30537007,4098,28991256,554,-258589,435,992936,4099,148781778,3642,4941546,2509,2210960,6,10982,261,4779588,3636,124182294,3499,1991985,70,37978,3061,3355257,376,1212440,143,245147
16,4017,3248,14393,500734176,34790,4029,2976839,14393,109618867,7616,21.9,5077,3536334,14391,107231761,14393,101531763,1974,-2476064,1434,4626140,14392,520754990,12773,19935720,9213,7890279,40,94886,908,14073856,12801,438537947,11964,6825333,218,124998,10890,13725034,1331,4279442,463,748112
17,4018,554,2819,96536216,34245,678,330818,2819,20539154,7286,21.3,945,681192,2818,19970438,2819,19868952,279,-312889,226,799358,2818,100175444,2562,3624195,1612,1138552,5,111,159,2443238,2575,86614340,2370,1305579,49,24648,2195,2448642,296,975679,137,218244
18,4019,1897,7086,229433127,32378,1613,2004727,7086,47997850,6774,20.9,2238,2190949,7086,47513560,7086,42554328,994,-611114,679,3202082,7086,239359742,6230,9869476,4604,4757043,22,-2683,531,9747533,6066,187541424,5693,3061807,112,65560,5245,6617107,940,3128523,222,348015
19,4020,2112,7475,268520835,35923,2154,4738910,7475,61263924,8196,22.8,2664,3693262,7474,60971775,7475,50900048,1230,-1077879,848,5764024,7474,282753331,6507,14172546,5001,8319029,42,351834,507,8335906,6291,209293788,6114,3653601,101,63351,5293,7627192,835,2743509,212,354301
20,4021,839,3378,106514916,31532,810,605972,3378,21892552,6481,20.6,1084,859905,3378,21462788,3378,20020610,383,-622517,294,833341,3378,110441652,3006,3896458,2224,1678645,7,4084,246,3835057,2964,92751329,2712,1424142,27,15316,2596,2884671,419,1346149,65,113651
21,4022,433,1452,46560214,32066,376,169903,1452,9702918,6682,20.8,463,427946,1451,9485906,1452,8986651,185,-305246,139,410421,1452,48492250,1294,1916009,963,610738,6,-13465,86,1318272,1269,40624971,1149,617973,17,11188,1093,1376960,154,465493,31,46710
22,4030,1142,6574,262500166,39930,2101,2103198,6574,64468999,9807,24.6,2500,2452602,6574,62572251,6574,58059368,1060,-1248846,791,3233204,6574,274265225,5709,11711097,4159,4158766,31,-263413,504,10997068,5889,223712921,5692,3706255,162,87909,4748,7788461,724,2566217,542,943612
23,4031,965,5322,201166980,37799,1630,1501270,5322,46752222,8785,23.2,2078,1986744,5322,45109508,5322,43463714,738,-945949,600,2332050,5322,209444863,4661,8232807,3274,2875027,13,-11589,384,6457345,4735,176561351,4606,2817735,128,69497,3935,5594273,498,1559382,335,599735
24,4032,1403,5438,191992587,35306,1741,1703921,5438,42058675,7734,21.9,2273,3110004,5438,41592418,5436,37689943,710,22140,631,2195980,5438,199556679,4775,7533833,3553,4014640,12,-112102,361,6355541,4669,158025481,4552,2617823,87,45141,3889,4862829,571,1917288,246,412746
25,4034,4549,17827,652905458,36625,6016,6521318,17827,149520048,8387,22.9,7324,9502656,17823,147599194,17823,132482455,2647,-313993,2058,16673592,17826,679102157,15477,26101820,11844,14081502,45,-494668,1151,20589717,15319,528390210,14921,8973968,236,132977,12641,15599318,1619,5292786,660,1107055
26,4035,2168,10892,462333245,42447,4277,6134840,10892,117669838,10803,25.5,4558,5133754,10887,115166551,10890,101694545,1871,-2956050,1427,9283271,10890,485124681,9478,23026895,7445,10503816,47,-331773,730,12437376,9509,378085618,9254,6434194,143,84362,7732,12948456,540,1591292,345,544560
27,4036,567,2907,96880101,33326,707,320449,2907,20136709,6927,20.8,949,506122,2907,19976320,2907,18894676,284,-266700,223,699446,2907,100089094,2565,3200456,1763,1552915,5,686,178,3080360,2607,85193974,2440,1304194,34,17642,2230,2306542,292,857099,102,157670
28,4037,473,2944,120135622,40807,935,741443,2944,29315848,9958,24.4,1079,441179,2944,28442690,2944,26825246,381,-878233,321,1073689,2944,124954392,2586,4796098,1769,1674674,7,-91555,204,3637856,2666,105791995,2575,1681756,62,33000,2237,3461304,130,307717,112,186190
29,4051,2185,11333,476917096,42082,3854,4937883,11333,120824489,10661,25.3,4689,4584120,11326,117816225,11332,107408461,1783,-2449751,1355,8648259,11328,497195241,9972,20196505,7276,8844519,46,-144134,788,21078799,10185,402843566,9406,6467349,274,144781,8416,13038291,1100,3794431,808,1404847
30,4052,19,222,8178525,36840,35,14494,222,1730604,7796,21.2,56,43716,222,1733628,222,1656343,24,-59551,10,27384,222,8506193,209,325571,107,62939,0,0,7,180280,213,7844939,80,40994,0,0,200,282185,9,30903,14,25290
31,4053,4183,18750,699288212,37295,6607,5590936,18750,160857812,8579,23,7977,7890403,18746,157577235,18746,145708927,2724,-2793696,2358,8890331,18749,728087102,16552,28655405,12352,12459899,65,-373820,1247,21692562,16430,594341364,15731,9547315,252,128958,13631,17910753,1544,5007087,922,1542712
32,4054,1387,6584,232204652,35268,1966,1637829,6584,50967563,7741,21.9,2597,1949359,6581,50029376,6582,47717955,767,-1505425,664,1840103,6584,240623608,5867,8390375,4210,3977961,19,-143088,410,6499391,5891,203999807,5350,3062906,82,43768,5000,5674134,576,1862202,305,519794
