,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Gifts or donations,,Comm of Aust benefits & payments ,,HELP assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
16,2900,160,860,51123827,59446,250,427883,860,10643829,12377,21,525,1024610,860,10862804,860,10210744,145,-1260230,35,375148,860,53337714,790,2213722,605,1190395,5,10070,35,646717,750,44246612,815,735775,30,27321,610,1196319,465,146901,25,70964,85,316901
17,2902,1770,8365,502214359,60038,2940,4294874,8365,107003400,12792,21,4945,6635355,8365,109057531,8360,101264377,1260,-7429142,355,4699795,8365,522120384,7605,19856312,6220,11795783,40,-129476,480,11646526,7395,430019939,7920,7218790,265,211374,5880,9815865,4705,1719547,255,754036,365,1155458
18,2903,1115,5260,308804952,58708,1840,2218840,5260,64789491,12317,21,3160,4551802,5255,66262239,5260,61643324,795,-5299719,270,3389244,5255,321446200,4745,12492335,3970,7271018,20,36501,280,6630863,4670,265880465,4975,4430856,150,122733,3745,6297368,2840,1124455,190,577456,225,759697
19,2904,1535,7545,473410054,62753,2865,4345379,7545,104799948,13892,22,4515,7034144,7540,106512427,7540,98073428,1435,-9699311,360,5042072,7545,492780904,6880,19207744,5540,10947950,25,-235981,415,10597406,6665,403355237,7120,6764582,225,189394,5375,9272576,4160,1539998,215,537028,300,997888
20,2905,3110,15535,882573546,56816,4335,4404507,15535,184379014,11869,21,8110,7567756,15535,184272127,15530,177646197,2100,-15567981,480,5766816,15535,914723044,14100,31823347,11765,15765258,45,-341628,835,20512151,14415,812975125,14610,12632084,470,383145,11735,20696263,8060,2448853,435,1453387,640,2064295
21,2906,1790,9375,552289463,58905,2480,3024921,9375,118508817,12640,21,4660,3686121,9375,117562324,9375,114211794,1330,-11724581,275,3705650,9375,571359467,8575,19074957,6965,9098984,25,-107111,445,10470716,8755,517406674,8830,7911128,295,231234,7185,12957250,5070,1476154,245,766716,340,1053011
22,2911,25,115,6692652,57202,35,263812,115,1492777,12759,22,65,106152,115,1478099,115,1134223,30,58493,5,186956,115,6920158,95,227490,70,233301,0,0,10,156622,95,4862479,105,93488,5,5753,65,135108,30,13182,0,0,5,5320
23,2912,545,2700,161322747,59705,610,799041,2700,35115288,12996,22,1485,1369243,2700,34619065,2700,34416394,515,-4161945,95,1197443,2700,167317124,2450,5911306,1925,2347015,5,-56787,130,3296303,2530,155800377,2380,2142299,90,66331,2155,4267259,1270,375595,70,204938,210,685988
24,2913,2420,12105,760851218,62865,3705,7318801,12105,170890097,14120,22,6945,8493411,12100,170370765,12100,161168306,2180,-17244372,500,7206764,12100,791045873,10920,29754855,8725,14565730,50,-277428,685,16600446,11095,684130523,11175,10645372,355,287219,9040,16462424,5955,2043279,325,1023661,680,2335309
25,2914,875,5145,330363589,64198,1330,1333225,5145,74864711,14548,23,2880,2507234,5145,73563534,5145,73054590,990,-7548979,190,2334373,5145,342522114,4705,12099539,3490,4167227,20,-5571,240,5341348,4855,316987345,4625,4450296,185,142880,4035,8121357,2670,896313,95,330802,330,1091994
26,ACT other12,390,1320,81672541,61826.29901589705,405,1717614,1320,19310523,14618.109765329296,23.64383765162884,705,1200841,1320,19366229,1320,17025707,305,-940865,65,5405619,1320,85214482,1140,3520204,935,2245544,15,-532886,85,3172136,1115,61832438,1150,1145907,55,48836,905,1831198,530,216249,65,280845,40,126382
27,ACT Total,40605,184010,11735517960,63776,63640,166830117,184010,2652352779,14414,23,111235,201396746,183910,2680184568,183965,2448000695,32115,-188971791,9185,156129969,183965,12240970655,165260,501919674,133345,294039626,795,-6830436,10445,304297231,161125,9798786242,169810,165130211,5900,4867043,128190,236932592,97215,45942374,6135,20562737,11805,40922476
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Other state/territories,3052930,8994565,513655050444,57107,2421590,10669795886,8994565,112976723079,12561,22,4539170,11279714373,8988280,114461324971,8991130,98586604099,1347635,-5209578409,395840,9511932067,8991610,542441440257,8146665,28488835362,6905530,14637633772,76885,-588344447,659190,20124906712,7897760,417450654731,8131630,7222703158,187475,163879322,7035455,15301507334,4010610,1808728281,472470,1647087217,334025,1075493696
30,OS/not stated,9370,10230,282898820,27659,385,773229,10230,69721231,6817,25,1695,4753923,9330,73022633,10225,66075297,3790,16728829,425,11922567,9745,296809260,4080,16658541,3245,5843346,50,286833,120,4299756,5340,203521538,2570,1848014,180,144588,2535,13844479,1015,494206,40,122828,90,327131
31,Total,3102910,9188805,525673467224,57208,2485615,10837399232,9188805,115698797089,12591,22,4652100,11485865042,9181515,117214532172,9185320,101100680091,1383540,-5381821371,405450,9679984603,9185320,554979220172,8316005,29007413577,7042120,14937516744,77735,-594888050,669755,20433503699,8064225,427452962511,8304015,7389681383,193555,168890953,7166180,15552284405,4108840,1855164861,478645,1667772782,345920,1116743303
