,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income (excluding losses),Mean taxable income5,Total imputation credits6,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Gifts or donations,,Comm of Aust benefits & payments ,,HELP assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,6000,1370,4645,350341751,75456,740,6046110,4645,95097924,20482,27,2115,6822738,4635,95129070,4640,87612088,610,-2546727,185,7189837,4635,364899559,3435,13739320,2965,6543409,35,-180341,275,12003087,4155,278818351,3275,3827039,260,288371,2865,5742533,1115,836284,130,472320,240,980317
4,6003,715,2110,119431839,56603,315,1986856,2110,26604809,12609,22,985,1838348,2110,26746805,2110,24210345,285,-1613515,75,1442931,2110,124862242,1795,5379318,1500,3290192,20,-139525,160,4790362,1960,104739589,1715,1605350,100,82942,1600,3260104,695,256264,110,409529,180,617080
5,6004,1115,3840,276577128,72007,840,6791172,3840,71586436,18637,26,1955,5845560,3835,71186683,3840,63617618,595,-5081343,210,5615428,3835,291658782,3225,14911241,2630,6586839,50,-526789,250,12664970,3455,221876891,3100,3487153,170,156226,2710,6100976,1195,716928,105,330985,220,927136
6,6005,675,2875,224610045,78180,585,4843435,2875,60422187,21031,27,1545,4061610,2870,59860280,2875,53954044,405,-1913380,145,5054813,2870,236381091,2335,11760824,1880,4856710,20,-837305,175,6928754,2525,174410465,2400,2779477,155,178224,1935,4512648,900,505603,95,292713,190,797176
7,6006,925,4150,285171267,68716,1235,3563437,4150,70761706,17051,25,2275,5313697,4150,69538500,4150,65467816,900,-4640745,245,5373300,4150,300351533,3635,15090806,2760,4932665,50,-383211,420,16399630,3590,232112597,3805,4073392,120,98946,2965,6720968,1760,725298,180,605747,310,1167489
8,6007,760,3605,286659703,79495,1100,5275429,3605,78099277,21658,27,2030,5504340,3605,76922145,3605,71405203,715,-4758621,215,9560753,3605,300908699,3165,14135733,2400,5321574,45,-412456,345,20571465,3190,223123782,3270,4036828,135,136034,2615,6248217,1490,839752,135,428938,280,1136946
9,6008,1875,7275,721461547,99156,2800,19345166,7275,218006602,29962,30,4555,18858126,7270,215593113,7270,194351538,1525,-11513856,595,49615316,7275,765480598,6265,43348605,4660,19574558,150,-1817577,695,39537796,6075,468480012,6555,10089056,240,263844,4780,13248301,3030,2292633,265,930842,490,1945831
10,6009,2970,8455,1057126943,125015,4195,69332016,8455,352327811,41666,33,5760,35985679,8445,346056075,8450,266638757,1995,-13952386,970,77597345,8450,1132053827,7075,75023801,5120,40676525,225,-3716749,880,113956180,6270,522425833,7565,15025667,170,204207,4590,15080396,3495,5628537,285,1081474,400,1532900
11,6010,2430,7635,808554778,105929,3500,46676373,7635,252057646,33022,31,4955,34589636,7630,248809697,7625,196478629,1545,-11594589,860,48515663,7630,875307101,6525,66225357,4750,29655796,175,-4267120,730,51520874,5740,451179280,6815,11336765,160,190131,4415,12519323,3240,12736812,260,887849,330,1334126
12,6011,1290,4770,638484091,133798,2315,52372607,4770,216555392,45380,34,3075,21157122,4765,212487146,4770,156852369,1090,-9863571,615,58278378,4770,691528743,3960,53781319,2745,27544933,130,-7460310,480,44662431,3360,282702002,4380,9220503,165,194998,2485,9370215,1855,3037083,145,438477,215,842235
13,6012,1190,4140,596063950,144046,1580,81039604,4140,212399515,51329,36,2490,14261464,4135,207794010,4135,124183210,730,-6411426,385,26008120,4135,628120547,3490,31776294,2635,41280310,85,-3633689,360,29455471,3305,230907162,3720,8582166,105,105774,2535,6444300,1585,3639330,165,659983,215,785895
14,6014,2905,9660,766335921,79347,3710,22181011,9660,206934323,21426,27,5820,22015457,9650,204857554,9655,177781750,1890,-13383620,845,23880377,9655,811177882,8440,44591706,6500,22784119,165,-1174120,780,46739310,7955,550258412,8745,10830242,215,192957,6490,14840235,4140,2568271,310,988770,470,1724376
15,6015,1055,3330,403070276,120969,1815,26208968,3330,130166684,39066,32,2295,15828316,3330,128502926,3330,94520138,805,-5377331,420,26815550,3330,432887917,2820,29578472,1950,19073122,110,-729293,335,33376206,2285,193824675,3080,5761446,85,99143,1730,6570497,1435,1208967,75,220356,105,453498
16,6016,1180,4540,296252772,65283,1250,3431703,4540,70798922,15601,24,2345,4352732,4535,70165278,4535,65628932,800,-4420833,230,3553252,4535,310366547,4055,13956038,3245,5381826,35,-210444,365,12515694,4100,254638411,4015,4188622,125,114517,3440,7067073,1935,668949,150,447514,285,1022779
17,6017,510,2255,118390337,52455,335,728894,2255,24039347,10651,20,1005,1871472,2255,24341134,2255,22928258,270,-1046563,65,1597029,2255,123138879,2015,4646709,1755,2479570,15,-131878,155,3967368,2075,104585352,1985,1624608,75,71937,1785,3306835,860,259964,145,526801,135,494336
18,6018,4895,16350,1129195738,69064,5250,22043481,16350,279376114,17087,25,9105,24314909,16335,277377754,16340,247892501,3335,-20074012,1095,30523859,16340,1183963704,14490,53624563,11205,27476385,175,-1126969,1360,50063723,13945,890113115,15010,16085196,465,409568,11670,24833669,6975,2998907,605,1893047,850,3021384
