,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Postcode1,Non-taxable individuals4,Taxable individuals2,Taxable income or loss ,Mean taxable income5,Total imputation credits6 ,,Net tax ,,Mean net tax7,Net tax ratio8,Gross interest ,,Gross tax ,,Assessments issued ,,Net rent ,,Net capital gain ,,Total income or loss9 ,,Total deductions10,,Total tax offsets & credits allowed11,,Net business income/loss-PP ,,Net business income/loss-NPP ,,Salary or wages ,,Medicare levy ,,Medicare levy surcharge ,,Total work related expenses ,,Comm of Aust benefits & payments ,,HECS assessment debt ,
2,,no.,no.,$,$,no.,$,no.,$,$,%,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$,no.,$
3,5000,632,3617,168440341,46569,1188,4045664,3617,46697031,12910,27.7,1491,2379014,3614,45465655,3617,34449819,504,458907,471,3084886,3616,177813953,2925,9352993,2229,5271165,50,-1690857,390,15169124,2970,116331571,3024,2312036,111,64340,2302,5169774,397,1434628,367,678791
4,5001,489,337,17500393,51930,135,858026,337,5339070,15843,30.5,139,359832,335,5244194,337,3389873,79,156099,53,441807,336,18344547,260,841163,199,1018272,5,-2989,34,633188,210,9398932,253,236228,5,8471,149,332497,12,35762,8,13575
5,5006,549,3310,204304058,61723,1445,12577725,3310,64830676,19586,31.7,1652,5003078,3306,63750580,3310,38236962,547,127831,557,5719941,3309,218457391,2736,14131571,2278,14471239,46,-914440,350,15164194,2578,110230484,2825,2841381,88,47164,2010,5259832,283,1032375,274,504935
6,5007,464,2409,85615134,35540,572,494264,2409,19396516,8052,22.7,838,580908,2409,18727981,2409,17683011,321,-46293,212,760581,2409,89673558,2090,4045790,1414,1108208,9,-114473,203,3631870,2123,73679766,2027,1184413,55,29625,1837,2716479,311,1131895,212,371061
7,5008,956,4683,150313588,32098,1064,618564,4683,31266610,6677,20.8,1630,1477932,4682,30140918,4682,29011202,588,292056,336,1148174,4683,155638175,4150,5310259,2833,1681710,19,-29959,364,5586354,4115,130139047,3874,2055648,51,26874,3631,3977013,629,2407957,260,423807
8,5009,407,2052,69494029,33866,538,346769,2052,15077263,7348,21.7,721,804290,2052,14511121,2052,13907104,273,71191,190,842402,2052,72291649,1795,2790587,1288,826223,9,76527,150,2634103,1789,59804165,1731,966295,31,18733,1556,2056637,233,829997,101,166975
9,5010,244,1095,31181438,28476,113,38842,1095,5930504,5416,19,258,128836,1095,5789046,1095,5826903,58,7388,32,52164,1095,32092886,955,910189,642,327459,5,-27951,49,703192,1011,28371307,837,406548,12,6210,882,799797,222,856061,44,73099
10,5011,762,3768,125353325,33268,915,609425,3768,26591132,7057,21.2,1413,1393231,3768,25770663,3768,24313920,451,-117593,320,863022,3768,130241020,3369,4873253,2307,1631518,15,-71197,248,4063356,3268,106816552,3155,1714879,34,20434,2929,3423577,395,1355211,154,222694
11,5012,605,2282,65086446,28522,274,53312,2282,12438117,5451,19.1,561,528248,2282,12131415,2282,11739871,188,216809,88,151317,2282,67409565,1988,2317060,1403,644931,9,39845,142,2484956,2010,56418396,1762,845317,29,16003,1804,1752708,484,1917116,96,161266
12,5013,719,3302,101838655,30842,430,358163,3302,20662989,6258,20.3,849,736152,3302,20101650,3301,19258673,292,29442,146,632407,3302,105558271,2953,3713552,1851,1238440,13,88011,223,4238116,2958,88485281,2636,1361576,28,15998,2647,2687942,518,1984469,126,198674
13,5014,844,4365,139516772,31963,862,389823,4365,28906991,6622,20.7,1373,1190833,4364,27974859,4365,26713698,422,83509,279,798536,4364,144860820,3917,5331539,2550,1515667,10,17594,290,4785008,3871,121959376,3601,1904246,48,25808,3445,3875649,527,1889568,163,247710
14,5015,394,2097,69820134,33295,377,219366,2097,14935442,7122,21.4,550,305413,2096,14387278,2097,13989096,201,-73725,130,476111,2097,72454022,1843,2635693,1200,712698,7,35804,167,2836738,1869,61869884,1762,964211,33,17644,1673,2054000,257,828269,91,145887
15,5016,675,3426,118757846,34664,861,624302,3426,25863847,7549,21.8,1155,1044781,3426,25271860,3426,23995767,362,-354002,281,843331,3426,123680748,3102,4905574,2136,1812256,19,-97816,209,3825607,3003,102280453,2886,1632255,41,21838,2679,3451345,335,1169364,93,155371
16,5017,420,1731,53885183,31130,295,158712,1731,10795446,6237,20,401,181745,1731,10663490,1731,10380024,109,-913,92,225344,1731,55803652,1554,1908480,1029,805760,5,105656,78,1404080,1571,47971584,1384,716521,18,9997,1412,1492628,275,1010409,30,45932
17,5018,583,3260,121617691,37306,974,706409,3260,27688187,8493,22.8,1218,780804,3259,27362729,3260,25629244,346,61942,318,1440557,3260,126400887,2979,4774314,2092,2252191,16,-117438,152,2331002,2952,105530400,2779,1683474,43,24776,2635,3440178,287,933035,59,91653
18,5019,861,3885,141348017,36383,1032,1198591,3885,32170629,8281,22.8,1306,1154261,3885,31538008,3885,29252334,486,-174270,384,1810667,3885,147205522,3499,5842990,2443,2673661,16,-357184,219,3374042,3470,120664652,3288,1949751,52,30203,3066,4402100,444,1439833,156,246513
19,5020,340,1615,63221916,39147,665,949470,1615,15150156,9381,24,821,957211,1615,14850269,1615,13091411,216,30627,244,1020419,1615,66480591,1458,3253267,1153,1594308,14,27308,99,1853070,1346,49915915,1371,881401,15,9067,1203,1720126,107,399307,51,84204
20,5021,814,3358,153668364,45762,1560,4104863,3358,38135984,11357,24.8,1788,5489698,3355,40747849,3358,27810597,534,729374,590,5368416,3358,165576219,2856,11892399,2447,8999710,33,-428504,157,4810405,2611,98044581,2926,2156535,32,17174,2145,3271862,194,621334,98,159827
21,5022,1506,6619,269496139,40716,2519,3948830,6619,66895414,10107,24.8,3000,3762735,6618,65571244,6619,56750165,972,-473760,875,5965996,6619,281030452,5778,11499680,4513,6666307,55,-559639,497,10681736,5576,207648288,5682,3770812,91,55960,4777,7231613,586,2031139,304,504997
22,5023,1551,5657,181337412,32055,1442,920206,5657,37361347,6604,20.6,2253,2433545,5657,36637972,5657,33540849,686,917065,511,1729127,5657,187566500,4955,6199408,3579,2830159,17,-15889,370,6744640,4794,148648207,4663,2463612,60,31050,4190,4444226,675,2329305,212,326820
23,5024,1545,5985,219235623,36631,2422,2851751,5985,49668737,8299,22.7,3052,4644238,5984,49131883,5985,41508280,982,1515988,885,4575488,5985,229190987,5132,9909448,4218,5568631,30,-246763,382,6794529,4755,161566157,5048,3025499,69,38569,3982,5436439,471,1641624,221,382222
24,5025,787,3441,121565144,35328,1249,1091653,3441,26863096,7807,22.1,1631,1918330,3441,26357487,3440,23361623,541,898215,421,1552895,3441,126449330,3004,4856866,2302,2394286,16,-52839,237,4609174,2875,96069602,2902,1681960,42,22519,2491,3077651,301,1021125,130,226136
25,5031,685,3881,136010278,35045,947,559775,3881,30479036,7853,22.4,1373,1082830,3880,29280828,3881,28214534,580,146513,335,1691258,3880,141760607,3360,5728316,2319,1394791,17,-39372,314,5556380,3456,118130809,3264,1889056,73,37570,2909,4100782,560,2018433,320,541103
26,5032,1195,5068,178343171,35190,1707,2176493,5068,39627039,7819,22.2,2272,3024694,5068,38768519,5068,34160526,655,100411,599,2533275,5068,186076046,4432,7713721,3380,3947768,30,-256767,351,6927093,4212,139763068,4226,2447534,46,27071,3523,4691749,518,1899966,298,488405
27,5033,605,2870,90979486,31700,625,428360,2870,18667052,6504,20.5,1042,938856,2870,18148566,2870,17406328,329,382406,211,603473,2870,94317454,2503,3325866,1736,1238744,16,-6856,220,3375072,2529,78373250,2364,1239444,38,21626,2155,2537659,421,1520362,167,268581
28,5034,881,4819,217121050,45055,1875,4219143,4819,57561876,11945,26.5,2207,3154567,4819,56479238,4818,45640927,677,-233793,687,4228783,4819,227347057,4192,10191929,3246,6424165,56,-748698,412,13729123,4052,159671247,4185,3078437,74,42950,3382,6002238,425,1550460,325,568770
29,5035,503,2589,93848338,36249,805,887117,2589,21392594,8263,22.8,1043,948276,2589,20760794,2589,19101300,325,117255,270,732390,2589,97809615,2245,3948648,1652,1656854,15,-3091,202,3714031,2244,78206058,2190,1298260,43,25147,1897,2753021,299,1109960,174,300100
30,5037,911,3793,128950531,33997,1135,827682,3793,27748669,7316,21.5,1603,1960107,3792,27079219,3793,25486227,457,201748,408,1396446,3792,133817521,3307,4851583,2416,2068222,28,-212034,260,3979874,3233,106409188,3193,1770517,50,28608,2723,3175859,414,1495863,210,351303
31,5038,1418,5939,198166929,33367,1659,1533595,5939,41886460,7053,21.1,2435,2985236,5939,40939392,5938,37919213,600,719734,570,1341350,5939,205505590,5220,7312355,3787,3497568,24,-201264,408,6125611,5062,163362930,4978,2709878,84,42166,4323,5133844,684,2491203,290,448263
32,5039,797,3401,115438268,33942,992,733326,3401,24822404,7299,21.5,1373,1435538,3401,24111035,3401,22613563,375,212501,325,806106,3401,119677193,2983,4224772,2168,1724533,21,29231,256,4136161,2919,96206623,2833,1581450,40,21390,2484,2888633,365,1381081,173,308561
