,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
19,2024,930,5970,447070840,74899,2275,11580184,5970,140930777,23610,32,2880,14925328,5960,139645894,5965,108363078,1205,-4616410,850,25532853,5965,482617253,5190,35204166,4075,17034314,65,-2791789,700,27120112,4850,318352402,5190,6273370,430,297282,3980,11739688,2555,3234015,235,903333,250,749661
20,2025,595,4380,460818809,105210,2095,25657716,4380,162373108,37071,35,2425,20396344,4365,162219379,4380,101946221,890,-372504,890,33502558,4375,506262405,3720,44146572,3200,32412034,65,-1201875,510,32224243,3090,243203593,3840,6614681,215,172176,2310,7955040,1930,6396136,120,493020,185,602833
21,2026,2745,17570,1054890082,60032,4930,20733185,17570,306857950,17463,29,7060,23043566,17540,299747291,17565,251888302,2745,-9254649,1815,34652373,17555,1120034028,15015,64857254,11015,29630918,140,-2885517,2110,53009256,15010,831448146,14330,14681235,1450,963245,12405,34582541,6660,4426069,695,2628386,820,2496459
22,2027,650,4920,719708629,146253,2650,68025512,4920,275555962,55996,38,3090,39983043,4905,274964193,4920,145408311,1135,7022942,1265,109539077,4910,818664625,4175,96579036,3730,78082844,90,-7325742,500,26586306,3110,267931963,4365,10334680,260,174590,2240,7357834,2305,27368159,80,318642,190,659965
23,2028,415,2965,332074030,112074,1465,20818285,2965,117964839,39813,36,1740,16621824,2955,118966621,2960,73876768,655,2734342,590,32278656,2960,362183465,2495,29748581,2145,26622373,25,-2127629,325,16471456,2025,158283252,2595,4621880,145,94420,1510,5341850,1335,3146205,80,335908,140,450577
24,2029,875,5480,539955653,98532,2445,25972878,5480,189185382,34523,35,3005,23803429,5465,187275940,5480,123615981,1180,-484607,995,77819588,5470,594115321,4615,50711029,3905,32161620,55,-2336764,635,39708587,4035,283385372,4810,7761957,280,193925,3030,9375113,2420,5466651,125,486338,195,601681
25,2030,1250,7860,968952293,123261,4185,77998435,7860,361527350,45990,37,4555,40088336,7840,358653183,7855,207823020,2030,3425738,1605,121498247,7850,1090604192,6325,120624648,6110,89467650,100,-4015147,835,56479048,5260,424262578,6850,13830456,235,174345,3605,12555148,3495,21767324,140,558680,165,468703
26,2031,2640,18280,1165174125,63740,6140,27988572,18280,342323107,18727,29,9030,27842946,18255,335332741,18280,276759628,3190,-10519173,2190,36633434,18270,1230236759,16045,64413208,11910,38870311,120,-2468990,1780,64609286,15735,892791813,15630,16499603,1460,870518,13125,32975447,7910,5828901,815,3115576,930,2816925
27,2032,1755,6675,317873621,47622,2065,5172833,6675,80468779,12055,25,3225,10182191,6655,79600874,6675,66460678,1325,-2462640,690,8848109,6665,333771495,5715,15842371,4775,9053939,30,-387190,490,13321154,5610,252836735,5290,4387554,330,187338,4715,9325369,2610,940878,340,1472821,230,655973
28,2033,1000,5095,292449533,57411,1685,7496514,5095,82267388,16150,28,2530,10033694,5080,81215327,5095,62519776,920,-2090365,610,13221927,5085,311583332,4430,18995797,3455,10832954,45,-2347931,415,16788469,4295,217251551,4170,4081222,290,166429,3600,8332194,2010,997119,225,921961,255,800854
29,2034,1445,11470,717861078,62575,3790,14839555,11470,208423032,18168,29,5255,18869982,11455,204798273,11470,167868883,2300,-6840625,1405,35376255,11470,762111028,10020,43820288,7280,21910993,80,-1214054,1080,37439930,9705,546075050,9480,9832017,925,562842,8165,22369767,4765,2497424,445,1729208,625,1921238
30,2035,3065,15075,782148652,51887,5265,14207182,15075,202998191,13467,26,7155,24382447,15045,200734627,15070,165321362,3295,-7707693,1650,25453396,15060,828049834,13195,45334233,10390,23641019,75,-2429177,1240,35820725,12550,614222739,12575,10817698,815,483477,10690,24429678,6225,2545019,650,2688998,505,1519076
31,2036,2230,11560,528710099,45728,3550,6001836,11560,124415466,10761,24,4690,10962756,11550,123830036,11555,109264136,2290,-9735094,1040,11472541,11555,555909337,10415,27569844,7910,13358861,40,-444614,865,18712329,10065,457024075,9645,7276049,540,324359,8870,18099156,5075,1525735,540,2064785,260,715281
32,2037,1015,6895,417843063,60583,2075,9458607,6895,120725338,17504,29,3115,7536415,6890,118604084,6895,96969758,1145,-5045445,760,9916016,6895,445488245,5925,27209702,4475,13787515,60,-1577572,675,22860491,6090,332430197,5835,5927818,600,383144,4900,11098963,2765,2348467,525,2188216,455,1291919
33,2038,545,4765,322565352,67666,1685,4478142,4765,95418937,20017,30,2265,5497182,4760,93903133,4765,80240602,910,-4420518,585,7212864,4765,340005890,4205,17337910,3040,8021419,25,-237087,530,16540354,4200,262704420,4275,4661987,410,263918,3505,9423747,2100,1284721,215,870382,295,890644
34,2039,565,4550,328759987,72287,1570,4294634,4550,99601105,21900,30,2115,5705042,4545,97227502,4545,87099750,940,-7163610,570,8200981,4550,348015845,4030,18949886,2815,7034883,50,-800022,465,14976655,4000,277469244,4065,4686459,445,284077,3385,10471855,2115,1042820,120,483720,230,742215
35,2040,1275,10180,618848063,60797,3350,7553080,10180,173212931,17017,28,4595,9609712,10165,169227982,10180,155492164,1880,-11925158,1035,13589785,10175,650191403,9085,31209451,6525,13270312,70,-2614372,1005,25222639,9140,537613284,9045,8889480,820,502898,7785,19563906,4515,1601746,445,1740972,530,1601855
36,2041,1030,8895,810584095,91138,3555,27103222,8895,273127491,30709,34,4500,15498299,8875,268805454,8895,211475643,1930,-10563832,1410,45283415,8890,864699610,7740,53404056,5800,35242190,100,-5506522,920,37977865,7560,581116511,7920,11640589,760,533219,6040,18421452,4095,3464592,225,814738,410,1361469
37,2042,1235,9620,504405062,52433,2425,4200853,9620,132108752,13733,26,3900,6494125,9610,128716758,9620,121025399,1335,-6089999,820,9836250,9615,528185573,8425,23549679,5675,8783971,40,-1060497,930,19323229,8850,448647502,8240,7167868,965,586048,7365,15333513,4190,1609502,885,3656616,700,1972013
38,2043,295,3595,202641918,56383,915,1901106,3595,54252031,15095,27,1540,1897614,3590,52278108,3595,51370595,500,-3337435,330,2322889,3595,212844995,3230,10161209,1900,3162794,20,-338598,330,5425335,3385,190003828,3235,2917430,410,235648,2875,7231377,1560,591599,205,768258,315,959230
39,2044,560,3520,162311832,46085,765,1032583,3520,37819209,10738,23,1285,2125971,3520,37697484,3520,35095716,525,-3349364,195,3538111,3520,169855652,3175,7471361,2110,3416935,15,-111888,320,5343602,3235,148679560,3010,2282304,280,161799,2865,5567512,1520,466532,225,887242,150,375265
40,2045,625,3250,207513297,63890,1430,4373804,3250,60704822,18690,29,1785,6680302,3240,60060636,3250,44927308,910,-1346380,440,4551097,3245,218734969,2825,11177809,2415,6911277,25,-505018,345,11027878,2555,148556574,2815,2982855,140,81887,2135,5014314,1530,705666,85,341246,70,204083
41,2046,2135,12680,760584250,59988,4840,13210351,12680,211045550,16645,28,6555,19202472,12665,207867282,12675,177337663,3120,-11573474,1520,17640960,12675,802584090,11260,41464176,8480,21697639,70,-1521518,1025,27864324,10790,618877274,11130,10814637,730,438878,9065,23916102,5960,2550607,370,1319949,485,1433787
42,2047,860,6055,450377074,74356,2665,12743858,6055,138547799,22874,31,3240,14990731,6050,136967403,6055,106352444,1485,-5226333,940,19140238,6055,480690972,5320,30098051,4195,18075644,50,-2117988,555,18395142,4955,320375108,5380,6459164,370,237064,4045,11606602,2840,1822024,160,613414,245,799167
43,2048,505,4090,225578394,55127,1195,2030416,4090,60246629,14723,27,1825,3273268,4090,58813579,4090,53854669,680,-3120875,390,2972540,4090,237118909,3630,11395454,2480,4144501,30,-962189,370,10992398,3695,197251816,3600,3229702,345,208234,3160,6998710,1840,614050,245,1035772,295,840402
44,2049,775,5205,278077710,53405,1495,2085983,5205,73282136,14074,26,2240,3867521,5205,71432749,5205,66189105,860,-4258807,405,2473455,5205,292248598,4610,14050714,3260,4655062,35,-1212718,505,14258459,4675,247975934,4530,3970586,425,264983,3980,8682424,2360,951556,375,1548347,320,920679
45,2050,360,3200,188321096,58869,825,1085882,3200,52410725,16383,28,1475,2337724,3195,50597656,3200,47963147,470,-3390932,310,3138096,3195,197543560,2855,9170535,1800,2230673,15,-133328,290,7238736,2990,171822692,2785,2684063,360,212386,2520,6441257,1300,508489,205,919046,270,868405
46,2060,1020,7975,644751121,80836,3160,21539610,7975,207598969,26028,32,4275,18805230,7950,205660074,7970,159469599,1445,-7618861,1360,45741822,7960,695358633,6815,49254304,5320,29112166,80,-2368433,620,29164929,6535,444350860,6765,8923000,630,397190,5090,15082763,3380,3362100,220,819476,460,1475091
47,2061,410,3355,320694715,95616,1345,16042281,3355,110035749,32807,34,1875,11658926,3340,109060980,3355,78907875,630,-2583733,600,30868811,3350,354054048,2780,33251175,2180,19596342,40,-1832079,235,10078782,2685,200647818,2805,4242098,290,191766,1970,5913554,1405,4134490,75,284266,165,556776
48,2062,470,3890,317116589,81500,1665,8035362,3890,101304556,26036,32,2140,8048472,3880,100312222,3890,82943707,705,-3670689,625,13004778,3885,337804178,3380,20583964,2595,11851347,50,-2421745,365,13422015,3310,236017978,3460,4539719,230,138217,2610,7132802,1755,1699475,115,432666,175,547539
49,2063,570,3390,386742665,114151,2015,19576027,3390,139822549,41270,36,2150,16068421,3380,139249310,3390,90636173,825,354813,795,21478311,3380,420505587,2825,33306948,2785,24737500,65,-3281433,340,22675932,2385,217236831,2985,5516275,120,78901,1695,5072102,1690,3009160,65,249307,85,263763
50,2064,810,5360,350729520,65435,2030,5275626,5360,103130746,19241,29,2975,9978359,5355,101602670,5360,84597901,815,-3085486,775,11099863,5360,371373326,4700,20495331,3605,8992957,30,-740857,415,14886396,4625,273578628,4590,4941029,305,175384,3770,8470782,2230,1498139,200,750791,310,1016392
51,2065,1955,15575,1173094010,75324,6450,31043737,15575,364460322,23402,31,8815,33538019,15525,359622447,15575,291258592,2965,-13563239,2615,57567067,15555,1271125317,13665,97635850,10455,43793018,190,-6213901,1200,51473656,13170,886614467,13530,16486876,1025,601396,10510,27915931,6810,25039876,425,1490790,885,2985104
52,2066,2300,14515,1160014413,79913,7025,37735716,14515,371384379,25584,32,8160,35311925,14485,369155866,14510,282245794,2980,-12711523,2570,74502646,14500,1239204350,12710,78322280,10700,53013372,135,-2987777,1220,55674785,11685,792240633,12740,16599242,675,427401,9225,23207409,6960,6312608,405,1402705,515,1599059
53,2067,2490,11540,705178178,61097,4675,18059053,11540,201692676,17475,29,6685,25672407,11500,200830067,11540,161799765,2195,-7577695,1760,26006620,11515,745962346,9805,40663243,8315,27415394,100,-1435243,830,24638202,9290,525571971,9295,9528296,555,327297,7350,15923636,4595,3174708,355,1392455,440,1354534
54,2068,1430,8330,742518375,89116,4105,31817648,8330,251046422,30130,34,4735,22460427,8310,248088145,8330,181288300,1830,-7108719,1590,48607509,8325,792070761,7115,48804960,6280,40073526,100,-4533195,750,29141240,6390,474299479,7255,10631486,320,215228,4970,12940875,3890,3020974,210,767607,225,674085
55,2069,1255,7055,698559566,99002,4215,30633622,7055,242984194,34437,35,4465,24879374,7035,241898766,7055,163151222,1685,-3469610,1645,41950790,7050,754635799,6045,55090744,5715,40077988,110,-2278674,620,40830521,5110,392151338,6125,10043965,215,166415,3785,10111106,3505,4402605,165,598416,195,590724
56,2070,1125,6650,606371612,91184,3965,25451957,6650,205699567,30932,34,4270,24744475,6625,204544943,6650,138788728,1425,-5383969,1550,32688546,6640,652201152,5645,45527524,5455,33332510,85,-3231772,555,32456773,4720,356076457,5650,8617909,185,121136,3500,9162668,3285,3449967,175,657178,200,641195
57,2071,1150,6410,646389063,100841,4010,40485332,6410,226280953,35301,35,4235,30335901,6380,226246237,6410,134125420,1520,-2873019,1685,44110530,6395,702668193,5365,55860180,5335,49953522,95,-4619129,540,41094414,4225,320595373,5385,9134865,160,129121,3010,7981860,3150,4718713,145,531657,145,384641
58,2072,665,3305,287622852,87000,1980,13186350,3305,94911861,28709,33,2170,12390410,3290,95464566,3300,63314384,760,-2371081,800,15525547,3295,313641122,2780,25967005,2730,17997098,45,-1502654,255,13878981,2255,163553534,2825,4094274,85,57236,1625,4147227,1600,1470530,80,342618,85,236438
59,2073,1395,8225,735502626,89434,4800,34023001,8225,245576272,29861,33,4905,24064604,8210,244985329,8220,171209833,1775,-6615563,1830,34080657,8215,787560117,6975,51656186,6660,44316682,105,-3555536,655,37307566,6065,448800515,7125,10397043,225,174216,4385,11870054,3980,3174183,195,716392,210,648699
60,2074,2215,11035,909356134,82399,6425,44498521,11035,292676654,26520,32,6845,34754667,11015,294720992,11030,202664466,2135,-8194554,2590,57815268,11030,976426433,9525,66701765,8995,59943176,115,-3995105,890,38346829,7790,536627272,9485,12775806,260,161620,5765,14688202,5555,5478940,285,1032487,235,694696
61,2075,2055,9755,791951338,81176,5565,35188094,9755,253873065,26022,32,5945,33754482,9720,255578371,9755,182571500,1910,-7626253,2135,52582444,9745,852285250,8230,60150028,7915,48555034,120,-5961573,800,40917914,6835,475578178,8360,11172121,215,147260,4905,13668830,4670,5378519,200,715423,220,681791
62,2076,2355,11830,909538637,76878,6135,37957438,11830,285415682,24124,31,6775,31835662,11805,287675792,11830,201312453,2395,-11395886,2330,49275570,11820,974789343,10200,64622498,9355,53797706,125,-2929598,950,52526056,8955,568736221,10190,12895767,345,225587,6805,15802055,5625,7510979,365,1376824,295,899870
63,2077,3280,16670,823549849,49397,5830,9780809,16670,202986202,12175,25,8010,17413446,16650,201564668,16670,183877461,2500,-14307428,1730,13010125,16660,860391360,14705,36638711,11500,20872465,70,-803852,1130,20636930,14645,713517176,14195,11501726,820,477931,12115,21798162,7080,2464628,740,2712212,595,1627961
64,2079,730,3585,186079036,51934,1510,2450819,3585,47210991,13176,25,1630,2942201,3580,47001249,3580,42064735,615,-3757506,415,2849074,3580,195833867,3185,9612471,2645,5104910,10,-182960,285,5240388,3140,161965349,3080,2638002,140,82425,2585,4723864,1655,709953,120,447084,80,204821
65,2080,175,885,43703486,49382,345,464527,885,10839666,12248,25,410,662741,885,10771685,885,9920086,155,-1089162,105,1186880,885,45647066,780,1948306,645,1069765,10,63179,80,1419892,760,37767522,760,615128,35,20785,615,1081629,430,127413,40,143979,20,48910
66,2081,515,2625,140372861,53455,1095,1443175,2625,36132452,13760,26,1185,1954791,2625,35721320,2625,32621207,450,-3085624,300,2460594,2625,146450190,2330,6020416,1890,3238894,25,-346623,205,4752710,2305,121801227,2300,2007385,130,77214,1925,3446434,1250,388808,75,271034,60,158257
67,2082,525,2795,146564487,52401,1145,1518040,2795,37512290,13412,26,1290,2149263,2795,37287822,2795,34262695,440,-2959872,295,5739839,2795,153811586,2485,7241356,2010,3590756,15,-278977,230,4304097,2465,125115691,2460,2095726,135,77629,2060,3863247,1305,673399,80,209334,60,165598
68,2083,165,750,36271092,48491,275,460366,750,8746048,11693,24,320,1016180,750,8782122,750,7400315,145,-675022,85,952912,750,38670178,645,2373913,520,1051570,5,32252,90,1734141,615,28532884,645,510547,35,22816,485,896442,310,89042,30,125011,15,51345
69,2084,385,1900,144738984,76098,915,7707648,1900,46231420,24307,32,1010,4661296,1900,46102449,1900,30792597,385,-1291164,315,14456287,1900,160523653,1605,15779393,1490,9759421,20,-469372,155,4483062,1480,85307095,1660,2071651,45,47744,1055,2681719,750,2938978,50,192616,30,80945
70,2085,1245,6185,383268560,61967,3125,11845698,6185,107545448,17388,28,3455,12282634,6180,109147762,6180,85199660,1240,-4451946,1080,19000033,6180,408965563,5325,25515986,4855,19210961,70,-2465178,480,12201589,4800,272123508,5325,5389792,185,111895,3660,8978502,2785,1188790,135,543321,115,318747
71,2086,1415,6680,402347618,60241,2980,7440407,6680,112027756,16773,28,3330,8907591,6665,112156406,6675,94729187,1355,-7030483,1050,15287446,6670,423990717,5780,21353318,5035,13701384,50,-1066034,595,16830356,5475,311127155,5800,5697845,240,150174,4305,10091348,2970,1273125,170,562830,120,375644
72,2087,1410,6260,390591614,62395,3065,9613357,6260,108737665,17370,28,3460,11952279,6245,111494396,6255,88893159,1310,-3457831,1060,12846467,6250,413076170,5415,22394085,4870,18276296,45,-1204202,555,14034024,4835,282383975,5365,5494663,230,153062,3785,8559651,2820,1293099,140,537471,125,357521
73,2088,2245,16070,2039286745,126884,8125,100107671,16070,758506118,47194,37,9595,77499652,16020,755618179,16060,523348741,3405,-10702240,3555,203193038,16055,2232257009,13620,191326006,11955,127368815,250,-9380273,1415,79104622,11410,1106216003,13890,28667273,860,682241,8325,27095394,7455,18237917,305,1208538,500,1623895
74,2089,860,7580,625364491,82502,2960,20586037,7580,202640541,26734,32,4145,17780880,7555,200616315,7580,158220445,1415,-6701866,1185,38393024,7570,673783697,6585,47769851,4960,27948021,95,-2752827,615,24054929,6295,446686389,6605,8813262,610,365564,5035,14551146,3190,2543435,190,775776,440,1461471
75,2090,880,7285,662718377,90945,3220,23194192,7285,222172268,30489,34,4255,20202746,7255,220299634,7285,167600695,1485,-5828340,1340,51408789,7270,708671159,6275,46149690,5095,31330067,110,-3156022,620,26238656,5785,437714566,6360,9331110,500,407416,4470,12973344,3200,3795461,170,600543,330,1091675
76,2092,605,3480,333678460,95885,1795,14521377,3480,115348651,33146,35,1855,9816782,3465,115062695,3480,81832561,790,-2991967,680,46341122,3470,357435529,2935,23580305,2760,19143345,55,-1445561,305,13891883,2590,180645085,2990,4685920,120,87314,1945,5359940,1545,1476859,70,288873,60,187862
77,2093,1910,10865,831270824,76502,4850,25012266,10865,264376668,24331,32,5650,22254391,10850,262932490,10865,203975198,2070,-7273816,1845,51459490,10860,888584166,9485,56857639,7970,35988514,115,-3152677,960,29838222,8565,570908704,9460,11700148,540,326604,6885,16968588,4885,7190681,285,1093761,225,682122
78,2094,505,3425,259627436,75826,1460,6432483,3425,80394028,23480,31,1820,6637003,3420,80630391,3425,62390498,625,-1711405,550,12244145,3420,274752220,2980,15026542,2350,10567725,35,-134530,340,10364643,2715,182356655,2990,3629352,235,153194,2210,6285393,1540,912224,95,291506,110,280022
79,2095,1470,9100,665843286,73186,2845,24541255,9100,211149188,23208,32,4180,18623699,9085,208154960,9095,167490126,1555,-6323707,1235,73013230,9090,717722846,7725,51477210,5850,31557633,90,-3639421,700,23446483,7490,451669719,7445,9243912,785,508964,5920,14541211,3450,5641463,260,999239,295,915586
80,2096,1165,7865,474504943,60331,2705,10239284,7865,133501167,16974,28,3510,9320965,7855,131351067,7865,112587273,1445,-8334773,920,13033545,7865,502514180,6950,27446130,5020,15402013,55,-1427510,755,21981874,6740,382781683,6850,6717344,540,330651,5600,14101449,3195,1353202,230,837235,275,777602
81,2097,1390,7445,440094427,59113,3105,11599518,7445,121860136,16368,28,3540,12533723,7430,121697486,7440,95559678,1555,-4670222,1085,16498520,7435,467118899,6410,26846934,5325,18090471,40,-891168,660,17182706,5985,322189720,6470,6200086,335,201032,4740,10724306,2965,1731408,215,812774,170,426611
82,2099,3320,18975,942803951,49692,6025,14680977,18975,237887195,12538,25,8005,21509597,18960,235334936,18970,205751421,2975,-12381040,1990,33674380,18965,990831234,16640,47580871,12805,26437229,90,-2323960,1715,39487560,16005,762456537,16025,13145085,1070,638784,13515,27031577,7245,3000304,650,2391863,425,1198532
83,2100,1935,9985,535018970,53593,3935,11843899,9985,140393344,14063,26,4590,13178302,9980,140095333,9980,115053465,1995,-6972323,1220,16065361,9980,564383290,8650,29289853,7220,19722489,70,-1542278,990,22829951,8220,417498229,8555,7555974,430,273741,6680,13701737,4130,1645802,305,1059673,175,446245
84,2101,1640,9250,512360530,55378,3675,15864558,9250,137382876,14849,27,4290,13135246,9240,136683790,9250,106646983,1805,-7691057,1185,19962291,9250,541189982,7915,28428297,6550,22930640,60,-3639713,995,24786615,7475,379402716,7900,7142566,485,290695,6040,13747151,3560,1586372,295,1097815,205,571240
85,2102,450,2605,142188656,54541,1000,2855286,2605,37588406,14418,26,1165,3313835,2605,37106752,2605,31481213,490,-2149461,350,5434296,2605,150119227,2235,7678613,1830,4569657,15,-596336,230,5963130,2200,113831949,2285,2032725,125,75689,1790,4340926,1020,371256,55,202347,40,115412
86,2103,1010,5350,301940206,56416,2260,7590510,5350,81283419,15187,27,2610,11900518,5350,81751044,5350,63313605,1075,-3384118,780,13896353,5350,320757189,4540,18704680,3980,12645106,30,-493223,540,14558840,4175,210633721,4655,4268187,255,163452,3275,7450176,2025,830790,160,600030,85,235816
87,2104,415,1850,151304961,81698,1005,9908095,1850,47372449,25579,31,1110,8612164,1850,49020216,1850,27662704,385,101053,405,14103078,1850,166376726,1520,14923029,1485,13754964,25,-570041,140,5379203,1135,67335449,1600,2100471,50,39641,755,2081747,780,712985,20,70538,25,58487
88,2105,200,1110,79465148,71461,525,3275722,1110,23669672,21286,30,590,3160124,1110,24143089,1110,15340230,260,-787222,185,3340666,1110,86572257,895,7013253,835,4939281,15,-438801,130,5325523,775,47619482,980,1120057,55,33325,560,1515918,425,177954,15,69054,20,57138
